pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
9.2400,126.9885,1672.1384,3.4388,68.4084,4.0853,23.8247,151.7705,0.2377,19.1792,0.0000,123.7091,1670.7140,2.5719,72.3891,4.2616,15.7175,106.4104,0.5135,6.9201,0.0000,105.2019,1610.2158,1.7053,70.0770,3.9520,15.9802,93.0395,0.0129,6.9340,0.0000,99.7529,1651.7867,2.8579,58.9765,3.6111,32.4087,165.3897,0.7329,32.0528,0.1066,104.0572,1504.1169,1.2499,70.5620,1.6356,26.3769,173.2366,0.2107,21.9653,0.0000,99.9521,1650.2032,1.9989,66.8279,3.6105,17.0540,115.7206,0.2385,5.2613,0.0000,99.8561,1558.9928,1.5887,63.0818,2.9142,19.8349,107.8718,0.3971,15.3771,0.0000,99.3876,1655.0867,1.9600,57.3791,2.2303,24.2051,117.2456,0.6059,21.4129,0.0000,102.3693,1616.4617,1.8236,69.5400,1.8106,17.4123,103.4573,0.1116,6.8255,0.0000,12.0000,1.0000,4dv8
4.4000,127.0589,2384.9651,2.9105,0.0000,5.1390,31.5981,368.1306,0.5493,0.0000,0.2298,124.9255,2368.9805,3.5863,0.0000,7.2366,29.5193,331.2430,1.5550,0.0000,0.7987,143.7465,2195.8584,3.3466,0.0000,5.8475,36.2389,489.7485,1.4214,0.0000,0.0000,119.9872,2210.6348,2.9254,0.0000,6.5353,35.9360,331.1037,1.1859,0.0000,0.8511,115.4676,2274.5339,2.9507,0.0000,6.6485,29.5657,323.0986,1.0030,0.0000,0.6739,112.3548,2309.7532,2.5484,0.0000,4.3367,43.3831,346.0770,0.9807,0.0000,1.0591,118.3041,2244.4014,4.4638,0.0000,6.9821,41.2965,410.1667,1.0264,0.0000,0.9427,112.3502,2207.0305,2.8438,0.0000,5.5503,45.3998,379.9294,1.0773,0.0000,0.7906,110.0118,2218.5840,3.2240,0.0000,5.7176,42.0439,396.6977,1.0662,0.0000,1.0297,12.0000,5.0000,4dy6
7.4800,86.7354,949.2164,3.4458,22.5725,6.6744,7.9718,22.7601,0.1108,2.0000,0.0000,74.3790,947.0439,2.0968,18.6090,4.3329,8.9283,22.1810,0.7774,2.0000,0.2559,66.0837,979.6468,1.8360,24.4209,2.9177,8.8502,22.8748,0.1375,2.0000,0.0000,62.3475,976.7065,1.3629,13.1309,3.3648,8.2429,22.9861,0.5097,2.0000,0.0000,70.5463,945.2550,0.6852,17.6703,1.1374,8.0307,22.5156,0.0434,2.0000,0.0000,66.8662,963.5752,1.3464,18.3060,2.6311,7.6463,22.7133,0.5269,2.0000,0.0000,63.3139,965.8819,1.7536,23.7674,2.1227,11.0770,21.9781,0.0931,2.0000,0.0000,62.2819,928.4160,0.8911,17.0001,1.3270,8.3283,22.8195,0.0938,2.0000,0.0000,67.7066,917.5998,1.7979,15.8032,2.8475,9.6285,21.9862,0.7531,2.0000,0.4644,4.0000,0.0000,4e0w
7.1200,84.6574,945.3422,4.0387,20.9381,8.3008,7.1950,23.0669,0.2039,2.0000,0.0000,65.9705,971.4994,2.5425,26.6996,5.0593,8.6284,23.1532,0.1913,2.0000,0.0000,69.6536,974.3016,1.7308,26.1031,3.3522,8.6068,22.6432,0.2142,2.0000,0.0000,62.0667,989.9078,1.2232,24.3572,2.7088,10.1150,22.4088,0.1092,2.0000,0.0000,66.4529,979.2099,2.1403,22.5807,3.9624,8.6953,22.9139,0.5885,2.0000,0.0000,68.7738,925.2373,2.0544,24.2330,2.7506,10.1401,22.5524,0.0674,2.0000,0.0000,58.8325,969.3741,1.0331,22.3527,1.6681,9.9455,22.4599,0.1341,2.0000,0.0000,66.0428,946.1694,1.6202,13.0710,2.8119,9.7831,21.7596,0.2399,2.0000,0.0000,78.1199,929.5162,3.8968,25.6637,4.6160,10.6881,21.5479,0.2361,2.0000,0.0000,4.0000,0.0000,4e0x
4.9700,46.1543,572.9142,1.5310,22.6096,2.4859,0.3043,4.3547,0.0000,0.0000,0.0000,46.6923,570.2598,1.6629,22.8870,2.5064,0.2994,4.3665,0.0000,0.0000,0.0000,50.1026,625.9180,2.1037,25.9002,2.1792,0.4931,4.3718,0.0000,0.0000,0.0000,42.9221,595.2122,0.6435,11.8768,1.2303,0.2316,4.3625,0.0000,0.0000,0.0000,49.8813,581.5038,3.0914,4.9563,4.8190,0.4148,4.3625,0.0000,0.0000,0.0000,35.2841,556.1436,0.9550,9.0015,2.0392,0.4078,4.3634,0.0000,0.0000,0.0000,36.0190,461.5285,1.4430,17.2208,3.0219,0.3409,4.3580,0.0000,0.0000,0.0000,33.6790,555.2504,1.1184,8.7114,2.2410,0.3053,4.3669,0.0000,0.0000,0.0000,45.8284,557.7322,2.0079,21.1798,1.9730,0.4965,4.3716,0.0000,0.0000,0.0000,1.0000,1.0000,4e3g
7.0500,43.7647,535.1891,0.6495,20.5071,1.4752,0.0000,0.0000,0.0000,0.0000,0.0000,43.0808,537.9152,0.6393,20.4822,1.4622,0.0000,0.0000,0.0000,0.0000,0.0000,43.9593,532.9925,0.6309,20.4621,1.4255,0.0000,0.0000,0.0000,0.0000,0.0000,43.4388,533.4001,0.6743,20.5067,1.4814,0.0000,0.0000,0.0000,0.0000,0.0000,38.0669,542.9069,0.5936,25.8186,1.1833,0.0000,0.0000,0.0000,0.0000,0.0000,37.2995,543.9147,0.6124,26.1026,1.2036,0.0000,0.0000,0.0000,0.0000,0.0000,37.2074,537.0729,0.4814,25.5529,1.1053,0.0000,0.0000,0.0000,0.0000,0.0000,35.3048,562.9004,0.9014,25.6671,0.9187,0.0000,0.0000,0.0000,0.0000,0.0000,36.4374,564.3104,1.0179,26.9162,0.8858,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4e3h
5.1100,38.2883,571.2191,0.7153,28.9221,1.5873,0.0000,0.0000,0.0000,0.0000,0.0000,38.3433,565.6229,0.6071,28.7067,1.4490,0.0000,0.0000,0.0000,0.0000,0.0000,41.0022,528.5502,1.1230,21.6065,2.6952,0.0000,0.0000,0.0000,0.0000,0.0000,41.9447,528.3213,1.1579,21.7604,2.6279,0.0000,0.0000,0.0000,0.0000,0.0000,34.6562,556.0193,0.5241,21.0138,1.1835,0.0000,0.0000,0.0000,0.0000,0.0000,33.5465,557.5360,0.7475,22.7987,1.4065,0.0000,0.0000,0.0000,0.0000,0.0000,33.3908,565.6505,0.3833,27.5285,0.5119,0.0000,0.0000,0.0000,0.0000,0.0000,34.2029,542.8280,0.3683,18.9889,0.8163,0.0000,0.0000,0.0000,0.0000,0.0000,31.9652,521.8522,0.5999,18.4110,1.3267,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,4e49
8.7700,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,90.6042,1446.1290,1.0786,17.9999,1.9898,5.5224,58.7328,0.5605,4.7524,0.0000,101.8953,1456.2495,2.4546,23.2319,1.0527,6.3650,66.5476,0.7390,4.6676,0.0000,102.3932,1451.0455,2.6825,21.1287,1.5826,5.3779,58.9755,1.2047,4.8184,0.0000,94.8830,1375.2471,4.1865,11.4772,3.6548,6.3359,66.4419,0.7390,4.6711,0.0000,2.0000,0.0000,4e4l
9.0500,85.4770,1482.5143,1.1712,20.9227,1.8366,7.5648,67.6630,0.2876,4.3206,0.0000,79.0589,1395.6809,1.6642,18.8244,2.4842,7.6895,76.6009,0.3554,3.3840,0.0000,75.7176,1416.7656,1.8623,24.2156,1.5440,8.6451,67.3924,0.2109,4.8325,0.0000,61.8336,1385.8994,0.4076,16.8903,0.3634,7.8691,67.4933,0.1977,4.4168,0.0000,61.6340,1373.8007,0.2265,17.5021,0.0000,8.0368,65.8670,0.1860,4.4419,0.0000,49.0298,1391.5475,0.4498,14.3696,0.3933,8.0672,65.7865,0.1280,4.2888,0.0000,61.5464,1343.6024,0.5789,10.8281,0.4594,7.3138,64.7401,0.3366,4.1830,0.0000,56.5780,1326.6084,0.3105,12.1448,0.2292,7.6113,75.2090,0.2560,3.6801,0.0000,71.8815,1456.0118,0.8270,17.3454,0.8663,11.2642,71.3330,2.1143,6.2246,0.0000,4.0000,0.0000,4e4n
7.6600,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,114.9339,1598.3361,2.3369,19.8921,2.3195,9.1226,79.9080,0.3997,6.9118,0.0000,109.2541,1600.0831,3.1960,19.7418,1.3164,14.4029,87.9566,2.1945,7.5248,0.0000,100.2114,1562.7991,3.7130,18.0555,1.3481,8.6171,78.9368,0.7276,6.8037,0.0000,94.4378,1579.0927,2.3383,18.3928,0.2859,11.8097,99.2088,2.0749,9.0583,0.0000,3.0000,0.0000,4e5w
6.4800,153.2823,2151.3059,2.2784,91.5176,3.3750,55.7721,454.4498,2.0253,2.0258,3.6300,142.1339,2053.9790,2.7485,83.4042,4.5650,58.4174,535.3951,3.2346,4.1633,4.0383,143.8614,1939.3892,4.3374,100.6638,6.0802,62.3445,486.7413,2.6185,2.0563,4.0235,128.3072,2048.4602,2.0410,85.1424,2.9372,70.5822,470.5844,3.0341,4.2167,4.8269,134.7674,2123.8691,2.5847,105.9042,3.8185,62.9096,401.9815,2.4238,2.8716,2.6272,130.5417,2041.2151,3.2679,89.9493,4.4038,67.3167,480.9184,2.4879,5.7612,3.7380,143.1032,2104.3193,3.4470,92.8215,3.6307,68.4202,429.6328,3.8235,2.5518,5.3340,136.3659,2114.0759,3.6952,104.4964,3.2109,49.6732,404.1545,2.0107,2.5281,4.1197,141.9776,2116.4482,3.9615,86.6484,4.7012,62.6607,421.0099,3.0308,2.6264,4.1467,22.0000,1.0000,4e67
8.9200,94.1550,1420.4048,1.8521,19.0336,1.6434,4.6170,63.4138,0.0439,3.1938,0.0000,78.6608,1419.8801,1.8413,16.6925,1.7019,6.2790,68.3262,0.4330,1.0189,0.0000,77.5055,1437.7537,0.9358,13.8989,0.0610,6.0165,70.1437,0.3233,1.0408,0.0000,68.1054,1328.1636,0.8759,14.3988,0.2824,6.7914,72.4693,0.1583,1.1236,0.0000,72.8938,1285.5552,1.5034,12.7720,1.3990,5.9354,71.8907,0.2373,1.0628,0.0000,84.8222,1444.8414,2.0172,13.4599,0.5508,8.1983,63.1251,1.0832,3.6630,0.0000,87.1421,1329.7899,1.6649,7.1616,0.9902,7.6694,62.4143,1.0336,3.6901,0.0000,64.3813,1210.2482,1.0356,12.7753,0.7416,5.8410,72.4814,0.0979,1.1324,0.0000,83.6492,1301.4003,3.1524,11.5098,1.7161,5.7053,69.0765,0.0163,1.2297,0.0000,2.0000,0.0000,4e6d
8.3600,89.6378,1506.9954,0.7770,23.6892,0.6097,6.2824,70.8664,0.3502,5.1555,0.0000,94.5218,1494.3225,1.4853,23.1792,1.1845,6.0236,67.0901,0.3183,4.4687,0.0000,74.4333,1371.3232,1.2320,46.4307,0.9960,4.8238,68.3721,0.1551,5.5641,0.0000,83.2350,1460.7838,1.0700,27.9852,0.8839,7.0957,78.7994,0.7831,6.0157,0.0000,80.0273,1385.9301,0.8925,16.9317,1.0741,5.2061,67.5318,0.1403,4.9843,0.0000,73.1591,1498.2295,0.6893,18.2576,0.0000,5.9647,66.0769,0.1778,4.1097,0.0000,80.5260,1373.3198,1.0596,20.6263,0.7108,6.1731,65.4826,0.2015,4.5760,0.0000,65.4602,1437.6271,0.7530,22.7818,0.8326,7.4166,79.0739,0.9214,5.5908,0.0000,79.7897,1428.4939,0.5933,22.2498,0.0000,7.8937,87.3653,1.1660,6.4525,0.0000,3.0000,0.0000,4e6q
7.7000,139.2281,2057.7139,3.7178,57.0966,5.8449,20.4225,215.9236,0.4970,8.4518,0.0000,146.0291,1853.4062,3.2196,59.6831,5.8463,26.0457,264.7825,1.3877,12.7700,0.0000,128.5791,1712.6042,4.4751,104.2539,4.0077,35.0993,302.0836,0.7238,16.3225,0.0000,108.6871,1815.0645,2.0172,78.9015,2.5134,19.7157,221.4439,0.2183,6.7221,0.0000,107.3172,1581.4658,3.6826,85.1289,3.8693,33.4394,280.1177,0.5797,23.6383,0.0000,117.8449,1976.3538,2.6115,42.7194,1.8708,17.5381,220.8114,0.2070,6.8688,0.0000,128.0092,1864.0945,4.0516,77.1058,2.3102,30.3357,271.8082,1.9450,26.9759,0.0000,95.9569,1859.4749,1.0792,53.5729,1.0108,18.5899,212.5572,0.0297,6.4593,0.0000,92.5318,1498.1171,1.9036,58.4377,2.9066,36.8059,286.0021,0.5656,26.1194,0.0000,10.0000,2.0000,4e7r
5.2400,167.7485,2617.5645,5.0233,32.9205,9.5328,76.1780,585.8867,4.0035,19.0968,2.4567,164.5837,2826.5591,5.4710,52.3370,6.4156,86.2668,673.0271,5.1426,11.2020,2.4579,137.7987,2773.6997,5.4010,37.5668,6.9721,92.8041,662.3893,3.8336,14.4041,1.9589,140.6830,2650.4714,3.2785,30.6234,5.0336,63.2983,545.8542,1.8230,4.6712,1.9869,170.8930,2483.7612,4.2752,38.6349,7.0587,76.3255,522.1176,4.2855,5.7900,3.3699,151.4987,2571.1858,5.1557,48.0930,7.6268,75.7412,578.9440,4.1254,3.9336,3.2813,128.8800,2408.6516,2.8272,19.5836,4.8861,96.4324,576.7817,3.3665,15.8048,4.1035,148.4678,2760.2307,5.4031,47.1681,6.5552,83.3690,634.1761,4.6107,9.5107,2.4715,157.2593,2884.4978,5.5861,52.0097,5.0336,68.1656,535.1503,3.9453,8.0843,3.2207,25.0000,2.0000,4e81
5.8200,61.4302,1243.0798,1.4102,60.8893,0.5975,9.1431,43.1736,0.4389,8.3231,0.0000,59.2418,1245.3007,1.2912,61.7007,0.5343,8.4053,42.1799,0.5037,8.1823,0.0000,68.9531,1265.5322,2.5732,63.7964,1.4143,13.1786,43.0698,0.6990,8.6798,0.0000,67.9909,1249.3364,0.4186,27.2626,0.0000,5.8204,41.9720,0.2897,8.1562,0.0000,70.4874,1266.2430,1.4019,38.3698,0.0000,9.3138,41.3649,0.3817,8.3974,0.0000,59.0542,1164.3782,1.3760,33.9490,1.5942,12.6150,48.5446,0.4448,8.3732,0.0000,63.8339,1144.9712,1.1116,33.0173,0.8201,8.7254,43.2131,0.4371,7.9621,0.0000,56.4690,1214.6400,0.8415,25.8255,0.4672,9.2600,43.7443,0.3391,8.2061,0.0000,69.3945,1269.0109,1.9501,36.2886,0.0000,7.3572,41.8217,0.4048,7.7278,0.0000,6.0000,0.0000,4e9u
6.4400,81.8620,1395.2780,1.0649,100.0553,0.5953,22.1974,111.3998,0.3095,26.0357,0.0000,80.7040,1400.5944,1.2732,96.4822,0.6024,22.9607,109.4985,0.0985,22.8357,0.0000,81.4458,1413.9402,0.7779,95.7716,0.0000,7.6830,76.3016,0.0091,5.5970,0.0000,72.0193,1436.0061,0.5067,78.9369,0.0000,9.2971,82.5284,0.0551,9.9446,0.0000,78.7849,1339.1500,1.0565,81.9595,0.3806,10.8588,117.3329,0.4281,13.8629,0.0000,89.3445,1506.9199,3.9274,108.8738,0.0000,7.9401,115.0099,0.0169,9.6532,0.0000,76.3756,1318.8463,1.4022,79.3571,0.3427,13.7981,96.6005,0.4356,9.9982,0.0000,75.9890,1379.9747,3.5747,102.7566,0.0000,14.6536,110.0187,0.1843,17.1003,0.0000,72.8067,1169.6974,0.5022,73.6477,0.9527,3.8233,49.6131,0.0007,4.7730,0.0000,9.0000,0.0000,4ea1
6.4400,92.9984,1446.8397,2.2047,102.2266,1.0782,24.1176,97.4397,0.3194,25.3237,0.0000,89.8162,1439.2610,1.3573,91.9861,0.5955,22.2851,98.5072,0.1854,23.4310,0.0000,93.3652,1520.1379,0.6847,81.8813,0.0000,14.7527,67.1688,0.2341,6.8885,0.0000,89.2437,1486.5874,1.4161,93.8550,0.2264,22.3899,80.6141,0.6760,14.2426,0.0000,98.8578,1478.7268,2.7936,100.7612,0.3390,16.0909,103.5879,0.1665,10.1912,0.0000,78.2931,1523.9928,1.3040,73.8494,0.5286,14.6371,73.5619,0.1249,9.1643,0.0000,79.3200,1507.3308,1.6956,101.4785,0.0000,20.7952,78.6456,1.1306,12.4368,0.0000,82.6732,1481.8890,2.6189,102.5395,0.0000,19.4021,89.1957,0.5043,11.2817,0.0000,80.2920,1393.1643,1.2087,32.0606,0.0000,25.8740,97.0417,0.1146,26.3385,0.0000,9.0000,0.0000,4ea2
8.0000,74.5052,1214.7434,1.5443,20.2462,1.1299,5.6210,33.4668,0.1720,6.0000,0.0000,65.6244,1202.0444,1.6522,16.9919,1.0654,5.6242,33.4482,0.1585,6.0000,0.0000,58.4517,1152.8461,1.1825,16.2142,0.5802,5.6248,33.4532,0.1607,6.0000,0.0000,64.0145,1235.0199,1.1560,19.6488,0.9768,4.6892,34.9759,1.4332,4.4858,0.0000,61.7103,1196.7052,1.5503,16.6634,0.0000,5.5915,33.4950,0.2040,6.0000,0.0000,54.2528,1116.5303,1.7882,8.6547,1.7650,5.6169,33.4746,0.1772,6.0000,0.0000,57.0431,1212.3306,0.2020,14.4697,0.0000,4.5863,34.8921,1.4771,4.4777,0.0000,50.9530,1027.2267,0.3198,8.2675,0.4605,5.6239,33.4601,0.1685,6.0000,0.0000,57.2883,1053.0505,0.7103,9.4996,0.0000,5.6114,33.4817,0.1825,6.0000,0.0000,1.0000,0.0000,4ehz
8.7400,69.2364,1259.1730,1.4700,24.6379,2.4042,5.4636,41.7680,0.5279,8.2914,0.0000,68.6515,1238.8105,1.4887,21.2181,0.9617,5.3660,40.9553,0.4895,8.6169,0.0000,74.3448,1267.9080,2.2412,21.4655,0.5878,5.2822,41.0299,0.4261,8.5059,0.0000,71.0856,1019.4717,1.4045,16.0638,1.9230,2.5003,45.4338,0.5846,6.7201,0.0000,60.3264,1225.4528,0.6245,15.7904,0.9573,5.1461,43.6620,1.5901,6.0970,0.0000,57.8015,980.9916,0.9697,19.0538,1.4129,5.4098,40.9414,0.5208,8.6435,0.0000,57.1799,1082.6409,0.8626,18.9443,0.3667,5.3818,40.9525,0.5002,8.6266,0.0000,54.7981,1121.7493,1.0235,25.2979,0.5461,4.0106,44.9224,0.8751,6.6355,0.0000,54.0264,1198.6118,0.9798,30.4759,0.9234,4.7619,43.1508,1.9894,5.9604,0.0000,1.0000,1.0000,4ei4
4.4200,102.5728,1328.7410,4.0371,0.0000,4.3754,6.9133,53.8232,0.0580,0.0000,0.0000,88.1678,1322.9154,2.9616,0.0000,3.8540,4.3838,63.4101,0.3224,0.0000,0.0000,87.7063,1386.8317,3.0600,0.0000,2.5333,7.6245,55.2670,0.0258,0.0000,0.0000,89.2119,1286.5682,2.4606,0.0000,2.3124,5.8970,51.2254,1.1950,0.0000,1.0000,87.6709,1407.6965,3.1743,0.0000,2.6029,7.2154,56.4239,1.7071,0.0000,0.8098,81.8383,1328.1425,2.9764,0.0000,2.9475,7.6316,57.1217,0.9721,0.0000,0.0000,99.2810,1335.5342,3.9508,0.0000,3.2639,6.6445,61.0918,1.7082,0.0000,0.5166,78.3886,1257.5358,3.4960,0.0000,3.6941,9.4425,55.7278,1.1173,0.0000,0.2508,86.3084,1252.9196,2.4457,0.0000,1.4608,9.2027,56.2632,1.2830,0.0000,0.4051,3.0000,3.0000,4ek9
3.5200,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,126.4584,1618.6362,3.8551,19.3396,7.9427,7.1267,75.3914,0.1482,1.3810,0.3806,104.7415,1609.8583,5.8163,20.3463,7.8829,6.6671,72.3824,0.8789,1.4252,1.4864,113.3445,1597.8300,6.6029,14.9448,8.0883,9.8433,71.1008,0.4139,2.5089,0.2001,98.9360,1589.1392,4.4988,8.3847,6.9065,8.6879,74.8857,0.9095,2.4636,0.0000,5.0000,4.0000,4eky
4.4900,96.7747,1574.1624,2.6129,12.1701,6.3064,7.7124,68.2309,0.0773,2.0000,0.3068,88.9909,1563.1162,2.8118,13.1719,5.6591,7.1945,67.3704,0.3670,1.8036,0.8502,91.3780,1542.6646,4.7403,10.9651,7.0549,6.6361,67.1422,0.2007,0.9841,0.4738,92.1172,1522.8529,3.5955,12.6881,4.3139,6.2902,65.5246,0.6625,1.5396,1.0489,83.1681,1573.4709,2.1143,12.4225,2.3777,7.2879,64.7956,1.0629,2.5949,1.4210,94.1139,1528.9886,3.2296,12.2461,4.4289,6.7332,61.3511,1.2536,1.8336,0.7784,80.9784,1578.5144,2.3902,16.1147,4.1209,8.0137,62.7797,1.8026,1.8996,0.4786,79.1643,1574.3329,3.3283,11.3098,4.7489,6.5613,61.6286,1.2914,0.9801,0.8299,74.4064,1547.5233,2.4270,8.0064,3.0138,6.7747,67.9366,0.2926,1.4642,0.4049,4.0000,4.0000,4el0
5.3700,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,115.2889,1376.8735,4.4036,11.5904,8.2401,5.2673,54.4728,0.2333,0.0000,0.6154,94.4977,1361.0928,7.1123,11.2081,8.3181,4.7790,54.0719,0.9927,0.0000,1.4637,93.3852,1400.3123,6.9463,11.4390,8.5941,6.1429,48.1353,1.3759,0.0000,0.9526,2.0000,4.0000,4el5
5.5200,36.5386,736.3896,1.7006,13.1453,4.2752,4.4597,10.1528,0.2930,0.0000,0.7633,45.5103,728.3446,2.0184,12.4224,4.3529,1.5558,12.6168,0.4862,0.0000,0.9961,54.2082,699.7935,0.8674,16.7353,2.0513,1.9390,12.5190,0.1384,0.0000,0.5315,59.5060,702.6946,1.0579,17.2460,1.9241,5.0648,10.7214,0.0040,0.0000,0.0000,45.7451,671.0197,0.8710,16.8437,2.2127,5.3305,9.4401,0.2753,0.0000,0.7242,45.6578,766.4946,1.3300,10.8941,2.3810,3.4384,11.6895,0.3193,0.0000,0.7966,33.3828,712.8893,0.9016,11.5686,2.7687,4.7746,9.9491,0.2999,0.0000,0.7806,46.3195,642.5238,0.5872,18.6300,1.5060,3.8933,10.6458,0.3492,0.0000,0.8442,40.7647,743.0441,1.3188,10.5370,2.2613,2.7000,12.3250,0.2991,0.0000,0.7588,3.0000,2.0000,4en4
8.7000,71.7380,1122.6072,1.2382,67.1134,1.6589,18.9718,110.4323,0.6896,6.5414,0.0000,57.9854,1155.0490,2.2819,54.2251,1.4711,20.2056,106.2785,0.5955,6.4150,0.0000,48.8480,1093.6877,1.1838,25.5310,1.3770,20.7660,109.6367,0.6558,6.0737,0.0000,68.7989,1117.4740,2.2066,45.7846,1.2563,19.0896,105.8007,1.3570,6.9478,0.0000,53.0859,998.2525,1.3868,43.1965,1.3069,20.7946,106.4060,0.9019,6.1095,0.0000,51.1658,1051.3171,0.9211,44.5882,0.9711,17.3674,110.4009,1.9021,7.2252,0.0000,42.5017,816.1987,0.8043,55.1164,0.8003,20.3306,109.8968,0.6645,6.0902,0.0000,45.7356,974.8035,0.5289,24.5917,0.7328,20.2872,105.3614,0.7223,5.9298,0.0000,46.1982,950.7403,0.5700,36.7197,0.8085,18.2785,103.1656,1.0739,6.5986,0.0000,6.0000,0.0000,4eo6
8.1500,71.8143,1113.8696,1.3143,65.2538,1.9812,18.9797,109.4258,0.5897,2.9862,0.0000,52.2827,1065.2610,0.8888,34.8634,0.5626,19.6597,108.4898,0.5254,3.0040,0.0000,43.2878,973.2936,0.5741,31.8429,1.1108,19.6643,105.6736,0.5688,2.9648,0.0000,43.7379,943.1959,0.8957,45.4686,1.0027,18.8842,106.7811,0.6964,2.7617,0.0000,42.3612,822.3356,0.7654,51.5904,0.7081,18.5300,110.8299,0.5332,3.2671,0.0000,43.4476,930.9703,0.6917,43.0000,0.0000,19.5704,107.2782,0.5490,3.1503,0.0000,42.1170,820.5424,1.0146,37.0163,1.8383,18.9853,107.8758,0.6313,3.3651,0.0000,52.3674,919.1340,1.3744,48.5455,0.0000,18.4892,110.2530,0.6435,3.3092,0.0000,46.3141,941.7317,1.1235,35.9393,0.6334,18.9043,106.1062,0.7295,3.3763,0.0000,6.0000,0.0000,4eo8
