pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,nacttors,ninacttors,PDB
3.1800,87.9082,1011.2350,2.1476,3.6616,5.0418,9.5213,62.5919,0.0871,0.0000,0.0000,82.3376,1088.4031,1.8705,2.3490,4.2386,9.0032,55.8441,0.1054,0.0000,0.0000,77.7135,1074.1460,1.4210,7.1375,3.2070,7.8303,59.0200,0.0070,0.0000,0.0000,96.1336,1040.0455,2.1931,1.9168,3.7485,15.4952,67.7169,0.3544,0.0000,0.0000,87.6671,995.1229,2.5684,2.3515,4.6986,9.8096,71.2029,0.0326,0.0000,0.0000,77.4242,978.5878,1.6973,1.0424,4.2936,9.5927,71.2262,0.0284,0.0000,0.0000,82.0850,942.4055,2.4979,6.7000,4.4986,16.3711,64.0710,0.0958,0.0000,0.2912,78.8646,987.8227,1.3292,2.0854,3.3135,13.6419,59.7480,0.0488,0.0000,0.0000,86.2628,1033.3292,1.9129,7.7030,3.1406,8.0905,48.3148,0.0000,0.0000,0.0000,9.0000,2.0000,1lbk
3.2800,65.9000,851.9825,0.9284,13.0214,2.1025,0.0000,0.0000,0.0000,0.0000,0.0000,67.3260,877.7941,0.8546,12.1350,1.6050,0.0000,0.0000,0.0000,0.0000,0.0000,72.3878,912.3428,0.6449,11.3903,0.6623,0.0000,0.0000,0.0000,0.0000,0.0000,72.0403,912.6299,0.6709,10.6429,0.1971,0.0000,0.0000,0.0000,0.0000,0.0000,54.7369,785.4695,0.6788,14.8845,1.1254,0.0000,0.0000,0.0000,0.0000,0.0000,52.6692,809.4901,0.8249,13.1739,1.3134,0.0000,0.0000,0.0000,0.0000,0.0000,46.3134,764.5256,0.7470,16.0730,1.4921,0.0000,0.0000,0.0000,0.0000,0.0000,64.4216,669.5973,0.5517,18.3506,0.5836,0.0000,0.0000,0.0000,0.0000,0.0000,44.2201,784.0588,0.2120,7.1878,0.2863,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1bcu
3.3000,35.7310,340.4680,0.8419,21.7406,2.1036,0.2000,0.6427,0.0000,0.0000,0.0000,35.2817,324.4812,0.4519,21.8680,1.1336,0.6633,0.3714,0.1261,0.0000,0.5074,39.0327,321.2830,0.4588,23.3149,0.8085,0.4120,0.3427,0.2741,0.0000,0.7479,34.2948,316.9572,0.5154,23.6913,0.8765,0.8003,0.3102,0.1233,0.0000,0.5016,28.6145,336.5353,0.5167,17.5035,1.2232,0.4822,0.4496,0.1874,0.0000,0.6184,24.9129,336.2564,0.3864,19.0415,1.0932,1.2311,0.2018,0.2000,0.0000,0.6389,31.2562,335.2453,0.2490,17.5156,0.5900,0.5317,0.3227,0.2238,0.0000,0.6759,38.5965,313.5023,0.4281,13.4011,0.4271,1.8301,0.1821,0.0465,0.0000,0.3079,27.8828,279.3199,0.6216,15.6722,1.3953,0.8312,0.2723,0.1695,0.0000,0.5882,2.0000,2.0000,1d7j
3.5200,49.0012,547.9830,0.6804,0.0000,1.8158,0.0000,0.0000,0.0000,0.0000,0.0000,50.3118,564.6134,1.0886,0.0000,1.9715,0.0000,0.0000,0.0000,0.0000,0.0000,51.6380,566.3170,0.6903,0.0000,1.2804,0.0000,0.0000,0.0000,0.0000,0.0000,43.6610,529.2424,0.9146,0.0000,2.2765,0.0000,0.0000,0.0000,0.0000,0.0000,41.5147,537.0273,0.7053,0.0000,2.0120,0.0000,0.0000,0.0000,0.0000,0.0000,45.2399,546.0656,1.0255,0.0000,2.1546,0.0000,0.0000,0.0000,0.0000,0.0000,46.1066,547.7105,0.6802,0.0000,1.4617,0.0000,0.0000,0.0000,0.0000,0.0000,35.9805,540.7407,0.8887,0.0000,2.3213,0.0000,0.0000,0.0000,0.0000,0.0000,36.7857,483.5286,1.1887,0.0000,3.1423,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1jys
3.6600,72.0466,879.5450,1.2065,45.5629,2.8968,1.6900,31.1693,0.0000,3.1738,0.0000,67.2571,874.8637,0.9884,52.4895,0.7667,3.5311,32.4333,0.0876,4.5382,0.0000,68.7986,894.1455,1.2628,45.0086,1.3341,2.7023,33.3454,0.0000,2.1573,0.0000,69.5884,863.3764,0.8518,49.8886,0.4680,1.8137,33.6403,0.0000,1.9951,0.0000,53.0997,848.6346,1.4613,31.8404,3.4931,1.1305,30.5461,0.0000,2.3058,0.0000,59.6799,893.6182,0.9283,48.8634,0.5702,3.3926,36.5803,0.0000,4.5264,0.0000,73.6197,775.7985,1.0772,50.3293,1.1860,0.8426,30.6537,0.0000,2.7023,0.0000,69.4964,790.6440,0.9687,49.1515,1.1737,1.0424,31.1940,0.0000,2.0255,0.0000,74.2827,769.2001,1.1657,47.8837,1.1199,3.9766,34.9787,0.0887,5.4924,0.0000,3.0000,1.0000,2v00
3.6600,56.0528,835.1164,1.5988,36.3089,3.1464,2.3633,11.7823,0.0000,0.0000,0.0000,52.1614,842.5270,1.1857,37.1911,2.3289,2.8176,11.2913,0.0034,0.0000,0.0000,56.0587,854.5396,1.5845,33.4833,2.6502,0.9160,12.0082,0.2258,0.0000,0.0000,53.5421,847.2844,1.3242,34.8300,1.6644,2.1296,11.6740,0.0971,0.0000,0.0000,51.0122,832.3170,1.4375,35.4580,1.9067,2.3052,11.2791,0.0428,0.0000,0.0000,55.9466,757.3589,1.0806,29.7839,2.0855,1.6070,11.4746,0.0700,0.0000,0.0000,50.5078,782.4152,1.6364,30.8077,2.6160,2.0608,11.9217,0.0000,0.0000,0.0000,54.4191,795.5320,1.6959,32.2967,2.2626,2.3657,11.3139,0.0891,0.0000,0.0000,49.8430,764.7322,1.0603,32.3329,1.5923,2.0295,11.9132,0.0000,0.0000,0.0000,2.0000,2.0000,3pcn
3.7000,76.7064,1148.9888,3.3898,5.8715,7.3069,9.3009,64.5627,0.6664,0.0000,0.0000,75.3874,1149.2904,2.3054,2.0900,4.8692,7.4312,62.3339,0.0009,0.0000,0.0000,67.9859,999.7079,2.1025,2.2861,5.1231,9.8478,71.5258,0.2605,0.0000,0.5932,77.0305,1031.4333,3.3640,2.0000,6.5434,7.0910,67.1241,0.0000,0.0000,0.0000,64.7178,1066.6198,2.2612,2.7572,4.7064,8.4499,61.2339,0.1884,0.0000,0.5018,56.0370,925.6600,2.5038,0.7389,6.9734,9.8063,75.9317,0.0123,0.0000,0.0000,62.9908,1007.7798,2.9878,0.0000,6.7716,7.8397,68.5879,0.1500,0.0000,0.0000,63.2884,1042.3235,3.1710,2.4993,6.1457,8.6305,69.4667,0.1287,0.0000,0.0000,61.5729,961.7516,1.9540,0.0000,5.0025,10.5531,63.1276,0.2618,0.0000,0.3857,4.0000,2.0000,1loq
3.7000,69.4398,854.6779,4.9444,8.1583,9.6834,0.3676,6.2205,0.0000,0.0000,0.0000,68.8462,863.7200,3.8888,11.1746,7.2250,0.5406,6.2765,0.0000,0.0000,0.0000,51.2983,768.4163,1.1136,17.1373,2.8177,0.9909,6.2926,0.0000,0.0000,0.0000,68.5870,861.2328,5.7141,6.1454,7.9837,0.2861,6.0857,0.0000,0.0000,0.0000,72.2383,851.2966,4.6948,8.5463,6.1473,1.9208,5.3332,0.0000,0.0000,0.0000,51.6698,800.5543,0.6819,13.6462,1.6632,1.5235,5.1579,0.0000,0.0000,0.0000,55.5483,854.2139,2.8221,9.0071,4.1637,0.2989,6.1631,0.0000,0.0000,0.0000,70.4040,858.8893,5.4321,7.3893,7.0198,0.2852,6.1293,0.0000,0.0000,0.0000,54.4425,866.4153,4.1195,7.9860,5.6506,1.4611,5.1635,0.0000,0.0000,0.0000,1.0000,3.0000,3n7a
3.7200,82.8245,1417.7021,4.0432,0.0000,9.0501,26.0735,215.5983,0.9649,0.2868,2.8297,76.2786,1324.2893,4.2484,3.9622,9.4863,30.6044,228.6668,1.2522,1.9397,3.1110,78.3105,1364.5321,5.0281,0.0000,10.6897,20.0885,207.5687,1.2409,0.5616,2.7763,60.3511,1255.8580,4.7877,0.4546,10.7196,31.2291,221.9324,0.9905,1.9858,2.9527,72.7767,1305.3649,3.3199,1.5842,7.6089,25.1243,230.4539,1.3841,1.2691,3.5089,68.0411,1329.5424,4.1593,0.1430,9.8586,28.8511,228.0590,1.7158,0.9828,2.7816,66.3857,1309.0574,4.0056,0.0000,9.5992,28.4590,224.6662,1.0816,1.5239,2.1379,61.0287,1275.2286,3.4543,6.1338,8.1490,26.3940,232.8733,0.6030,2.0000,2.3536,76.0023,1253.9340,3.4826,0.9436,8.7907,21.2294,212.8177,1.2560,0.2798,2.7695,11.0000,8.0000,2r23
3.7700,63.8699,548.3613,3.3583,0.0000,7.0006,2.7989,4.3090,0.0063,0.0000,0.0000,59.4772,554.5390,2.8055,0.0000,5.8491,3.3819,4.0948,0.0545,0.0000,0.0000,56.9492,541.8842,2.3765,0.0000,5.1960,3.7644,4.0196,0.0058,0.0000,0.0000,55.1923,488.9368,2.6547,0.0000,5.5348,4.1771,3.6947,0.0323,0.0000,0.0000,51.2626,467.5123,1.9139,0.0000,4.7967,1.1380,5.0666,0.0000,0.0000,0.0000,47.6920,504.8531,1.5845,0.0000,4.0272,3.7192,3.9360,0.0126,0.0000,0.0000,58.2468,551.8349,3.7526,0.0000,5.9502,0.4819,5.6502,0.0000,0.0000,0.0000,46.1841,451.6389,2.0583,0.0000,4.6336,0.5973,5.7350,0.0000,0.0000,0.0000,42.2613,415.6059,2.3579,0.0000,4.6279,0.3680,5.7422,0.0000,0.0000,0.0000,3.0000,0.0000,2v2h
3.8300,48.5005,577.9227,1.0238,19.1662,1.9223,0.0000,0.0000,0.0000,0.0000,0.0000,45.3239,561.6371,0.9600,16.4946,1.8877,0.0000,0.0000,0.0000,0.0000,0.0000,45.4110,582.6448,1.2547,14.3457,1.6837,0.0000,0.0000,0.0000,0.0000,0.0000,35.2569,579.1698,0.5257,15.3633,0.5298,0.0000,0.0000,0.0000,0.0000,0.0000,33.9550,574.8774,0.4039,10.3183,0.5484,0.0000,0.0000,0.0000,0.0000,0.0000,24.9207,524.0698,0.5567,19.3287,0.8708,0.0000,0.0000,0.0000,0.0000,0.0000,40.7390,543.6663,1.4549,6.4476,1.7192,0.0000,0.0000,0.0000,0.0000,0.0000,28.3064,475.1219,0.9891,4.3053,2.4583,0.0000,0.0000,0.0000,0.0000,0.0000,41.1157,542.8401,1.4096,2.5528,1.7871,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,2osf
3.9000,89.2531,1229.6146,2.6748,19.7688,7.1587,7.3977,54.5570,0.0444,0.0000,0.0000,90.4163,1193.3005,2.3869,23.7477,5.8291,7.8498,53.2528,0.0171,0.0000,0.0000,81.5445,1205.6987,1.8482,22.8224,5.3353,6.0083,57.3972,0.0196,0.0000,0.0000,84.3724,1251.2173,2.7117,23.0334,5.3678,14.0334,53.1760,0.3353,0.3783,0.5015,82.7217,1258.3936,1.5511,25.8780,3.9518,5.3051,50.7503,0.0046,0.0000,0.0000,81.6219,1186.1414,3.8701,26.9521,7.0213,14.6823,53.1942,0.1826,0.2313,0.5073,85.6762,1260.1957,3.1294,14.7768,6.7375,5.9430,49.4167,0.3747,0.0000,0.0000,88.2853,1234.4423,3.8013,21.7471,6.7947,13.1287,61.8163,0.4681,0.6818,0.0000,78.0226,1263.8900,1.9519,29.1186,3.7421,9.4625,51.8851,0.1702,0.0000,0.0000,11.0000,3.0000,2rkm
3.9300,97.2098,1363.6598,1.6700,19.7106,2.7286,10.5898,96.2649,0.0758,1.3586,0.0000,89.5025,1200.9303,1.5639,29.8236,2.9470,15.5628,117.6819,0.5782,2.7268,0.7620,82.5981,1227.5323,2.6162,19.5457,3.2509,31.0068,121.0496,1.0228,0.4294,2.0068,91.1027,1102.0540,1.3468,30.1621,2.8506,15.2427,114.1047,0.0015,1.5671,0.0000,91.8807,1396.9784,2.1973,23.5939,2.3143,13.1051,108.6593,0.4121,2.6715,0.0000,82.9796,1162.6799,0.9513,20.7268,1.7627,24.7293,112.5427,0.4346,2.2913,0.3056,70.9232,1093.6501,1.0290,29.2148,1.6282,25.7733,109.4691,0.2868,3.5599,0.9626,87.3782,1215.7559,2.0044,18.9618,2.9374,12.3037,104.9769,0.0479,1.5660,0.0000,73.6815,1093.2086,1.4539,28.6798,3.2377,13.2489,99.8769,0.0178,1.5521,0.0000,12.0000,3.0000,3jvk
3.9600,117.6521,1985.7954,3.4272,79.1110,3.9574,34.6410,210.6570,0.3356,4.6439,0.0000,116.5095,1985.3257,2.5608,73.8754,2.8004,40.5864,218.6543,0.5965,7.1237,0.0000,112.1593,1989.9589,2.0770,67.8329,2.9003,39.6760,213.9796,0.5999,5.1293,0.0000,111.9191,1965.8134,2.8282,75.9373,3.1303,30.9423,222.6577,0.5923,8.1388,0.0000,111.6379,2019.4497,4.0012,65.5202,4.8952,39.2009,235.5093,0.6528,0.7700,0.0000,113.7304,2007.7360,1.8935,37.3261,3.8306,25.2869,182.4395,0.2390,2.8585,0.0000,115.0648,1949.7706,1.6426,69.2581,2.2878,30.1750,191.0070,0.9163,0.3292,0.3549,121.0463,1930.9756,3.1572,77.8511,2.6688,32.1849,247.3138,0.7113,0.1057,0.4372,111.2188,1964.2638,2.5948,58.0116,3.1883,25.4831,198.9462,0.4180,3.0156,0.3396,13.0000,3.0000,2wec
4.0300,117.4231,2358.6707,2.2190,42.1866,2.8383,54.8887,360.7115,0.5877,20.2218,0.6781,127.8519,2464.1279,3.4217,59.6724,2.6650,39.2964,307.0414,0.7650,20.9478,0.7298,130.1266,2100.0461,1.4973,52.1334,1.0719,64.5391,336.8920,1.3834,35.7035,0.7773,129.0644,2206.2939,2.0798,65.8005,2.4413,39.8158,296.2664,0.5204,20.5649,0.0000,119.9297,2395.9370,1.8291,56.5734,2.2405,39.1862,304.2912,0.8252,10.5337,0.1557,120.9238,2422.4944,2.1820,57.5682,2.1034,51.1700,343.1476,1.5271,8.3696,0.5831,131.4575,2527.7207,4.1679,72.0007,4.5587,30.2518,255.3234,1.7405,3.8055,0.0000,100.1940,2107.0271,1.0951,31.5910,1.3502,71.4651,348.0381,0.6009,59.5425,0.0000,109.2583,2080.3389,2.6343,49.2996,3.4204,52.5178,298.2413,0.4469,37.3437,0.0000,13.0000,0.0000,2x96
4.0500,86.5669,1134.2422,4.6421,14.0229,7.4474,8.2859,18.3893,0.5579,0.0000,0.0000,56.0827,996.6591,3.0996,5.9899,5.2601,2.4345,23.5026,0.2614,0.0000,0.4177,67.0058,1053.6729,3.7094,5.3631,5.3192,2.9251,22.3315,0.7745,0.0000,0.8238,50.6127,890.8289,1.5702,7.9082,2.8891,2.6108,23.8391,0.4213,0.0000,0.5501,44.4893,880.0775,2.5330,2.1600,4.6944,4.2878,22.8408,0.0870,0.0000,0.3061,39.9717,862.5269,2.0254,5.9472,3.6808,3.2676,22.9075,0.5761,0.0000,1.3395,73.4903,1066.8296,4.7536,13.7377,4.6013,6.5519,19.7940,0.7181,0.0000,0.0000,44.6608,821.0745,1.6582,3.3046,3.2633,3.3487,24.9359,0.3597,0.0000,1.0491,58.5704,915.2181,3.5009,6.3203,4.4082,4.6330,22.8853,0.0189,0.0000,0.1312,2.0000,5.0000,2w66
4.0800,67.4883,987.2136,2.4133,11.6993,4.5947,0.4152,15.3959,0.0000,0.0000,0.0000,66.2665,985.4483,2.4161,11.1626,4.6272,0.4746,15.3707,0.0000,0.0000,0.0000,66.1056,923.9990,2.4426,14.9506,4.6536,1.0242,18.3365,0.0572,0.0000,0.0000,62.4009,951.1503,1.6217,10.7518,3.3287,3.0900,18.7733,0.0056,0.0000,0.0000,61.6259,963.8727,1.3709,12.4113,2.8451,1.0249,17.1087,0.0000,0.0000,0.0000,49.3636,892.6922,0.8003,16.5235,1.4913,3.1673,19.8061,0.0083,0.0000,0.0000,56.2346,813.0181,0.4625,10.5763,1.1280,2.6870,19.2741,0.0000,0.0000,0.0000,41.4118,862.0629,0.3292,21.6782,0.7448,0.2793,15.3725,0.0000,0.0000,0.0000,48.3874,842.0914,0.2745,20.8049,0.4908,1.8502,19.1740,0.1054,0.0000,0.0000,3.0000,1.0000,1n2v
4.1100,53.0510,885.0161,0.5821,27.7804,0.2744,3.1948,26.3768,0.0010,0.0000,0.0000,54.5917,926.1071,1.4817,19.8438,1.6870,1.3633,26.1241,0.0013,0.0000,0.0000,45.1230,852.1628,0.7383,18.0489,1.8365,1.1232,26.6276,0.0000,0.0000,0.0000,44.6590,823.3384,0.9467,18.4974,2.1284,5.3041,26.1875,0.0000,0.0000,0.0000,53.7800,916.8190,1.6592,21.2536,1.8351,0.9812,25.8171,0.0000,0.0000,0.0000,38.8579,866.6896,0.4948,18.7805,1.2863,1.1296,24.4075,0.0000,0.0000,0.0000,37.7804,895.8777,0.4397,25.4682,0.5827,2.1769,25.4095,0.0408,0.0000,0.0000,42.0170,863.7764,0.6317,23.8213,0.6274,6.9272,22.7739,0.0159,0.0000,0.0000,47.6146,810.1646,1.0493,8.3488,2.5046,1.1852,30.3225,0.0000,0.0000,0.0000,3.0000,2.0000,2exm
4.1300,143.8849,1728.8207,4.8651,24.6223,8.1789,6.5849,93.8827,0.5185,0.5232,1.0000,143.8849,1728.8207,4.8651,24.6223,8.1789,6.5849,93.8827,0.5185,0.5232,1.0000,132.9533,1406.7253,4.7861,33.3649,6.2468,7.0325,153.7350,0.7412,0.7021,0.9971,124.8125,1469.5654,5.5730,25.8303,7.7195,8.9845,98.2861,0.4265,0.7107,0.9049,128.0258,1487.8230,3.1746,21.9362,3.6996,7.3434,134.6208,0.0297,0.9249,0.1983,116.6853,1393.0331,4.5411,22.6085,6.0729,6.9423,102.5301,0.6890,0.9294,0.9688,114.2107,1436.3110,2.6475,16.7432,2.8255,7.6726,140.1580,0.0114,1.4269,0.1222,106.5816,1302.3522,2.0291,15.5513,3.2138,6.8416,127.5513,0.1628,1.1146,0.5764,101.0688,1275.2667,3.0256,14.9509,5.0159,8.2424,109.4785,0.3506,1.1817,0.8340,6.0000,4.0000,3ozt
4.1900,57.1457,923.3135,1.5422,35.4007,2.0731,1.6269,13.5994,0.4445,0.0000,0.0000,53.6972,915.8151,0.9887,36.4368,1.4367,1.5606,13.5907,0.4199,0.0000,0.0000,71.9165,934.4906,2.6495,37.2277,2.4035,1.8510,13.6151,0.5619,0.0000,0.0000,45.4545,893.9816,0.8861,35.6479,1.6583,1.4846,13.5816,0.4022,0.0000,0.0000,45.3628,892.2032,0.9036,35.5965,1.6776,1.4900,13.5845,0.4035,0.0000,0.0000,52.4514,923.5196,1.7222,36.9958,1.8132,1.7797,13.5711,0.5527,0.0000,0.0000,75.2311,881.4374,2.6726,33.6061,2.0270,1.5133,13.5624,0.4342,0.0000,0.0000,75.3692,881.2986,2.6827,34.8087,1.9721,1.5908,13.5651,0.4654,0.0000,0.0000,46.9792,913.5919,0.6546,38.7880,0.6408,1.9886,13.6884,0.8984,0.0000,0.0000,1.0000,1.0000,3cft
4.1900,76.4839,1014.9735,2.2652,36.0975,4.2055,4.4004,24.1518,0.2426,0.0000,0.0000,85.8717,1067.1039,2.5809,42.9331,2.7485,6.7358,21.6061,0.2685,0.0000,0.0000,75.3401,1016.5726,1.6208,42.1354,1.9301,9.0627,18.1279,0.4255,0.0000,0.0000,67.5947,938.3408,0.7135,48.3762,0.8304,2.9944,25.0475,0.0002,0.0000,0.0000,67.4356,943.2747,2.3304,43.9310,2.9279,5.2308,24.3763,0.0135,0.0000,0.0000,68.3419,882.0532,1.8455,39.8490,2.5047,4.4646,25.1441,0.0000,0.0000,0.0000,76.1085,961.7560,2.4610,41.5063,2.1246,3.1513,26.3170,0.0102,0.0000,0.0000,58.8223,979.9000,1.6972,47.6489,1.6994,9.9718,17.3587,0.4039,0.0000,0.0000,55.1464,875.5845,1.2617,35.9390,2.5457,3.4768,24.8917,0.0184,0.0000,0.0000,3.0000,1.0000,3f3a
4.2100,100.7604,1807.1467,6.9131,13.9174,12.3411,33.0624,220.6026,1.4433,2.0000,3.4107,107.7455,1909.3839,6.0366,13.3035,11.4731,28.6315,231.3887,2.8238,1.9941,2.2373,101.4772,1777.9901,5.6872,13.4907,10.4985,36.4494,240.8180,2.3708,2.0000,2.6181,93.4771,1740.9266,6.5966,14.0360,11.4858,34.4598,226.4931,1.7287,2.0000,2.9724,113.2100,1840.0698,5.2829,13.2217,9.1812,35.5700,265.7886,2.8076,2.0000,2.4358,98.9737,1737.0487,6.0209,13.8166,11.1145,32.3683,238.4251,1.9453,2.0000,2.1272,109.6471,1730.0371,5.2610,13.1305,9.1600,33.2013,231.0003,3.3136,2.0000,4.1062,90.3506,1595.6267,3.9593,5.3495,8.4366,28.9288,250.9421,2.9825,1.0000,3.3151,73.4763,1408.1650,3.9473,4.6755,8.7372,33.2964,227.5373,1.0505,1.0000,2.1860,9.0000,14.0000,2qmj
4.2200,74.3858,905.7723,2.3062,4.3238,4.5906,2.5690,19.7088,0.0143,0.0000,0.0000,73.2316,868.2708,1.9770,4.2285,3.8594,3.8733,19.2431,0.0083,0.0000,0.0000,69.3189,831.1966,3.2385,1.6553,5.4429,2.3001,18.3146,0.0518,0.0000,0.0000,67.4337,816.0247,2.1014,3.9831,3.8033,1.0735,20.0208,0.0000,0.0000,0.0000,49.6875,838.1048,1.6482,1.1456,3.0196,13.6638,10.5875,0.3096,0.0000,0.7184,55.0406,759.9860,2.5517,2.6533,5.2048,1.3467,17.9253,0.0037,0.0000,0.0000,36.0217,782.5069,0.9564,3.6455,2.7867,15.6534,8.0448,0.0537,0.0000,0.0000,36.2192,732.3096,1.9391,3.2686,4.9347,5.8249,17.5995,0.0273,0.0000,0.0000,50.7541,759.8166,2.3341,1.9718,4.6065,2.1309,18.7085,0.0000,0.0000,0.0000,6.0000,1.0000,3f80
4.3000,108.8265,1367.2766,2.8705,31.9202,5.6502,19.1947,123.2917,0.2384,0.5937,0.1882,95.8706,1442.2609,1.9638,33.5040,3.5161,23.2522,116.8954,0.5221,0.1108,1.1569,87.5380,1502.5551,1.4577,38.0106,2.9470,23.2306,111.8948,0.3163,0.6361,0.3374,93.8503,1494.9086,1.9271,35.8715,3.2752,24.5707,114.9094,0.3828,0.6367,0.2799,93.6978,1472.9005,2.3629,33.6401,3.1439,23.8677,132.1421,0.9904,0.9676,1.9302,89.5934,1404.6205,2.0365,30.0902,3.1342,28.8515,124.7419,0.3797,1.1478,1.1345,88.8799,1308.4564,1.8597,26.7364,4.3491,20.0150,114.2201,0.3124,0.6194,1.1638,89.8851,1394.8647,2.2003,20.9397,4.0393,30.4778,119.0806,0.4215,0.6787,0.9414,87.6089,1457.1615,1.6283,32.8967,2.4742,24.5029,117.9778,0.7965,0.5326,1.4688,12.0000,3.0000,1a30
4.3000,90.1337,1150.3422,6.8066,0.0000,11.7691,10.2110,64.5230,0.3744,0.0000,1.3072,84.5253,1125.9697,4.8208,0.0000,8.2175,12.0961,61.7888,1.4195,0.0000,2.8765,79.4342,1131.4937,3.6017,0.0000,6.1903,8.7104,66.4161,0.5484,0.0000,1.4159,71.6868,1136.2351,1.9261,0.0000,3.5424,10.9765,61.7379,1.0830,0.0000,2.6225,66.0212,1058.6068,2.0215,0.0000,4.5761,10.2749,61.8219,1.2534,0.0000,2.9965,63.5998,1067.8907,2.4207,0.0000,5.2060,14.2157,62.8710,1.3021,0.0000,2.5531,61.5345,1049.0918,2.7250,0.0000,5.8673,10.9030,61.5693,0.9461,0.0000,2.2511,63.4097,1100.4354,3.1296,0.0000,6.0969,11.2050,63.5294,0.3224,0.0000,0.5657,65.3148,1092.8835,2.7326,0.0000,4.4594,10.5308,62.2480,0.9840,0.0000,2.5090,4.0000,6.0000,1w3k
4.3000,115.8026,1882.2314,2.8641,53.3449,2.6675,9.8307,122.9145,1.6345,1.1585,2.2646,115.8026,1882.2314,2.8641,53.3449,2.6675,9.8307,122.9145,1.6345,1.1585,2.2646,115.8026,1882.2314,2.8641,53.3449,2.6675,9.8307,122.9145,1.6345,1.1585,2.2646,115.8026,1882.2314,2.8641,53.3449,2.6675,9.8307,122.9145,1.6345,1.1585,2.2646,115.8026,1882.2314,2.8641,53.3449,2.6675,9.8307,122.9145,1.6345,1.1585,2.2646,115.8026,1882.2314,2.8641,53.3449,2.6675,9.8307,122.9145,1.6345,1.1585,2.2646,108.0653,1899.1058,3.8158,53.9876,1.3732,10.2882,127.2328,1.1139,1.1631,2.0417,120.4252,1831.4476,6.0069,54.8175,2.7024,36.0388,138.1402,2.1497,17.0699,1.0000,114.2318,1886.3416,6.0228,57.0232,1.0148,8.7842,122.3886,1.3706,1.4155,1.5502,6.0000,2.0000,1z95
4.3300,126.2997,1737.3604,2.2486,13.7176,4.0466,6.9373,83.0674,0.9119,0.9771,0.6912,115.4296,1737.8762,1.9380,14.6962,2.2657,7.1060,82.2138,1.8651,0.7934,1.7388,117.8387,1730.9644,5.2341,17.0566,4.5040,7.7226,84.3640,0.6225,0.8040,0.3776,115.4749,1774.1687,4.6945,16.4756,5.2596,6.3831,82.8331,2.2465,0.4684,1.0000,119.9304,1729.6722,6.2786,20.1501,7.3180,7.9516,83.3532,2.0539,0.7554,0.4199,113.8996,1671.6436,4.2091,7.3860,5.7587,7.2938,81.8757,2.3506,0.8635,0.9960,132.9218,1760.5391,6.9177,14.2323,4.7318,7.6046,84.4253,0.4476,0.8578,0.0000,108.3502,1776.6104,4.7588,9.7397,4.1836,5.0946,83.8845,2.0131,0.9246,1.0000,111.3656,1701.8340,3.4946,12.1106,3.2826,9.6774,80.6154,2.0939,0.9771,0.1908,4.0000,3.0000,3l7a
