pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
4.4100,47.9531,662.8333,1.1138,8.7008,2.2541,6.2630,15.9987,0.2130,0.0000,0.0000,39.9155,648.4816,0.8753,5.8321,1.9243,5.8917,17.1719,0.2083,0.0000,0.0000,3.0000,1.0000,4exs
6.7000,61.5966,1135.5441,0.8570,19.5622,1.3939,6.5202,32.5306,0.1954,6.0000,0.0000,56.5382,1110.7412,0.2935,19.8896,0.0000,6.4712,32.5336,0.2542,6.0000,0.0000,1.0000,0.0000,4f09
5.1200,100.1815,948.3122,2.6432,47.6149,4.7996,4.8579,37.2843,0.5993,1.8037,0.4922,99.0808,967.3915,3.2493,44.7314,4.4871,4.6700,37.7950,0.8237,1.7420,0.7427,4.0000,0.0000,4f1l
3.2900,224.0679,2884.3337,14.3112,7.7744,18.6998,49.0022,339.7566,1.6376,0.0000,4.2366,235.9886,2546.3271,13.1929,1.4762,19.3710,41.9677,448.1161,1.9167,0.0000,4.0209,27.0000,5.0000,4f20
5.4300,115.3759,2090.9543,4.1932,0.0000,6.0700,12.2569,194.9073,0.6252,0.0000,0.0000,82.2212,2039.5228,3.1474,0.0000,6.1260,24.1632,227.3098,1.3962,0.0000,0.1204,2.0000,4.0000,4f5y
5.3800,177.7609,2386.0667,6.2529,6.7405,10.8435,18.7711,194.5465,2.1842,0.0000,1.4210,112.2780,2236.3257,4.6998,9.3320,9.9434,18.0389,216.7563,0.9276,0.0000,0.8829,9.0000,4.0000,4f7v
6.0300,89.1195,1094.9788,1.7803,15.9372,1.8209,11.2926,79.3213,0.0951,0.4341,0.0000,95.9971,963.7430,0.6649,20.3683,0.8012,6.7224,65.8465,0.1117,0.0000,0.0000,8.0000,1.0000,4f9u
6.0300,93.3915,956.3442,0.7027,22.3142,0.9838,14.2202,77.1035,0.0748,0.8844,0.0000,93.9070,1061.8096,1.1585,19.0549,1.5277,7.4953,69.5177,0.3327,0.8805,0.0000,9.0000,0.0000,4f9v
6.9900,89.6189,1002.4627,0.6739,23.3996,0.7372,9.5157,67.8961,0.2674,0.1256,0.0000,83.2775,971.1348,0.6914,24.6946,0.8653,8.6472,76.2732,0.3378,0.0000,0.0000,8.0000,0.0000,4fai
6.9900,92.1639,999.5688,0.8616,22.5552,1.4662,7.3190,62.7512,0.0076,0.0000,0.0000,98.2982,961.8260,0.9460,26.3738,1.3577,7.0221,65.5323,0.0880,0.0000,0.0000,8.0000,1.0000,4fbe
7.6600,55.7531,1033.6373,0.7330,33.0231,0.8397,5.8133,17.8371,0.2612,0.0000,0.0000,53.6720,1029.1996,0.8251,27.6507,1.1829,2.5165,18.4619,0.0847,0.0000,0.0000,2.0000,0.0000,4fbx
8.6200,80.0817,1463.6899,2.1894,63.9268,3.2629,22.4702,136.2981,1.1659,10.5866,2.4101,81.2101,1552.1753,1.6377,56.7993,0.6023,36.9551,138.5926,0.8018,17.3314,2.0243,12.0000,7.0000,4fcf
7.0000,84.2957,1277.7078,2.1474,18.7888,1.4663,11.6257,48.8589,0.2731,6.4257,0.0000,84.6089,1272.0939,2.3606,17.5640,1.0174,11.4951,48.3609,0.3085,5.9087,0.0000,2.0000,0.0000,4fcq
10.4400,96.9088,1319.0811,3.1534,35.1333,1.5902,4.9179,65.4962,0.0050,1.5326,0.0000,114.9737,1462.8912,5.4482,35.7039,2.1651,6.9939,74.1228,0.2394,1.5583,0.0000,7.0000,2.0000,4ffs
9.7000,100.6491,1451.3080,2.7953,26.1422,3.9184,13.0169,88.4969,0.5604,8.1439,0.0000,105.9821,1470.7426,2.3494,29.1353,2.4782,15.7027,84.1819,1.1073,8.1799,0.0000,4.0000,0.0000,4fk6
3.2800,89.8900,1377.2521,2.3034,0.0000,4.5298,29.5308,147.1262,1.9783,0.0000,2.6312,71.4516,1469.8054,1.6226,0.0000,4.2302,16.4324,103.5250,0.6257,0.0000,1.2857,8.0000,3.0000,4fl1
3.6600,113.2247,1795.3182,3.0295,0.0000,5.8771,18.7796,129.5650,0.3951,0.0000,0.5853,92.5429,1865.9174,2.2512,0.0000,4.8146,28.5158,143.9780,1.9836,0.0000,2.5953,8.0000,3.0000,4fl2
6.7200,71.3677,1293.5850,1.9205,67.9799,0.9797,18.4779,150.5863,0.8850,16.5160,0.0000,67.2197,1170.3666,1.3641,60.0455,1.3015,21.2911,150.1437,0.8199,17.3102,0.0000,5.0000,0.0000,4flp
7.0000,88.0053,1516.6373,1.3467,51.9877,1.6175,30.4321,167.6604,1.3605,27.0553,0.0000,69.2942,1545.9681,1.8543,40.0743,1.2070,32.6107,175.4893,1.2256,28.8568,0.0000,5.0000,1.0000,4fm7
5.6200,89.0562,1461.9720,0.8886,57.7133,0.8059,25.1518,151.1796,0.8812,30.4127,0.0000,69.7090,1499.8993,1.6881,41.8212,0.9873,26.0330,160.3596,0.6853,31.0013,0.0000,5.0000,0.0000,4fm8
7.7000,122.3950,1624.5205,4.4015,40.4733,6.4466,10.0834,147.4017,0.1226,0.8092,0.0000,101.7448,1463.6697,2.9002,36.0565,2.1978,9.5498,162.9631,0.2925,0.9115,0.0000,6.0000,0.0000,4fsl
6.5100,155.6088,1664.0582,6.0807,0.0000,13.2348,14.2014,134.1122,0.3323,0.0000,0.0000,138.2339,1680.7816,7.0459,0.0000,13.9654,21.3818,128.4323,2.1756,0.0000,0.8488,8.0000,2.0000,4fut
3.0100,63.1178,799.4562,3.3768,4.2737,7.5108,10.1408,66.8899,0.0638,0.0000,0.0000,47.8628,852.8602,1.4400,3.6629,3.3114,10.0883,54.9092,0.2425,0.0000,0.8711,4.0000,2.0000,4g0p
2.5200,69.9800,834.6409,4.7535,2.0000,8.8233,6.2935,66.3827,0.0944,0.0000,0.0000,44.8449,838.0671,1.6875,1.5987,4.3086,11.1030,54.6439,0.5897,0.0000,1.2443,4.0000,3.0000,4g0q
2.3000,69.6269,854.9203,3.0255,0.0000,6.8723,10.4447,83.0987,0.6966,0.0000,0.2153,59.7593,908.5582,1.5858,0.0000,3.2608,5.9388,62.8026,0.2249,0.0000,0.7799,4.0000,3.0000,4g0y
2.2100,65.2026,890.2200,3.3704,0.0000,7.5864,11.6536,79.1273,0.1356,0.0000,0.0356,58.2800,861.2877,2.7610,0.0000,5.5954,14.3929,93.8250,0.2180,0.0000,0.5221,4.0000,3.0000,4g0z
7.8900,86.8856,804.8363,5.5661,21.6161,10.8732,7.8340,8.3638,0.2653,0.0000,0.0000,67.1096,836.1681,3.6111,17.1943,6.1382,7.7589,8.1366,0.2260,0.0000,0.0000,3.0000,1.0000,4g8m
7.2000,83.9631,836.5987,6.0836,23.0876,10.0618,7.5765,8.2654,0.3249,0.0000,0.0000,74.4441,852.2561,4.5946,22.5306,5.8719,5.2763,9.9916,0.6748,0.0000,0.5541,3.0000,1.0000,4g8n
5.8000,67.0449,1032.2046,2.7765,1.9883,6.5467,11.9307,63.5935,0.5415,0.0000,0.4620,52.0244,993.1689,2.8312,1.0114,7.2790,12.7187,68.2249,0.3431,0.0000,0.1277,4.0000,4.0000,4g8v
4.5900,51.6735,994.8139,2.2942,3.2070,6.0506,11.9170,64.3126,0.5627,0.0000,0.8648,72.3135,1075.4537,2.9968,1.9261,5.1140,12.5046,64.6300,0.9223,0.0000,1.3399,4.0000,4.0000,4g8y
4.5100,65.8750,1088.3025,3.2045,0.0000,7.1593,7.3751,63.8115,0.5178,0.0000,0.4947,68.9975,1077.0178,2.3255,1.1852,4.8755,9.9408,68.1320,0.0889,0.0000,0.2399,4.0000,4.0000,4g90
6.1000,191.8941,2826.6138,5.3994,37.9253,6.6572,50.8503,341.6015,1.3704,5.5567,0.5345,194.0514,2739.8167,5.0183,40.8410,5.9554,54.1990,324.5298,1.4744,10.6045,0.3594,28.0000,4.0000,4gah
8.2000,121.1425,1867.7129,1.8441,57.9158,1.7448,9.1927,168.7107,0.2176,4.9922,0.0000,118.6502,1966.2385,1.9071,56.1639,1.1114,9.5882,177.9921,0.2397,5.3476,0.0000,7.0000,0.0000,4gg7
10.7700,211.2629,2613.5713,6.0304,86.7919,8.3780,29.5014,313.6429,1.3388,16.6622,1.6230,218.9699,2589.5740,6.1660,85.8858,7.3483,35.5164,314.1810,1.6734,19.2021,1.0000,16.0000,1.0000,4gid
2.8900,59.9241,629.3815,1.7650,7.8492,3.9248,7.2431,28.4139,0.1045,4.8336,0.0000,46.7531,646.0596,1.2999,13.6190,3.3155,10.2066,24.4171,0.0712,5.7123,0.0000,5.0000,2.0000,4gqq
3.9600,56.4380,1200.4186,2.1970,18.5275,4.5474,3.3867,51.8454,0.0425,1.0809,0.0000,56.4376,1197.2847,2.2542,18.1708,4.5544,3.3036,51.7951,0.0610,1.0395,0.0000,1.0000,6.0000,4gqr
9.0000,117.2829,1759.3682,2.5346,28.2557,3.6662,7.3454,153.2422,0.1164,2.6043,0.0000,85.6467,1604.1539,1.8872,31.2851,3.2001,6.2805,156.4896,0.3634,2.4738,0.0000,4.0000,0.0000,4h3f
8.2200,108.7873,1760.9709,2.8463,25.4433,3.8684,7.0695,158.1794,0.6048,2.3531,0.0000,74.1445,1566.0768,2.0712,43.8898,4.1083,10.0587,142.9151,0.3014,2.6090,0.0000,3.0000,0.0000,4h3g
7.0500,100.3813,1683.2499,2.7889,46.2018,3.4809,6.9350,126.6102,0.4654,4.8183,0.0000,94.9332,1664.9418,2.9854,53.3198,2.6401,6.6285,117.8271,0.4144,4.9736,0.0000,3.0000,0.0000,4h3j
6.6000,160.4660,2180.7083,4.5988,29.8509,10.8727,97.0454,643.2367,4.9688,3.3754,6.0904,147.3232,2170.9727,3.8041,42.9924,8.0354,84.2181,627.6129,3.0220,2.0724,5.6577,33.0000,3.0000,4h75
7.2400,62.4275,1030.6169,0.9976,45.9816,1.6629,5.0986,58.6807,0.2587,2.5038,0.0000,59.5524,993.9319,0.9820,39.9255,2.0725,5.0419,67.0833,0.1292,2.5282,0.0000,2.0000,0.0000,4ha5
7.9200,83.9299,1452.7480,0.7824,78.8853,1.0380,23.1262,162.2804,1.2511,25.3607,0.4337,97.3525,1538.9279,2.4553,83.5596,0.4471,25.0629,161.8159,1.1709,26.5599,0.0000,7.0000,1.0000,4hbm
8.6200,131.9373,1743.5118,2.2890,50.9339,2.1047,12.3082,109.5071,1.0422,0.8515,0.0000,77.8727,1616.0972,0.6862,48.8142,0.4571,14.1805,124.3141,0.6309,0.9149,0.0000,5.0000,1.0000,4hf4
7.9200,85.3730,1464.3939,1.2904,20.6309,0.4470,11.9181,108.5930,0.8219,2.7886,0.9520,82.8545,1424.9294,1.3032,22.7417,0.8711,13.7464,109.9031,1.0104,3.0605,1.0000,3.0000,0.0000,4hge
4.2900,66.5138,1537.0492,2.3075,0.0000,5.8665,11.8530,86.9099,0.2328,0.0000,0.3514,80.4766,1502.6184,3.4574,0.0000,7.4490,16.7967,110.5874,0.7498,0.0000,0.0000,6.0000,2.0000,4i3z
