pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
8.5200,155.1591,2236.6833,1.8906,71.3118,0.6355,21.1762,219.9863,1.3800,10.0304,1.2499,158.0139,2185.4939,2.4224,70.5932,2.0137,15.1968,177.0477,0.8679,9.5651,0.7802,11.0000,1.0000,1xkk
8.5200,140.4592,1641.8370,2.3541,38.0343,0.6964,15.3558,143.1993,0.9505,7.4435,0.0000,101.0032,1519.7529,2.2014,38.1332,1.6691,15.7251,153.7557,0.4778,7.2433,0.0000,6.0000,2.0000,2boh
8.5200,138.0631,1666.3998,2.6586,52.2752,2.7573,19.8574,129.1743,0.2328,0.0000,0.0000,121.4570,1548.2458,2.8591,24.9452,3.8316,16.8960,175.0439,0.3685,0.0000,0.6990,9.0000,0.0000,2bxt
8.5200,88.5499,1608.9004,3.2284,32.9833,3.1982,12.8621,103.3477,0.6829,1.6737,1.0000,78.3996,1653.9165,2.6996,30.0640,2.5255,14.7818,98.4826,0.3094,1.5427,0.4372,5.0000,2.0000,2fvd
8.5200,128.9422,2434.7891,4.1279,82.7834,3.6953,48.0000,308.1796,1.6066,23.2198,0.8596,148.1538,2439.7439,4.3894,69.4660,3.3130,40.8413,311.2927,0.4716,23.0398,0.0000,13.0000,0.0000,2oc2
8.5200,127.3607,2101.8440,2.8445,59.2845,2.6084,19.8766,115.2570,0.3657,8.1485,0.0000,132.8369,1961.6276,4.1482,41.4638,1.4920,7.4019,148.8613,0.3673,4.9128,0.0000,8.0000,2.0000,2qu6
8.5200,150.0848,1684.7089,1.4895,54.1283,0.5081,11.9343,142.5329,0.8908,3.5360,0.0000,110.5537,1435.8987,1.3971,37.5885,1.5204,17.7260,146.0643,1.1302,3.5392,0.0000,7.0000,1.0000,2vvc
8.5200,182.0460,2146.4224,9.1453,43.4058,10.4942,10.0143,141.8878,0.8758,4.6658,1.0000,150.1075,1711.6617,6.3882,43.2654,6.2312,13.2429,155.1805,0.3527,5.0806,0.7326,7.0000,5.0000,3hvh
8.5200,183.0972,2232.0076,6.5515,32.6496,9.1415,13.0460,157.9595,1.0539,4.8813,1.0000,167.4556,1996.4072,4.5656,20.0917,6.0359,13.5330,202.6356,0.4811,5.1085,0.2798,9.0000,3.0000,3hvk
8.5200,151.4120,2294.8967,2.7231,80.1658,6.0025,31.8486,331.8034,0.3901,18.0507,0.0000,135.9213,2244.9897,2.3611,77.7485,5.3981,25.3608,311.0024,0.3738,13.3493,0.0000,13.0000,4.0000,3lpi
8.5400,89.0095,1037.9420,2.2375,31.4199,4.5287,6.3003,40.9730,0.2471,0.1329,0.5432,87.4629,1011.1870,1.4581,39.8586,2.6286,6.5143,41.2171,0.1531,0.1080,0.4589,2.0000,1.0000,3kjd
8.5500,124.0891,2238.3943,5.4878,43.2749,4.2557,58.4451,317.3894,3.4839,17.2954,0.0000,93.8559,2013.9619,1.5151,39.1406,0.8550,56.2872,340.2466,2.4215,9.9757,0.0000,11.0000,8.0000,2byr
8.5500,152.8627,2606.5767,2.0606,124.6175,1.5146,65.6805,447.5242,1.3633,27.3899,0.0000,146.7277,2550.0859,2.8039,110.9133,3.2363,66.6281,441.5534,0.9009,29.3972,0.0000,20.0000,4.0000,1hos
8.5500,140.3929,2010.1002,3.7826,77.7625,5.3829,40.7740,273.8703,0.7017,10.6056,0.1729,132.4774,1962.3328,3.9307,81.7891,6.4652,47.1915,265.3579,1.4894,4.6383,0.5451,18.0000,9.0000,1ppl
8.5500,108.7600,1319.8226,6.1299,29.1596,7.7000,6.2566,53.7033,0.0579,4.3107,0.0000,104.1682,1325.4802,5.6871,21.4869,7.7635,4.4964,56.3696,0.0044,2.6812,0.0000,3.0000,3.0000,3ejp
8.5700,69.1458,1302.5804,3.0661,24.4119,1.9487,0.0000,0.0000,0.0000,0.0000,0.0000,57.7114,1037.5201,1.3634,11.6727,2.0455,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1bgq
8.5700,108.4987,1302.8557,2.4589,1.6056,4.6711,4.7290,58.1723,0.1934,0.0000,0.0000,95.2487,1293.6566,2.6475,2.6385,3.9692,5.1468,55.9686,0.0391,0.0000,0.2825,3.0000,3.0000,1q1g
8.5700,108.1523,1613.9778,2.4990,33.0542,2.2602,10.3692,181.3516,1.0346,0.4078,0.0000,96.3391,1607.7257,2.6573,31.2561,2.1164,12.4185,181.7289,0.8535,0.0603,0.0000,6.0000,5.0000,2x4z
8.5700,125.1535,1521.2980,1.4885,40.5566,1.4174,5.9968,123.1097,0.1227,0.2821,0.0000,113.4836,1430.9524,1.1694,43.4111,0.0000,10.0634,124.2437,1.3137,2.0565,0.0000,3.0000,1.0000,3dkf
8.5700,109.6521,1369.7556,6.0461,24.9741,7.5946,3.6597,60.7668,0.0435,2.3309,0.0000,108.2490,1268.3328,5.9118,22.1994,8.4039,2.4258,57.1951,0.1043,1.7756,0.0000,3.0000,4.0000,3ejq
8.5900,80.8852,1089.9105,2.6210,18.6509,6.4214,6.2855,31.7351,0.2353,0.0000,0.6691,88.5475,1098.3312,3.2981,19.9470,6.5960,4.5603,29.6329,0.4505,0.0000,0.0000,3.0000,1.0000,2wky
8.5900,59.6778,859.5824,0.9431,32.8857,1.7420,1.9465,28.5628,0.0000,2.9993,0.0000,50.7629,782.3165,0.8658,37.5927,2.1888,7.3928,24.1605,0.0000,2.0136,0.0000,8.0000,2.0000,3ibi
8.6000,141.1643,2680.0310,4.5770,83.7383,8.2697,36.7305,415.2496,0.4849,16.7994,0.0000,143.7139,2690.3171,4.6547,84.7264,8.3705,34.9488,422.4539,0.6903,15.4520,0.0000,12.0000,2.0000,1bwa
8.6000,134.2098,1918.0314,3.1010,60.8110,3.4643,12.5421,120.8430,1.1502,1.5710,0.5073,128.9077,1933.0553,3.7504,58.6492,2.2437,13.5489,121.1664,1.7138,2.3273,0.9263,7.0000,2.0000,3b66
8.6200,81.7996,1199.2208,1.4511,48.1351,1.7685,6.0595,69.6550,0.2515,5.5148,0.0000,72.7743,1152.8524,1.4611,43.8792,1.5726,11.5695,73.4755,0.1852,5.9639,0.0000,6.0000,1.0000,3ryz
8.6200,153.9370,2528.7649,3.4942,101.8970,5.0136,42.2147,285.1213,1.2108,0.6319,0.0000,158.3639,2549.8550,7.2046,105.4325,6.3085,39.0895,309.4070,1.3702,3.0349,0.0000,13.0000,6.0000,2cej
8.6400,69.9097,937.6344,1.9071,44.7511,3.4058,2.7606,52.5143,0.0000,1.7205,0.0000,74.6784,1189.2670,2.5361,41.8603,1.8381,2.4105,51.7972,0.0000,1.5328,0.0000,4.0000,1.0000,1g45
8.6400,137.6871,1609.6572,4.8746,23.6282,5.5095,6.1104,58.6719,0.8191,0.8001,0.0000,103.4981,1485.2695,2.0666,24.0093,2.9920,8.9368,59.6643,0.1227,0.9440,0.0000,6.0000,3.0000,2qry
8.6400,103.4557,1836.4971,2.0997,34.5620,3.1542,30.7272,216.9790,1.4462,14.4122,0.0000,81.5659,1900.1478,2.7360,41.9919,1.4847,26.7060,220.9516,1.2365,12.8943,0.0000,5.0000,6.0000,3hkw
8.6400,61.0341,792.2096,1.8142,25.1500,2.7805,0.3780,12.8655,0.0000,0.0000,0.0000,40.9729,795.5635,1.0022,30.4460,2.4494,0.4228,12.8439,0.0000,0.0000,0.0000,1.0000,1.0000,3s71
8.6400,123.5087,1745.3043,3.0206,49.4657,0.3910,23.3610,142.2859,0.6355,0.9015,0.6106,110.4414,1663.9767,1.2908,49.7707,0.0000,18.4738,144.8892,1.0308,3.3452,0.5796,8.0000,0.0000,1mue
8.6400,108.1179,1482.4985,5.3391,55.1714,5.3484,17.5490,111.9077,0.3582,1.5539,0.0000,106.4649,1482.1710,4.4801,54.7646,4.0298,20.4451,146.2827,0.5938,2.8846,0.0000,9.0000,2.0000,1r1j
8.6400,144.9608,1809.6107,5.0522,53.4825,5.8466,48.7172,416.7275,1.5243,48.2539,0.0000,99.8511,1598.4689,4.8694,46.1000,4.1509,48.9236,406.7006,1.7133,46.6873,0.0000,7.0000,1.0000,1t31
8.6400,80.0556,1379.7257,1.0045,67.1834,0.7260,11.9008,59.8195,0.6044,1.5969,0.5284,75.2853,1397.6493,2.2889,69.2744,0.0000,10.1777,64.9334,0.7907,1.5111,0.4149,4.0000,3.0000,6std
8.6600,75.2237,1010.6912,2.2906,36.7145,3.6661,6.0395,58.0003,0.0482,1.9515,0.0000,73.8807,936.1104,1.8965,35.1262,3.8909,2.0926,57.3757,0.0000,0.9024,0.0000,4.0000,1.0000,1i9n
8.6600,152.0745,2423.9854,3.0923,85.6664,5.8828,40.2578,357.3315,0.9305,13.0114,0.1139,138.5989,2387.1250,3.0952,84.7717,3.9425,37.3367,354.3553,0.9651,14.1836,0.0000,13.0000,4.0000,3d1x
8.6600,181.6830,2038.2599,3.8475,95.3427,3.2115,19.2223,212.9242,0.7698,10.2882,0.0000,168.4712,2018.0824,3.6662,32.1456,2.3589,18.6293,210.9492,1.1164,10.3084,0.0000,6.0000,1.0000,3kqc
8.6600,101.8888,1264.8245,4.2249,29.1560,3.4738,14.2960,111.8410,0.4740,2.2807,0.0000,56.6842,1134.7310,1.1703,18.0791,2.0880,14.2808,114.0005,0.2794,2.3246,0.0000,3.0000,2.0000,3nox
8.6800,130.2309,2119.7393,3.6843,50.3949,4.2737,35.5206,254.4317,0.4497,4.2383,0.0000,115.4435,2061.0574,1.7089,54.2604,2.3906,29.8886,239.9011,0.7664,3.2925,0.0000,12.0000,3.0000,2qd6
8.6900,126.0345,2453.3743,2.9754,75.2269,4.8542,45.7033,331.4702,1.0912,7.1608,0.0926,134.2577,2452.9587,3.1387,69.3924,3.6050,54.1585,333.7434,1.3832,8.9333,0.3805,14.0000,3.0000,2q55
8.7000,78.2103,1357.9183,1.9821,30.9834,1.4860,3.1658,66.4699,0.0166,0.4476,0.0000,63.8710,1312.3301,1.3066,27.4023,1.2966,5.6227,65.9085,0.0220,0.3452,0.0000,4.0000,1.0000,1g4j
8.7000,88.7247,1625.7322,1.4894,84.5870,2.0333,4.9067,32.8996,0.5607,2.2212,0.0000,103.7075,1547.0298,2.4212,72.8756,1.7314,4.5956,31.7992,0.2151,2.4081,0.0000,1.0000,4.0000,1lnm
8.7000,104.7422,1833.9502,1.9685,61.0689,2.7226,34.6821,209.1929,0.7419,8.7044,0.4342,121.6970,1876.1416,3.6826,50.5364,5.3807,17.6340,214.6322,0.1100,0.7479,0.0000,12.0000,4.0000,1t7j
8.7000,69.4203,1241.8247,1.8637,71.5299,2.1851,5.7647,51.6321,0.4297,15.6838,0.0000,61.3086,1237.5332,1.5598,72.8486,2.1382,5.8345,50.0721,0.3751,15.3960,0.0000,5.0000,5.0000,2fr3
8.7000,89.6906,1194.2028,2.7377,103.9479,3.6542,0.0000,0.0000,0.0000,0.0000,0.0000,73.1556,1105.1622,1.8553,106.9558,0.9137,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1jgl
8.7000,104.7662,1715.8929,1.4743,134.6257,2.5850,1.9045,52.2337,0.1713,8.3512,0.0000,98.4696,1746.2931,2.1788,136.2246,2.3936,2.2717,53.5249,0.0419,8.2497,0.0000,3.0000,5.0000,1xap
8.7000,54.1827,820.2498,2.3759,6.4547,4.8651,2.2910,18.4407,0.0000,0.0000,0.0000,55.0091,828.3185,1.6012,8.4985,3.4950,2.2750,18.4371,0.0000,0.0000,0.0000,2.0000,2.0000,2h4n
8.7000,98.8059,1218.4318,1.4111,76.4762,0.5103,6.5789,40.9416,0.6337,14.2153,0.0000,89.9318,1173.7499,1.5445,76.6676,0.7134,6.8131,40.8463,0.5842,13.9545,0.0000,2.0000,0.0000,2pcp
8.7000,58.6815,929.1772,1.7627,51.8182,2.7295,3.3349,7.0633,0.2282,0.0000,0.0000,59.7753,935.1162,1.1513,48.3713,1.7056,3.2026,7.3401,0.0659,0.0000,0.0000,2.0000,2.0000,3brn
8.7000,51.4927,849.2130,0.9451,13.1093,1.5718,0.3033,13.2307,0.0000,0.0000,0.0000,44.1519,835.2810,1.2091,28.8014,1.5145,0.2158,13.2747,0.0000,0.0000,0.0000,1.0000,1.0000,3s73
8.7000,105.5677,1659.7157,1.4335,52.5519,1.1003,12.4154,137.2940,0.4020,8.6658,0.0000,104.5710,1660.3534,1.4393,50.6338,1.1674,12.0793,141.2366,0.3407,8.1854,0.0000,5.0000,2.0000,2wgj
8.7000,77.6340,1469.5073,2.5869,20.8938,4.0134,5.6724,64.7261,0.2061,1.0000,0.0000,74.7001,1317.9495,1.4063,20.7296,3.0471,5.4983,90.6892,0.0173,1.0000,0.0000,4.0000,2.0000,1pxo
8.7000,135.1739,2126.5024,4.9998,65.3502,5.0789,29.5303,247.9918,0.4059,0.4179,0.0000,117.9047,2013.8331,2.5681,59.7298,2.4472,30.7402,233.5685,0.8356,4.5085,0.0000,12.0000,4.0000,2f8g
8.7000,63.1842,854.4297,2.5457,11.8081,4.9351,2.3767,28.8178,0.0023,0.0000,0.0000,66.2743,804.6700,1.5868,37.2104,2.4682,1.5739,29.5771,0.2556,0.0000,0.0000,2.0000,1.0000,3d9z
8.7000,47.1210,520.9169,1.5037,12.1781,3.5638,0.0000,0.0000,0.0000,0.0000,0.0000,40.5798,525.8571,1.6620,9.7696,4.2442,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1bcd
8.7000,206.3815,2862.0127,2.3034,152.6582,2.0055,36.9113,296.0157,0.3431,22.3771,0.0000,180.4398,2878.8418,1.6164,146.6738,2.5427,29.4712,287.9779,0.3182,23.7145,0.0000,18.0000,2.0000,1hfs
8.7000,122.4349,2073.8171,2.1690,64.0113,3.9662,31.4627,259.9262,0.6844,11.3815,0.0000,120.5051,2088.9419,2.3702,60.1948,3.3215,29.7685,253.1542,0.6405,12.2185,0.0000,10.0000,6.0000,1ohr
8.7000,119.9578,1592.5336,4.3501,7.8920,8.3328,26.9175,231.2831,1.5847,9.3028,1.0837,104.6537,1586.1691,4.7321,11.7044,9.1661,22.8988,220.2818,1.2496,3.8475,1.3744,11.0000,2.0000,1w13
8.7000,135.7475,1787.1619,4.1233,14.0022,5.8259,18.3607,212.9711,0.2986,4.7658,0.3505,134.2309,1729.3612,3.6394,14.1693,6.3327,18.7399,224.5153,1.2348,4.9741,0.6358,9.0000,3.0000,2b7d
8.7000,155.3396,2589.7507,4.8843,92.4042,5.3679,69.6856,442.3757,1.3743,33.3783,1.7061,159.2333,2638.8542,4.5505,86.2322,6.8480,56.2740,442.7027,1.0881,17.2390,0.7360,20.0000,7.0000,2fmb
8.7000,112.0508,1558.1089,1.5338,18.6730,1.6106,13.1953,104.7077,1.1802,1.6571,0.0000,88.8307,1372.0903,1.4575,16.1061,1.6793,17.9083,125.3848,0.6044,1.3530,0.0000,6.0000,2.0000,2jh0
8.7000,97.7390,1651.0350,2.0617,50.3807,3.5908,9.6701,161.6908,0.1295,4.1365,0.0000,104.8147,1767.8146,2.6465,56.8578,2.3496,9.8533,128.3928,0.1126,5.2709,0.0000,6.0000,1.0000,2ojj
8.7000,125.7257,1505.5125,3.3045,9.9695,2.9198,14.2567,111.3354,0.9727,1.5004,0.0000,125.9275,1443.8066,2.5642,17.0256,1.7582,11.6016,106.4989,0.6884,1.2295,0.0000,6.0000,2.0000,2uwo
8.7000,155.5846,1886.2161,5.1433,101.2098,7.0925,18.7555,105.6770,0.8788,5.9865,0.9120,150.5449,1858.4104,4.5160,103.4524,5.6628,19.7171,94.3826,1.3549,4.8943,2.2527,12.0000,2.0000,2vj8
8.7000,113.7964,1482.4038,1.3925,49.7664,0.0000,12.5072,120.4172,0.2462,1.9901,0.0000,105.3618,1459.7028,0.8135,34.1706,0.1866,12.6271,112.0062,0.3540,1.5532,0.0000,7.0000,3.0000,2wyg
8.7000,128.9199,1706.1604,1.4134,33.5819,1.8693,15.0807,137.7321,0.2778,5.4900,0.0000,100.6304,1615.8373,1.2556,23.0987,0.0000,21.0119,171.9675,0.6527,4.9821,0.8101,8.0000,1.0000,2y5f
8.7000,126.1808,1665.5725,1.8595,67.6893,0.3645,14.0934,128.8950,0.1121,2.8619,0.0000,111.7842,1557.8015,1.2922,56.6713,0.4773,14.0201,138.2471,0.1915,3.3282,0.0000,5.0000,0.0000,2y81
8.7000,132.7033,1680.0048,1.8817,68.4656,0.2062,11.7019,120.2928,0.7504,1.4917,0.0000,116.5708,1637.6870,1.3883,57.1285,0.0000,13.9970,120.6984,0.6918,1.4761,0.0000,5.0000,2.0000,2y7z
8.7000,130.4706,2115.2463,2.1570,57.3516,2.0276,17.7223,192.4221,0.9960,6.1134,0.0000,114.0455,2118.6880,1.2415,56.5673,0.0000,23.1224,165.3669,0.9947,4.7125,0.0000,9.0000,5.0000,3eqr
8.7000,161.0950,1745.1368,5.8911,46.4883,5.7741,13.6615,169.2039,0.1780,5.0008,0.6027,139.2078,1736.0112,5.1711,54.1801,3.9781,11.7838,315.5849,0.6483,6.0676,1.0000,9.0000,5.0000,3hvj
8.7000,119.8769,1787.4535,1.7856,39.0506,2.4000,13.1203,125.9856,0.1594,1.0407,0.0000,118.1275,1717.5714,1.3342,49.8222,1.8776,11.7951,119.5842,0.5682,1.1364,0.4878,7.0000,2.0000,3i60
8.7000,125.6057,1713.9696,1.7357,53.2232,2.8521,9.0803,114.9633,0.6506,1.2594,0.0000,114.7992,1762.4226,1.3487,46.4083,1.1901,11.1042,120.6124,0.0752,1.0000,0.0000,7.0000,2.0000,3i5z
8.7000,172.3342,2177.9893,3.5280,39.7939,4.6651,25.5995,174.9320,0.8404,4.7798,0.6673,166.0009,2300.1821,2.8547,42.9334,3.1993,31.1963,203.5469,1.3666,6.7030,0.0000,9.0000,2.0000,3lgp
8.7200,155.3965,2183.1162,3.3757,70.6044,4.6768,20.0902,157.3998,0.0888,4.8320,0.0000,160.0646,2080.7891,3.1742,73.8505,3.9150,20.0873,188.5616,0.1865,4.1154,0.5407,15.0000,0.0000,3lik
8.7200,94.1788,1331.7650,5.9259,7.6068,10.9560,17.8095,83.8701,1.1738,0.0000,2.2125,92.3733,1335.7371,6.2715,4.1633,9.7335,19.5456,82.1539,1.8058,0.0000,2.6920,6.0000,4.0000,3ckz
8.7400,115.8832,1743.0002,2.9301,73.6294,3.7673,19.7674,147.4159,0.0781,4.9972,0.0000,117.6217,1777.7311,2.7690,78.5665,1.5903,32.6578,143.2086,0.7411,8.5348,1.0808,14.0000,0.0000,1mjj
8.7400,86.9372,1318.1447,1.3403,49.7927,1.5032,8.7602,82.8648,0.9106,9.9444,0.0000,79.8125,1314.1115,1.4284,42.7962,1.7007,9.4839,84.4618,0.8385,9.8816,0.0000,7.0000,1.0000,3rz1
8.7400,131.2210,2423.4297,3.0219,65.5058,5.7395,34.6094,270.0637,0.9594,6.4713,0.6958,125.1510,2411.9839,2.9603,64.1295,4.8011,37.4920,246.3954,1.6270,14.9619,0.0000,12.0000,6.0000,1b6k
8.7400,198.9099,2447.9521,4.4839,91.1755,6.6631,20.0067,271.1744,0.1673,13.9423,0.0000,202.0348,2429.4226,5.7218,85.8924,8.0451,20.3513,295.1717,0.1290,13.6246,0.0000,15.0000,5.0000,2vkm
8.7400,98.0081,1758.9700,1.1717,58.7177,1.2248,10.6269,131.2687,0.7473,12.1025,0.0000,97.7381,1751.4967,1.1596,58.5061,0.8312,10.5228,132.4089,0.6844,11.5512,0.0000,4.0000,0.0000,2wtv
8.7400,137.9325,2377.5232,2.7467,88.9851,4.8801,25.7012,287.1452,0.8367,4.5933,0.0000,119.8362,2291.5793,1.7575,78.8839,2.2132,28.9396,273.4124,1.2066,4.3596,0.8010,12.0000,5.0000,1sdv
8.7700,71.4669,1171.3231,3.4050,7.8379,4.7372,9.3912,77.8367,0.3821,0.8268,0.0000,75.0380,1157.1516,3.4603,15.1079,3.8043,9.2249,80.0099,0.3435,0.8206,0.0000,4.0000,3.0000,1bnv
8.7700,58.0459,594.7856,2.6167,13.3819,3.4206,2.4179,1.0838,0.3556,0.0000,0.8304,65.4303,567.2206,2.0947,9.3405,2.9108,0.3987,2.7991,0.0000,0.0000,0.0000,2.0000,1.0000,1qft
8.7700,115.3031,2191.3071,3.4524,66.1457,5.0704,27.2315,206.5848,0.7592,3.1418,0.0000,106.3280,2134.5874,2.3606,63.2749,4.3913,20.3882,195.2800,0.6703,7.6720,0.0000,9.0000,6.0000,1d4l
8.7700,109.3196,1224.5923,4.1495,43.9835,6.3250,2.7786,38.3813,0.9038,0.0000,0.0000,103.0395,1208.9742,3.8070,42.1549,3.9355,1.1295,37.7375,0.7748,0.0000,1.0000,2.0000,4.0000,1x38
8.7700,131.5464,2389.5398,4.0348,88.5266,3.4842,64.6724,321.3611,1.6582,9.7328,1.3664,126.3887,2333.1011,3.5673,64.6324,1.9431,66.9486,332.3300,1.7008,27.3456,2.8866,15.0000,5.0000,1zp8
8.7700,176.9189,2605.9075,3.6446,115.3074,5.2616,40.0440,326.5486,1.2400,5.2943,0.3038,152.3427,2605.9141,4.1566,99.2687,5.2646,48.4795,312.5227,1.3522,4.9243,0.0000,15.0000,6.0000,2wkz
8.7700,125.9841,1841.9630,2.0811,62.3256,2.5585,9.9887,116.3294,1.1225,1.4564,0.9822,118.9285,1864.0969,3.3157,62.0450,1.3860,11.8494,116.8074,0.9486,1.7220,0.9979,6.0000,2.0000,3b5r
8.8000,77.6067,1283.4248,2.3343,40.2093,1.3749,2.6851,54.9801,0.0000,1.9767,0.0000,69.1386,986.2061,1.6597,42.0438,2.7527,2.5022,55.3502,0.0000,1.9362,0.0000,4.0000,1.0000,1g46
8.8000,209.2113,3134.8452,8.1883,77.9398,11.0953,95.9674,508.4098,4.4735,21.0725,4.0797,193.2865,2848.9595,6.6976,70.8358,12.7621,62.9039,494.3216,0.9631,14.2510,1.0926,29.0000,8.0000,1fkn
8.8000,181.2884,2794.1189,5.6475,110.9794,7.6176,42.3203,364.4054,0.9680,0.2306,1.2878,183.0994,2772.3699,5.7647,108.9253,7.7872,44.2978,365.7355,1.0864,0.1939,1.2740,13.0000,4.0000,1w5w
8.8000,130.6186,2108.5391,3.9561,56.4957,4.5643,26.5594,247.4494,0.3230,0.2458,0.0000,128.9764,2103.8320,2.9153,67.5940,3.2212,24.3420,217.0456,0.9799,1.3761,0.3789,12.0000,4.0000,3d1z
8.8100,102.2260,2082.3491,3.8543,20.5560,5.2755,9.5883,76.6818,1.9563,0.0000,2.0000,101.1459,2006.5460,3.2941,11.3530,3.3979,12.6460,77.4236,1.6509,0.0000,1.8313,5.0000,8.0000,1ork
8.8200,69.4598,1326.3137,1.3402,30.2939,1.8005,5.3613,66.4280,0.0046,0.3120,0.0000,69.0853,1324.3239,1.3647,30.1703,1.8234,5.6664,66.9674,0.0037,0.3388,0.0000,4.0000,1.0000,1g54
8.8200,165.6894,2488.5706,4.8692,90.0189,3.6207,58.8415,356.9211,1.7832,27.4784,0.3213,146.2672,2439.0876,3.4277,74.6662,3.3327,51.6023,357.2223,0.7118,17.3233,0.0000,21.0000,3.0000,1m0b
8.8200,106.8719,1268.7538,5.2824,13.5977,10.0706,9.8444,38.6870,0.8747,0.0000,1.7778,98.0853,1278.1221,3.6894,14.4043,5.5039,12.4824,38.1550,2.1099,0.0000,2.7841,4.0000,2.0000,3fvk
8.8200,112.5852,1551.8516,2.5808,58.4588,4.1821,22.8826,159.4482,0.5805,14.2937,0.0000,112.3631,1550.5660,2.5964,58.5271,4.1174,22.8191,160.3616,0.5577,13.9153,0.0000,10.0000,2.0000,2zxg
8.8200,123.5012,2008.8239,2.6359,60.2298,4.1050,23.7910,213.0601,0.3152,0.0000,0.0000,117.7977,1947.8218,3.3534,69.2346,4.0516,26.6417,183.0108,0.2479,5.2069,0.4701,12.0000,4.0000,3nu4
8.8300,140.5052,2195.1514,4.8950,74.4852,3.7584,33.0066,271.1263,0.7199,2.9494,0.4744,138.7146,2296.3223,5.5031,55.4657,5.1797,34.0266,292.2113,0.6531,1.0158,0.0000,12.0000,4.0000,3mxd
8.8500,168.1838,2553.6416,3.7323,110.5097,6.5080,37.2351,284.8362,0.4377,1.6530,0.2238,163.8012,2552.4485,3.9446,112.1211,6.6707,35.7426,286.4112,0.4172,1.8365,0.0000,13.0000,3.0000,1d4i
8.8500,145.5000,2314.5464,3.0681,88.0037,5.0662,28.0377,268.5840,1.1688,4.5490,0.0000,124.4343,2267.5200,1.9463,77.0077,1.8138,29.6656,273.8313,1.3409,4.2278,0.6935,12.0000,5.0000,2avo
8.8500,125.5512,1520.3357,3.5300,78.0987,3.1189,4.4875,55.6780,0.3271,2.1512,0.0000,114.8540,1546.2240,4.1427,78.1737,1.3481,2.6559,58.2987,0.3130,0.3113,0.0000,4.0000,1.0000,2obf
8.8500,138.4430,2062.5757,4.1421,58.0954,3.2211,19.0099,166.7205,1.0125,3.9925,0.8614,141.6485,2040.7085,3.6165,55.5772,3.1777,23.7264,170.2664,1.5227,4.4099,0.2919,7.0000,2.0000,3b67
8.8900,103.1411,1327.6356,3.5303,5.5331,6.5208,4.4131,51.2993,0.1033,1.0000,0.0000,99.4459,1334.9182,4.8071,5.1323,8.4028,2.9213,43.0879,0.0024,0.3488,0.0699,3.0000,2.0000,1n3i
8.8900,128.2917,1545.6407,1.6284,50.6249,1.0254,8.1612,103.7997,0.0746,0.0000,0.0000,113.2168,1534.0798,1.7607,51.8748,1.4014,7.3363,99.9992,0.0572,0.0000,0.0000,5.0000,1.0000,1nfy
8.8900,117.6005,1702.0232,2.5885,60.3372,3.2256,4.2154,55.0606,0.0750,0.8857,0.0000,117.6005,1702.0232,2.5885,60.3372,3.2256,4.2154,55.0606,0.0750,0.8857,0.0000,1.0000,0.0000,1nt1
8.8900,135.2246,2007.0640,3.2781,52.4983,3.7608,39.7580,252.3691,0.3413,11.9599,0.0000,123.5022,2007.3352,2.9360,52.2310,4.2078,35.3620,255.6640,0.6038,3.2609,0.0000,12.0000,4.0000,2idw
8.8900,130.1929,1634.7717,2.3519,57.8796,0.9159,12.1990,122.7909,0.1704,1.0875,0.0000,113.5683,1565.7007,1.8074,45.9510,0.7853,12.9064,126.0630,0.1954,1.3403,0.0000,4.0000,0.0000,2y7x
8.9000,109.4646,1655.5398,2.8609,46.8587,4.4838,10.9354,72.2094,0.4081,3.1900,0.0000,110.4035,1594.8872,4.4905,44.0748,7.1886,12.0059,73.2235,0.6405,3.8122,0.0000,11.0000,1.0000,3egt
8.9200,119.4139,1766.1223,2.1009,52.3873,3.4694,33.6426,303.4414,1.0968,14.8446,0.0000,115.8300,1725.0889,2.2440,33.2241,3.4452,31.0239,254.6246,0.3437,7.7599,0.0000,10.0000,9.0000,1kzn
8.9200,150.4244,2677.2805,4.2844,70.4134,8.2409,65.9713,369.3587,1.1082,2.0420,1.3500,172.3608,2720.3271,6.0415,75.8043,4.8185,58.4696,366.7402,2.0105,11.9850,2.3852,19.0000,8.0000,1ec1
8.9200,128.3514,1780.4183,5.5839,73.4254,4.3871,19.1256,120.9414,0.7010,11.6201,0.3430,115.7017,1596.6129,4.2447,30.9749,3.1140,16.0816,131.9151,0.9126,9.7594,0.0000,9.0000,3.0000,1r1h
8.9200,101.5529,1274.9353,5.3904,17.6016,9.1371,27.0353,86.9680,0.6719,5.8962,0.0000,101.4613,1248.5392,4.2169,21.0171,6.2786,23.6060,87.4087,1.8708,7.5865,1.0000,7.0000,4.0000,3k37
