pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,Hydrophobic,Vdw,HBond,Ent,PDB
7.2800,1895.0000,504.0000,502.0000,7.0000,459.0000,122.0000,117.0000,1.0000,963.0000,253.0000,252.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,95.1039,991.6351,8.6551,0.0000,8.3620,2.1869,3.4342,0.3089,0.0000,0.0000,0.2500,-1.3400,-1.5735,0.0000,0.0420,2ceq
9.2200,3452.0000,889.0000,954.0000,9.0000,457.0000,124.0000,119.0000,1.0000,975.0000,256.0000,255.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.1996,1433.7351,7.7178,13.9031,8.9016,3.0643,39.8954,0.6815,1.1646,0.0000,0.1429,-1.0531,-2.2692,0.0000,0.1680,2cer
8.0200,3580.0000,926.0000,909.0000,16.0000,457.0000,123.0000,116.0000,2.0000,951.0000,253.0000,250.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.1482,1389.9321,7.9826,21.8948,9.0928,8.0997,66.8696,0.6588,1.2418,0.0000,0.1429,-1.7343,-2.2080,0.0000,0.1680,2cet
7.2800,3387.0000,921.0000,973.0000,12.0000,726.0000,187.0000,203.0000,6.0000,241.0000,68.0000,69.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.5817,1338.6124,3.0186,45.4257,3.7426,16.2595,145.3462,1.0961,12.9689,0.0000,0.1429,-1.8096,-2.7856,-0.0202,0.4200,2cgr
3.8900,2004.0000,573.0000,615.0000,0.0000,0.0000,0.0000,0.0000,0.0000,604.0000,182.0000,193.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.0982,845.1390,3.9194,28.4499,5.1133,5.1955,10.9957,0.1754,0.0000,0.0000,0.2222,-1.4925,-1.1728,-0.0258,0.1260,2ctc
5.0200,2954.0000,725.0000,695.0000,0.0000,1345.0000,297.0000,296.0000,0.0000,718.0000,182.0000,165.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0832,1325.1049,2.8601,24.2419,4.2074,9.6746,118.5494,0.8058,0.5572,0.0000,0.0952,-1.9866,-1.9850,-0.0335,0.3780,2d0k
7.7000,3951.0000,987.0000,1026.0000,21.0000,823.0000,209.0000,220.0000,5.0000,533.0000,135.0000,137.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.6950,1735.5889,6.2348,51.1741,8.1979,11.9069,117.1784,0.0472,6.4322,0.0000,0.0500,-1.9756,-2.7784,-0.0305,0.7980,2d1o
6.9200,3137.0000,878.0000,745.0000,31.0000,277.0000,81.0000,64.0000,3.0000,539.0000,161.0000,130.0000,4.0000,287.0000,87.0000,76.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,82.3279,1231.8058,2.9847,70.5567,2.7874,8.3373,112.6996,0.9608,3.3987,1.0000,0.1538,-1.9950,-2.3961,0.0000,0.1680,2d3u
6.6400,2955.0000,832.0000,709.0000,30.0000,121.0000,37.0000,31.0000,1.0000,500.0000,152.0000,128.0000,4.0000,271.0000,80.0000,71.0000,2.0000,0.0000,0.0000,0.0000,0.0000,162.0000,47.0000,34.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,76.0484,1157.3042,3.0780,70.1394,3.6193,6.4881,112.6870,0.5472,2.8591,0.9832,0.1538,-2.0051,-2.2586,0.0000,0.1260,2d3z
9.8900,3191.0000,827.0000,806.0000,31.0000,1542.0000,369.0000,372.0000,18.0000,549.0000,161.0000,139.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,93.8767,1431.9352,4.7172,36.1199,6.2743,16.3572,125.1086,1.0255,1.0496,0.0000,0.0909,-2.4591,-1.9680,-0.0436,0.3780,2drc
7.4000,6462.0000,1517.0000,2404.0000,9.0000,1427.0000,333.0000,535.0000,0.0000,1284.0000,283.0000,476.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,155.8477,2661.5762,7.8062,63.1110,7.9489,64.3663,475.5477,5.1482,4.5130,0.0051,0.0333,-1.5724,-4.4408,-0.0092,1.1340,2er9
13.0000,2054.0000,539.0000,591.0000,0.0000,438.0000,106.0000,120.0000,0.0000,542.0000,139.0000,158.0000,0.0000,232.0000,56.0000,69.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.6944,1172.0375,3.6386,31.8881,6.2904,1.7849,29.7219,0.0250,0.0000,0.0000,0.1667,-1.9218,-2.5008,0.0000,0.2100,2f01
8.1800,4906.0000,1388.0000,1436.0000,6.0000,572.0000,169.0000,167.0000,1.0000,1316.0000,366.0000,379.0000,0.0000,190.0000,52.0000,61.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,123.8294,2058.9888,6.9810,51.9991,6.4999,33.5661,235.0804,1.3895,6.2117,0.0000,0.0667,-2.6120,-3.5553,-0.0068,0.5880,2f80
6.2400,3905.0000,888.0000,862.0000,118.0000,0.0000,0.0000,0.0000,0.0000,669.0000,157.0000,148.0000,19.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,50.2928,1252.5173,1.9533,46.3227,2.0220,5.0227,40.6812,0.8411,10.7437,0.0000,0.2000,-2.2969,-1.9206,0.0000,0.0840,2fai
7.5900,5676.0000,1507.0000,1731.0000,9.0000,727.0000,189.0000,229.0000,2.0000,490.0000,133.0000,154.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,170.0000,42.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.8239,2161.3074,6.6626,80.5472,9.2254,27.2401,264.0067,1.8113,21.0773,0.0000,0.0588,-2.5813,-4.0144,-0.0063,0.5880,2fdp
5.7400,2660.0000,772.0000,912.0000,68.0000,958.0000,306.0000,340.0000,25.0000,164.0000,52.0000,56.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.7404,1257.4883,6.1799,7.0339,5.6661,5.6403,61.5784,1.2039,0.0000,1.0000,0.2000,-1.8699,-1.8416,-0.0106,0.0420,2flb
2.7000,1106.0000,390.0000,357.0000,0.0000,392.0000,127.0000,125.0000,0.0000,1343.0000,506.0000,440.0000,0.0000,0.0000,0.0000,0.0000,0.0000,327.0000,126.0000,108.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.8819,939.2928,6.3581,0.0000,6.9350,22.2219,39.7814,4.0070,0.0000,1.2959,0.1250,-0.4906,-1.4219,0.0000,0.2940,2fzc
8.4900,2380.0000,624.0000,756.0000,18.0000,0.0000,0.0000,0.0000,0.0000,388.0000,105.0000,119.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,783.0000,194.0000,252.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,45.6466,1049.0115,0.2556,39.2027,0.0000,1.4177,38.0364,0.0000,0.0000,0.0000,0.3333,-2.7141,-1.6606,0.0000,0.0420,2g5u
3.9900,1493.0000,466.0000,393.0000,31.0000,255.0000,91.0000,72.0000,6.0000,692.0000,227.0000,195.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,57.0397,823.6838,3.0426,9.2908,2.2155,12.0676,85.0662,1.0353,0.0000,0.1648,0.1667,-0.7265,-1.4905,0.0000,0.1680,2g8r
9.5200,5110.0000,1344.0000,1570.0000,12.0000,1008.0000,266.0000,324.0000,3.0000,1256.0000,357.0000,424.0000,2.0000,132.0000,41.0000,49.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.2463,2288.8528,7.8978,52.5574,9.7863,37.0581,282.3151,1.3357,3.1483,0.0000,0.0392,-2.9637,-4.4547,0.0000,0.8820,2g94
4.9400,1828.0000,474.0000,470.0000,12.0000,0.0000,0.0000,0.0000,0.0000,598.0000,167.0000,167.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,327.0000,87.0000,76.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,46.9526,752.0895,0.5872,34.2561,0.5591,5.8443,43.7796,0.3056,6.6113,0.0000,0.1333,-0.7906,-1.1680,-0.0020,0.2940,2gss
5.7000,1381.0000,478.0000,440.0000,0.0000,457.0000,161.0000,148.0000,0.0000,1552.0000,531.0000,495.0000,0.0000,0.0000,0.0000,0.0000,0.0000,222.0000,76.0000,74.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,102.2235,1174.5317,9.3802,2.7409,17.4434,10.4780,34.4739,1.9200,0.0000,0.8085,0.1429,-0.9001,-2.3520,0.0000,0.2520,2h3e
1.4000,858.0000,268.0000,262.0000,5.0000,0.0000,0.0000,0.0000,0.0000,368.0000,112.0000,116.0000,2.0000,149.0000,46.0000,48.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,44.6721,472.7292,2.3102,15.4567,2.7332,0.1266,1.5122,0.0000,0.0000,0.0000,0.5000,-0.3048,-0.9806,0.0000,0.0000,2hdq
12.1000,5337.0000,1470.0000,1549.0000,4.0000,540.0000,153.0000,158.0000,0.0000,1371.0000,371.0000,409.0000,0.0000,184.0000,50.0000,62.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.9936,2213.7734,5.0884,52.2717,4.2714,45.0130,286.3349,1.8349,6.9894,0.0000,0.0571,-2.3610,-3.6181,0.0000,0.6300,2i0d
4.8900,1419.0000,387.0000,378.0000,6.0000,230.0000,63.0000,61.0000,1.0000,954.0000,259.0000,257.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.3946,764.8723,6.6562,0.0000,9.2007,1.1735,2.8525,0.0000,0.0000,0.0000,0.2500,-1.4051,-1.4690,0.0000,0.0420,2j77
6.4200,1408.0000,378.0000,385.0000,6.0000,457.0000,117.0000,117.0000,2.0000,1175.0000,307.0000,310.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,85.1333,904.1432,8.6394,0.0000,10.9828,1.6892,3.6471,0.0000,0.0000,0.0000,0.2222,-1.4541,-1.4698,-0.0003,0.0420,2j78
2.7400,1864.0000,635.0000,643.0000,1.0000,176.0000,61.0000,61.0000,0.0000,1476.0000,507.0000,513.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.8769,1033.2657,5.0755,7.8521,8.5637,12.9150,64.5307,0.2015,0.0000,0.6046,0.1111,-0.3431,-1.4046,-0.0322,0.2100,2qwb
4.8500,1877.0000,639.0000,645.0000,1.0000,362.0000,119.0000,122.0000,0.0000,1141.0000,403.0000,397.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,62.7792,1006.2430,6.7780,8.4686,9.2741,12.0197,59.9393,0.0509,0.0000,0.2609,0.1176,-0.5581,-1.2127,-0.0569,0.1680,2qwd
7.4800,2056.0000,697.0000,708.0000,2.0000,763.0000,241.0000,259.0000,2.0000,1133.0000,400.0000,397.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,83.2595,1234.1335,7.5403,8.5450,11.6349,19.7463,85.9461,0.8942,0.0000,0.5701,0.1111,-1.1766,-1.5154,-0.0556,0.2520,2qwe
3.9000,2583.0000,680.0000,768.0000,26.0000,876.0000,222.0000,261.0000,8.0000,654.0000,164.0000,190.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,86.1508,1231.5525,3.6186,17.6888,7.2841,6.8325,56.3923,0.0815,0.0000,0.0000,0.0741,-1.0163,-1.9995,-0.0437,0.4620,2rkm
9.8500,3684.0000,852.0000,784.0000,23.0000,255.0000,59.0000,54.0000,2.0000,255.0000,56.0000,53.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,704.0000,158.0000,155.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,59.5916,1313.6036,1.0822,80.9336,0.7621,10.3874,55.0916,0.1739,8.5624,0.0000,0.1538,-2.4285,-2.0214,0.0000,0.1680,2std
6.5100,2559.0000,687.0000,648.0000,4.0000,683.0000,182.0000,176.0000,3.0000,417.0000,119.0000,115.0000,1.0000,356.0000,94.0000,81.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,90.0587,1196.4424,5.0953,43.0707,2.9433,13.9478,111.8743,2.3960,1.6800,0.0000,0.1053,-1.6270,-2.5424,0.0000,0.3780,2usn
5.8200,3211.0000,864.0000,807.0000,43.0000,482.0000,135.0000,122.0000,10.0000,1282.0000,339.0000,336.0000,18.0000,165.0000,45.0000,38.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,227.0000,64.0000,67.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,141.3644,1461.0811,6.3446,35.7924,7.8103,18.5373,231.2330,1.2318,3.6153,0.0000,0.0500,-1.5947,-2.6246,-0.0284,0.9240,3gss
2.0000,1799.0000,509.0000,472.0000,13.0000,0.0000,0.0000,0.0000,0.0000,615.0000,182.0000,167.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,54.9992,768.0589,5.7005,31.0116,2.3437,2.2455,8.9254,0.0000,0.0000,0.0000,0.2857,-1.2902,-1.0292,-0.0013,0.0840,3pce
5.4000,1566.0000,455.0000,430.0000,13.0000,0.0000,0.0000,0.0000,0.0000,625.0000,187.0000,173.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,49.8705,730.1424,5.9662,29.3346,3.3923,0.4412,4.4569,0.0000,0.0000,0.0000,0.4000,-1.1676,-0.6624,-0.0038,0.0000,3pch
7.2200,1338.0000,385.0000,372.0000,10.0000,236.0000,68.0000,58.0000,2.0000,883.0000,246.0000,236.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,51.4751,819.6807,4.5944,16.5422,3.7617,0.3139,6.1620,0.0000,0.0000,0.0000,0.4000,-1.1212,-1.1236,-0.0017,0.0000,3pcj
11.1100,5521.0000,1320.0000,1209.0000,35.0000,972.0000,217.0000,210.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,107.4678,1796.7783,1.8076,135.5654,1.7994,26.3949,107.1641,1.9668,26.7724,0.0000,0.1429,-3.3595,-3.0737,-0.0006,0.2940,3std
9.3000,4945.0000,1145.0000,1812.0000,0.0000,749.0000,170.0000,270.0000,0.0000,1146.0000,239.0000,426.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,111.0832,1946.7446,4.2674,42.8280,7.6129,43.2904,316.9950,1.4802,11.5980,1.4040,0.0339,-1.9868,-3.4204,-0.0006,0.9240,4er2
2.1600,630.0000,175.0000,184.0000,3.0000,0.0000,0.0000,0.0000,0.0000,1379.0000,384.0000,399.0000,7.0000,0.0000,0.0000,0.0000,0.0000,179.0000,51.0000,50.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,60.0281,726.1373,5.9705,0.0000,5.2023,1.3862,9.8120,0.8755,0.0000,1.6657,0.1818,-1.1941,-0.7760,-0.0361,0.2520,4tim
3.7200,1151.0000,320.0000,355.0000,6.0000,376.0000,97.0000,112.0000,1.0000,388.0000,113.0000,124.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.2598,580.0258,6.7617,6.6209,5.1183,4.2599,5.0737,2.7474,0.0000,0.0000,0.1667,-0.9194,-0.7385,-0.0028,0.1260,4tln
10.1700,4481.0000,1205.0000,1411.0000,12.0000,548.0000,141.0000,166.0000,2.0000,1235.0000,335.0000,397.0000,5.0000,0.0000,0.0000,0.0000,0.0000,193.0000,52.0000,60.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.3903,1876.8173,7.5116,54.3477,8.1816,22.4430,208.3997,1.3478,1.1004,0.0000,0.0606,-2.4356,-3.2458,-0.0043,0.6720,4tmn
6.0200,3865.0000,926.0000,1422.0000,0.0000,625.0000,149.0000,230.0000,0.0000,623.0000,146.0000,228.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.5965,1550.4244,3.4903,43.3170,4.8240,32.7831,211.1752,2.6472,6.0122,0.2577,0.0444,-1.7408,-2.4802,-0.0107,0.7560,5er1
2.3700,1003.0000,303.0000,345.0000,0.0000,536.0000,158.0000,184.0000,1.0000,893.0000,252.0000,280.0000,0.0000,0.0000,0.0000,0.0000,0.0000,162.0000,42.0000,51.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,71.1773,885.3485,5.0355,0.0000,4.6570,11.1166,84.2684,0.0071,0.0000,0.0000,0.1538,-1.0720,-1.5534,-0.0066,0.2520,6rnt
8.6400,3338.0000,800.0000,724.0000,22.0000,252.0000,62.0000,56.0000,2.0000,477.0000,119.0000,106.0000,3.0000,225.0000,56.0000,55.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,482.0000,113.0000,100.0000,1.0000,202.0000,49.0000,52.0000,2.0000,0.0000,0.0000,0.0000,0.0000,81.6546,1383.1312,1.4852,69.8609,0.8089,11.8558,59.5232,0.6087,1.6112,0.3775,0.1538,-3.0257,-2.3851,0.0000,0.1680,6std
13.9600,4476.0000,1344.0000,1426.0000,0.0000,283.0000,91.0000,89.0000,0.0000,1352.0000,415.0000,450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,194.0000,61.0000,60.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,119.2025,2016.3861,7.1609,53.2300,7.0824,34.7760,273.6805,1.9681,8.8647,0.0000,0.0588,-2.6611,-3.2453,-0.0315,0.7980,7cpa
9.1500,3459.0000,1012.0000,1104.0000,0.0000,282.0000,94.0000,88.0000,0.0000,1355.0000,427.0000,450.0000,0.0000,0.0000,0.0000,0.0000,0.0000,193.0000,58.0000,64.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,101.7242,1719.9169,10.8613,42.9147,7.8568,20.8058,149.3858,1.1099,0.0000,0.0263,0.0741,-2.2417,-2.3894,-0.0292,0.6720,8cpa
