pbindaff,6.6,7.6,8.6,16.6,6.7,7.7,8.7,16.7,6.8,7.8,8.8,16.8,6.16,7.16,8.16,16.16,6.15,7.15,8.15,16.15,6.9,7.9,8.9,16.9,6.17,7.17,8.17,16.17,6.35,7.35,8.35,16.35,6.53,7.53,8.53,16.53,gauss1_inter,gauss2_inter,repulsion_inter,hydrophobic_inter,hydrogenbonding_inter,gauss1_intra,gauss2_intra,repulsion_intra,hydrophobic_intra,hydrogenbonding_intra,flexibility,PDB
9.1000,6111.0000,1242.0000,1551.0000,43.0000,893.0000,185.0000,232.0000,6.0000,437.0000,102.0000,126.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.7568,2177.9102,3.4413,125.3589,2.7043,22.0247,184.4605,0.6003,20.6930,0.0000,0.0714,1h22
9.1100,3331.0000,906.0000,1043.0000,73.0000,716.0000,198.0000,244.0000,19.0000,761.0000,203.0000,229.0000,20.0000,159.0000,43.0000,43.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.6240,1541.8971,1.6078,39.6763,1.8538,25.8975,164.3829,0.2604,0.4910,0.0000,0.1176,1d9i
9.1300,3843.0000,1021.0000,1180.0000,90.0000,578.0000,158.0000,186.0000,15.0000,586.0000,154.0000,189.0000,15.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,215.0000,55.0000,62.0000,7.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,124.8837,1668.1199,1.6560,63.0782,2.4926,29.9509,194.7186,0.6770,0.7296,1.4483,0.0909,1ta6
9.1800,3676.0000,964.0000,1115.0000,80.0000,619.0000,164.0000,186.0000,14.0000,439.0000,112.0000,136.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,257.0000,65.0000,71.0000,4.0000,391.0000,99.0000,111.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.0511,1702.0641,2.3131,68.5674,3.0024,22.3502,146.5414,2.1695,8.6645,1.0680,0.0952,1z71
9.1800,6155.0000,1690.0000,1842.0000,2.0000,1023.0000,290.0000,302.0000,1.0000,926.0000,244.0000,277.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,153.9970,2415.0415,3.3070,89.1465,5.8097,35.4285,359.5182,0.9045,10.6438,0.6508,0.0625,2fgu
9.2100,4384.0000,1094.0000,1044.0000,9.0000,390.0000,102.0000,92.0000,0.0000,1249.0000,336.0000,309.0000,0.0000,0.0000,0.0000,0.0000,0.0000,180.0000,48.0000,46.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,121.7630,1898.6960,1.7810,79.3795,3.3819,24.6641,146.4453,0.0074,1.0521,0.0000,0.0667,1mh5
9.2200,6494.0000,1813.0000,1916.0000,3.0000,670.0000,179.0000,206.0000,0.0000,967.0000,269.0000,298.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.0120,2481.3091,4.9453,88.1158,7.1120,28.4062,257.2105,0.8649,7.9225,0.0000,0.0714,1d4k
9.2200,4768.0000,1320.0000,1403.0000,0.0000,281.0000,82.0000,91.0000,1.0000,861.0000,227.0000,254.0000,1.0000,151.0000,44.0000,43.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.9833,1775.8109,3.0803,53.1123,4.2977,21.1911,176.5794,0.8828,16.3545,0.0000,0.1333,1hpo
9.2200,6439.0000,1793.0000,1919.0000,4.0000,740.0000,205.0000,232.0000,0.0000,886.0000,246.0000,255.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,151.2752,2550.7886,2.8634,96.4813,1.4064,57.7336,386.4389,1.2761,23.9346,0.8584,0.0488,1hps
9.2200,4497.0000,1251.0000,1327.0000,0.0000,546.0000,158.0000,169.0000,0.0000,1072.0000,290.0000,314.0000,0.0000,157.0000,46.0000,52.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,118.9549,1938.8070,2.0028,68.5764,2.7266,20.1450,208.2802,0.2007,0.0000,0.0000,0.0667,1hpv
9.2200,4377.0000,1056.0000,1185.0000,75.0000,1166.0000,280.0000,316.0000,21.0000,720.0000,162.0000,184.0000,12.0000,154.0000,36.0000,38.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,116.3682,1835.5691,1.7328,52.2391,1.5149,11.0076,213.2095,0.5917,3.8787,0.6779,0.0909,1uho
9.2200,2662.0000,756.0000,829.0000,42.0000,561.0000,161.0000,177.0000,10.0000,885.0000,242.0000,266.0000,16.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.4846,1252.6095,4.1023,27.2717,6.3329,3.6354,46.3868,0.9046,0.0000,0.0000,0.1429,1x39
9.2200,5092.0000,1410.0000,1503.0000,0.0000,716.0000,206.0000,217.0000,0.0000,1209.0000,333.0000,358.0000,0.0000,178.0000,49.0000,58.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.9803,2172.0347,3.8915,62.9920,6.5273,21.2192,214.1460,0.9545,1.4176,0.3123,0.0800,1z1r
9.2600,6234.0000,1503.0000,1512.0000,71.0000,0.0000,0.0000,0.0000,0.0000,665.0000,155.0000,166.0000,8.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,99.7545,1868.6866,2.2337,107.1638,4.1136,7.7473,108.4750,0.0154,18.5923,0.0000,0.0952,1db1
9.2600,6079.0000,1668.0000,1806.0000,3.0000,843.0000,230.0000,257.0000,0.0000,737.0000,195.0000,224.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,145.1007,2359.1345,2.3470,87.8666,3.4638,27.9304,276.4455,1.1954,4.3644,0.0000,0.0645,2avv
9.2700,6115.0000,1708.0000,1826.0000,4.0000,833.0000,232.0000,258.0000,0.0000,754.0000,202.0000,225.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,146.6510,2389.5244,3.1305,94.8330,5.7374,29.2803,276.0151,1.1366,4.8191,0.0000,0.0645,1sdt
9.2800,3190.0000,731.0000,807.0000,17.0000,177.0000,44.0000,48.0000,1.0000,963.0000,238.0000,252.0000,4.0000,151.0000,39.0000,45.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,174.0000,38.0000,42.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,103.1723,1596.4059,2.0733,40.3709,3.4251,17.4812,99.5510,0.8373,7.6872,0.3141,0.1333,830c
9.3000,7032.0000,1919.0000,2026.0000,6.0000,950.0000,268.0000,282.0000,3.0000,937.0000,238.0000,258.0000,0.0000,234.0000,65.0000,55.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,168.5080,2652.7786,3.9466,99.5035,7.4313,39.8247,418.6906,0.5101,20.7673,0.0000,0.0714,1bv7
9.3000,4011.0000,935.0000,1068.0000,64.0000,1095.0000,254.0000,295.0000,16.0000,713.0000,159.0000,188.0000,12.0000,146.0000,30.0000,37.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,98.6875,1749.9677,1.4605,38.5094,1.8777,10.5975,98.2369,0.0869,1.4165,0.0000,0.1111,1udt
9.3100,2489.0000,645.0000,554.0000,12.0000,415.0000,111.0000,102.0000,2.0000,1094.0000,299.0000,266.0000,5.0000,653.0000,178.0000,160.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.9558,1325.9572,2.7178,17.6717,2.2436,10.6091,85.0496,0.0264,6.5932,0.0000,0.1250,1bn4
9.3200,6093.0000,1688.0000,1840.0000,3.0000,991.0000,286.0000,292.0000,0.0000,1167.0000,315.0000,354.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,152.1215,2506.8411,2.6479,85.4728,5.4523,54.7368,375.9577,1.5087,4.3000,0.0000,0.0426,2aqu
9.3400,2498.0000,637.0000,563.0000,12.0000,420.0000,109.0000,103.0000,2.0000,879.0000,234.0000,219.0000,4.0000,660.0000,180.0000,161.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.3184,1272.7383,2.3019,26.9635,1.9634,9.6868,74.6644,0.0513,7.4173,0.0000,0.1429,1bn1
9.4000,5640.0000,1277.0000,1281.0000,6.0000,181.0000,40.0000,43.0000,0.0000,1742.0000,406.0000,394.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,113.1411,1942.6132,2.5833,64.2749,4.0023,21.7640,209.5836,0.0948,10.7228,0.0000,0.0714,1fkf
9.4000,3373.0000,974.0000,1111.0000,84.0000,640.0000,177.0000,196.0000,14.0000,470.0000,139.0000,154.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,163.4100,1650.5768,3.1426,74.5864,3.9742,11.1115,139.0439,0.1946,6.6883,0.0000,0.0870,1ksn
9.4000,6261.0000,1701.0000,1816.0000,0.0000,383.0000,105.0000,118.0000,0.0000,940.0000,237.0000,261.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.9364,2222.5312,3.9292,89.0267,6.6970,45.9217,281.3935,0.7203,36.8981,0.0000,0.0769,1met
9.4000,3802.0000,937.0000,1011.0000,57.0000,530.0000,141.0000,149.0000,10.0000,131.0000,33.0000,40.0000,1.0000,140.0000,33.0000,37.0000,1.0000,0.0000,0.0000,0.0000,0.0000,216.0000,43.0000,51.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,87.0281,1351.8427,1.2988,45.9494,1.2318,6.2490,99.3576,0.2905,8.2672,0.0000,0.1818,1pme
9.4000,4632.0000,1030.0000,996.0000,123.0000,0.0000,0.0000,0.0000,0.0000,465.0000,98.0000,102.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,75.4220,1432.4601,1.1226,63.9488,1.0000,2.4031,6.9817,0.0083,3.8349,0.0000,0.3333,1sqn
9.4200,5872.0000,1653.0000,1775.0000,20.0000,791.0000,223.0000,249.0000,3.0000,714.0000,196.0000,222.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,134.3370,2341.9253,3.0862,89.1131,4.6351,30.1520,283.6795,1.1192,5.0655,0.0000,0.0645,1hsh
9.4300,1881.0000,504.0000,451.0000,10.0000,424.0000,113.0000,104.0000,2.0000,855.0000,237.0000,218.0000,4.0000,642.0000,184.0000,164.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,68.4727,1005.0992,2.1061,15.8843,3.6727,1.5128,39.1066,0.0112,1.4958,0.0000,0.1818,1cil
9.4400,2563.0000,715.0000,632.0000,8.0000,425.0000,121.0000,111.0000,2.0000,656.0000,177.0000,164.0000,3.0000,243.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,161.0000,42.0000,44.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.7078,1072.6450,1.2806,43.2108,1.4588,4.3348,55.9261,0.0000,0.7628,0.0000,0.1818,1g1d
9.4700,6081.0000,1731.0000,1844.0000,0.0000,369.0000,111.0000,117.0000,0.0000,913.0000,236.0000,265.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,127.4024,2189.1121,2.8506,86.8565,6.3378,36.3591,292.7529,0.5457,26.3896,0.0000,0.0769,1qbs
9.4800,4536.0000,1142.0000,1334.0000,79.0000,653.0000,158.0000,185.0000,14.0000,501.0000,123.0000,143.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,81.3235,1724.7133,3.8192,38.6259,0.0000,21.4741,172.7945,4.0884,6.6835,0.0000,0.1538,1xjd
9.4900,2014.0000,545.0000,480.0000,11.0000,590.0000,164.0000,148.0000,3.0000,1017.0000,266.0000,237.0000,6.0000,652.0000,174.0000,158.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,63.3381,1157.7637,1.7571,14.6641,3.0090,11.1378,60.9737,0.0693,1.0567,0.0000,0.1176,1bnq
9.5100,7154.0000,2038.0000,2124.0000,6.0000,374.0000,114.0000,120.0000,0.0000,584.0000,156.0000,171.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,137.7449,2446.5500,2.6826,133.3961,3.9673,32.2486,313.6424,0.2568,19.7640,0.0000,0.1000,1hvr
9.5200,6665.0000,1808.0000,2103.0000,10.0000,1120.0000,315.0000,360.0000,3.0000,2292.0000,622.0000,721.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,195.0965,3084.1082,6.1642,63.5909,10.0580,89.8274,554.0461,1.8477,20.9053,1.5173,0.0274,1m4h
9.5200,4443.0000,1070.0000,1332.0000,62.0000,204.0000,52.0000,64.0000,3.0000,415.0000,104.0000,115.0000,5.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,131.3938,1695.5878,3.5594,109.6940,1.9212,5.1274,81.2868,0.7995,3.6859,0.0000,0.1250,2bys
9.5200,4934.0000,1350.0000,1404.0000,0.0000,610.0000,182.0000,190.0000,0.0000,398.0000,113.0000,111.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,135.8928,1798.8793,2.0075,96.6569,0.9874,5.3585,73.4484,0.2064,5.3962,0.0000,0.1111,2gvj
9.5400,2555.0000,718.0000,636.0000,8.0000,428.0000,121.0000,110.0000,2.0000,664.0000,183.0000,165.0000,3.0000,243.0000,68.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,333.0000,86.0000,78.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.5420,1108.9713,1.4737,41.2726,1.5756,3.9001,59.6004,0.0000,0.6012,0.0000,0.1818,1g52
9.5500,5938.0000,1681.0000,1800.0000,0.0000,712.0000,207.0000,217.0000,0.0000,601.0000,161.0000,177.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,136.0121,2170.3567,2.6806,93.6015,5.4254,33.6551,289.3991,0.4224,19.2204,0.0000,0.0909,1dmp
9.5500,2991.0000,781.0000,780.0000,36.0000,508.0000,121.0000,132.0000,7.0000,911.0000,234.0000,240.0000,13.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,112.1282,1442.1104,4.7462,32.0490,7.5791,23.7305,132.2082,0.4277,6.6362,0.0000,0.0714,1ws1
9.5700,4369.0000,1164.0000,1292.0000,24.0000,605.0000,158.0000,177.0000,5.0000,993.0000,255.0000,296.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,91.7512,1584.6418,2.1547,41.4176,2.7568,43.8660,164.0096,0.6261,15.4318,1.0267,0.0741,1o86
9.6200,6566.0000,1797.0000,1939.0000,10.0000,1236.0000,338.0000,366.0000,2.0000,1608.0000,432.0000,478.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,182.7069,2849.9678,5.6439,77.1601,7.9597,81.4088,483.8730,2.7374,17.3706,3.7359,0.0312,7hvp
9.6400,3468.0000,950.0000,792.0000,16.0000,572.0000,160.0000,141.0000,3.0000,635.0000,177.0000,153.0000,2.0000,236.0000,65.0000,59.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,79.3919,1290.9388,1.1946,31.2856,1.8603,17.1462,110.5084,0.1142,14.8452,0.0000,0.1250,1if8
9.7000,8141.0000,1859.0000,1908.0000,6.0000,368.0000,77.0000,89.0000,0.0000,2138.0000,495.0000,505.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,149.0163,2702.5698,4.0044,85.0240,4.1415,45.5777,345.4566,0.8074,29.6854,0.0000,0.0571,1a7x
9.7000,1949.0000,523.0000,455.0000,11.0000,423.0000,119.0000,108.0000,2.0000,1052.0000,293.0000,266.0000,5.0000,783.0000,219.0000,196.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,69.4825,1121.1375,2.6595,18.6370,4.0422,5.6150,56.3815,0.0928,0.0000,0.0000,0.2000,1bnu
9.7000,5085.0000,1424.0000,1512.0000,4.0000,585.0000,164.0000,173.0000,0.0000,976.0000,274.0000,287.0000,1.0000,180.0000,47.0000,54.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,133.2346,2095.0859,4.2409,60.8702,4.6175,27.0619,223.3884,1.2516,12.4601,0.3199,0.0769,1mrw
9.7200,3340.0000,962.0000,1071.0000,83.0000,1182.0000,334.0000,373.0000,27.0000,377.0000,105.0000,121.0000,11.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,425.0000,152.0000,137.0000,10.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,158.9007,1899.0682,2.3105,30.7771,2.0323,15.0823,180.5466,0.9261,1.6433,0.0000,0.1053,1z6e
9.7200,3991.0000,888.0000,878.0000,134.0000,0.0000,0.0000,0.0000,0.0000,635.0000,148.0000,143.0000,21.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,80.7560,1338.4384,3.0298,64.3747,3.2878,3.1533,38.3668,0.0012,5.6057,0.0000,0.3333,2i0g
9.7400,5952.0000,1691.0000,1809.0000,7.0000,834.0000,237.0000,257.0000,0.0000,1847.0000,512.0000,563.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,176.8970,2635.2732,3.4494,89.8155,4.6484,53.8596,357.7551,1.2391,3.8463,1.3838,0.0426,1nh0
9.7400,3872.0000,1092.0000,1208.0000,85.0000,710.0000,210.0000,226.0000,17.0000,382.0000,108.0000,119.0000,9.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,294.0000,106.0000,96.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,143.5239,1873.8119,2.3585,98.4820,2.2991,16.7060,186.1190,0.4646,9.0936,0.0000,0.1111,2g00
9.7700,3278.0000,751.0000,825.0000,19.0000,191.0000,43.0000,49.0000,1.0000,977.0000,249.0000,253.0000,4.0000,157.0000,40.0000,42.0000,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,192.0000,46.0000,47.0000,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,115.4760,1623.4117,3.7799,43.4810,4.3252,16.7746,100.5970,0.9312,11.2247,0.0000,0.1333,456c
9.8000,2151.0000,566.0000,510.0000,13.0000,420.0000,111.0000,103.0000,2.0000,1137.0000,309.0000,287.0000,5.0000,643.0000,181.0000,167.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,77.4077,1127.0667,3.0261,29.0335,4.1115,0.7015,27.7128,0.0000,0.0000,0.0000,0.2222,1bnt
9.8200,1994.0000,603.0000,634.0000,43.0000,655.0000,201.0000,193.0000,13.0000,1977.0000,569.0000,628.0000,38.0000,0.0000,0.0000,0.0000,0.0000,221.0000,68.0000,72.0000,3.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,105.1832,1572.0227,7.4849,0.0000,12.3226,11.1234,65.5229,0.4162,0.0000,1.0822,0.1429,1pvn
9.8200,6363.0000,1775.0000,1962.0000,1.0000,886.0000,243.0000,268.0000,0.0000,1433.0000,394.0000,426.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,202.6771,2663.1382,7.3219,101.9450,6.6802,73.1060,406.9761,2.4925,13.7587,0.4119,0.0417,1zsr
9.8900,2211.0000,621.0000,540.0000,10.0000,596.0000,165.0000,151.0000,3.0000,1029.0000,274.0000,242.0000,4.0000,652.0000,177.0000,162.0000,4.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,74.7807,1184.3652,2.2452,24.7618,3.3841,9.4046,71.3035,0.0923,0.9835,0.0000,0.1053,1a42
