pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,gauss1_inter_3,gauss2_inter_3,repulsion_inter_3,hydrophobic_inter_3,hydrogenbonding_inter_3,gauss1_intra_3,gauss2_intra_3,repulsion_intra_3,hydrophobic_intra_3,hydrogenbonding_intra_3,gauss1_inter_4,gauss2_inter_4,repulsion_inter_4,hydrophobic_inter_4,hydrogenbonding_inter_4,gauss1_intra_4,gauss2_intra_4,repulsion_intra_4,hydrophobic_intra_4,hydrogenbonding_intra_4,gauss1_inter_5,gauss2_inter_5,repulsion_inter_5,hydrophobic_inter_5,hydrogenbonding_inter_5,gauss1_intra_5,gauss2_intra_5,repulsion_intra_5,hydrophobic_intra_5,hydrogenbonding_intra_5,gauss1_inter_6,gauss2_inter_6,repulsion_inter_6,hydrophobic_inter_6,hydrogenbonding_inter_6,gauss1_intra_6,gauss2_intra_6,repulsion_intra_6,hydrophobic_intra_6,hydrogenbonding_intra_6,gauss1_inter_7,gauss2_inter_7,repulsion_inter_7,hydrophobic_inter_7,hydrogenbonding_inter_7,gauss1_intra_7,gauss2_intra_7,repulsion_intra_7,hydrophobic_intra_7,hydrogenbonding_intra_7,gauss1_inter_8,gauss2_inter_8,repulsion_inter_8,hydrophobic_inter_8,hydrogenbonding_inter_8,gauss1_intra_8,gauss2_intra_8,repulsion_intra_8,hydrophobic_intra_8,hydrogenbonding_intra_8,gauss1_inter_9,gauss2_inter_9,repulsion_inter_9,hydrophobic_inter_9,hydrogenbonding_inter_9,gauss1_intra_9,gauss2_intra_9,repulsion_intra_9,hydrophobic_intra_9,hydrogenbonding_intra_9,flexibility,PDB
8.1600,169.5583,2907.1873,3.7124,175.5498,2.4113,43.7659,268.4488,0.4481,39.2037,0.7179,170.7959,2901.5679,3.6182,165.4547,1.8538,42.4889,241.4891,0.8622,48.3831,1.2356,170.8025,2865.0903,3.7574,167.9585,2.5320,38.6351,265.2825,0.8167,36.2336,1.4928,164.2501,2611.6692,2.1926,203.0758,2.2935,27.8556,258.8649,1.0326,15.6443,1.7132,158.5718,2860.5432,3.7414,156.1823,1.7314,42.7611,244.2966,0.8344,50.8774,2.0319,164.3034,2451.5049,1.6923,190.5241,2.9199,27.6614,246.8879,0.3567,22.9534,0.7971,160.0284,2398.1970,2.3920,196.4705,3.6794,30.3687,255.3751,0.5803,17.0503,1.7238,161.0704,2438.3577,2.8500,187.9428,4.0577,34.6139,237.9873,0.3889,29.4331,0.7221,160.7890,2519.7534,3.4624,188.8560,4.0910,32.5928,229.9615,0.9864,28.2296,1.5132,0.0270,3g08
7.7000,83.6975,1340.6752,1.0497,60.2628,0.9352,4.8204,47.8744,0.6674,1.4876,0.9885,83.6975,1340.6752,1.0497,60.2628,0.9352,4.8204,47.8744,0.6674,1.4876,0.9885,83.6975,1340.6752,1.0497,60.2628,0.9352,4.8204,47.8744,0.6674,1.4876,0.9885,83.6975,1340.6752,1.0497,60.2628,0.9352,4.8204,47.8744,0.6674,1.4876,0.9885,70.1043,1299.7983,0.7816,53.6373,0.8537,4.9937,47.9186,0.5046,1.5423,0.8562,85.1204,1346.6517,3.1108,51.8633,2.0962,3.6468,47.9152,0.8020,1.5255,0.9000,75.3650,1289.9883,2.5076,41.4622,1.6924,3.6944,47.8642,0.9251,1.4782,1.0000,50.3799,1106.8204,0.5347,40.9963,0.6370,5.6256,47.9512,0.3035,1.6218,0.6810,57.1094,1066.9720,0.9815,42.8913,0.7560,8.1582,49.0583,0.0000,2.3828,0.0000,0.3333,3g0e
3.6000,50.2132,682.3853,1.7217,36.3281,3.5936,5.7846,5.3401,0.0344,3.0453,0.0000,40.7735,685.6896,1.3347,32.2997,3.1600,6.7194,5.0721,0.0056,5.8233,0.0000,43.6629,696.1304,1.2627,33.5668,2.3900,8.6745,4.1022,0.0657,3.9413,0.0000,40.4066,683.9984,1.2495,30.3902,2.6331,7.0446,5.2174,0.0150,6.0000,0.0000,39.1519,676.5713,0.7977,34.1496,1.8139,5.9015,5.5318,0.0011,5.7474,0.0000,38.7964,710.8163,1.1292,29.5681,2.3121,7.6427,3.5886,0.1271,5.6183,0.0000,42.2380,689.1727,0.3276,28.8021,0.7961,7.1339,4.4783,0.0015,5.6314,0.0000,31.6987,689.9116,0.4533,33.1784,1.0447,5.8504,5.1572,0.1124,4.1170,0.0000,40.3454,657.9605,0.2505,28.7808,0.4493,6.3438,5.5957,0.0021,6.0000,0.0000,0.1667,3g0i
9.5200,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,96.9415,1587.4556,2.3226,47.9341,2.4315,5.5329,72.1245,0.4599,0.2549,0.0000,0.2857,3g0w
6.6700,72.8314,920.4279,1.8992,17.2666,3.5079,23.1239,89.9454,0.0343,0.5259,0.0000,67.2523,921.1517,2.1716,17.9617,3.7245,27.4569,100.9079,1.1049,5.2669,0.6260,68.3235,940.0912,2.3368,22.3608,3.5944,16.4047,98.0947,0.3165,0.4678,0.0000,61.4839,898.2997,2.0439,17.9493,3.7194,23.2602,106.0608,1.1632,0.7496,0.7936,61.7185,920.3567,2.0895,22.9387,3.0861,20.5725,94.5101,0.2911,0.0000,0.0000,56.7957,849.1177,1.6905,20.1939,2.5495,22.0446,107.1897,0.3956,0.5368,0.5841,66.4153,903.4600,1.9486,24.1858,2.7737,18.9493,92.0361,0.8374,0.3909,0.0000,63.1470,666.1631,1.4752,28.2486,2.9513,19.2312,99.6541,0.1571,2.2010,0.0000,61.6916,669.8356,1.1661,3.2523,2.5108,32.0026,123.5693,0.1978,11.7956,0.0000,0.0800,3g19
3.8200,87.7574,1457.0223,4.3091,15.4574,9.0413,5.5555,59.8672,0.1763,0.0000,0.6398,82.7413,1448.8083,2.7384,16.1486,5.3276,4.4818,55.9471,0.6727,0.0000,1.6522,74.2188,1446.7177,2.9678,10.2492,5.6804,5.1756,59.6039,0.2754,0.0000,0.9940,75.7980,1422.3656,1.8120,12.8102,3.6267,4.5060,57.8451,0.6378,0.0000,1.6134,64.8734,1452.3368,1.4146,5.3406,3.5116,4.8523,58.6250,0.5040,0.0000,1.4294,69.5362,1440.3524,1.9100,9.7596,4.2794,5.7729,58.2247,0.1561,0.0000,0.2974,60.5840,1458.1969,1.9320,4.1959,4.7156,6.2585,56.3752,0.2522,0.0000,0.7140,65.3142,1480.3452,1.9982,5.5641,4.1189,4.6669,58.5486,0.7163,0.0000,1.4305,75.2057,1439.7505,3.6307,15.5839,5.3444,5.6768,59.3252,0.5757,0.0000,1.2955,0.1667,3g2h
4.8600,87.9258,1241.3475,2.8716,0.0000,7.9915,4.0629,40.7400,0.2189,0.0000,0.7804,78.0680,1231.4437,3.6964,0.0000,7.9090,3.1977,37.8772,1.0949,0.0000,2.0000,63.1045,1252.4229,2.5742,0.0000,6.8240,3.6775,39.1937,0.3192,0.0000,0.8072,81.2738,1206.7832,4.2896,0.0000,7.6846,4.0167,36.6940,0.4470,0.0000,1.3175,83.7149,1225.0533,3.0250,0.0000,5.7724,3.4005,42.3529,0.3034,0.0000,0.7869,76.1951,1214.4011,3.3241,0.0000,7.4223,3.0458,39.0147,1.0322,0.0000,0.9702,82.7505,1190.6812,2.9302,0.0000,5.6977,4.0794,38.5088,0.0781,0.0000,0.3992,73.7860,1226.8490,3.5565,0.0000,6.5587,3.3889,38.2792,1.1147,0.0000,2.0000,76.4297,1217.7544,2.7237,0.0000,4.7149,3.3485,39.7279,0.8596,0.0000,1.8686,0.1538,3g2i
4.7500,84.0636,1120.6305,4.6706,0.0000,10.5667,3.6630,28.6030,0.1680,0.0000,0.5855,73.2285,1113.8550,4.7511,0.0000,8.3500,3.4879,27.3244,0.5492,0.0000,1.1287,72.6405,1066.5626,3.9228,0.0000,7.7455,2.7015,27.7481,1.0696,0.0000,1.5391,71.2237,1059.0134,2.9500,0.0000,6.0969,3.5223,26.6857,0.6002,0.0000,1.1578,72.2935,1104.8026,3.5671,0.0000,6.3552,3.4615,28.1603,0.3344,0.0000,0.4735,77.3920,1081.6667,3.2551,0.0000,5.7229,3.4196,29.5700,0.3206,0.0000,0.4575,67.4067,1052.2401,2.4618,0.0000,4.8714,3.2715,27.6054,0.4321,0.0000,0.9680,78.9615,1096.2980,5.5794,0.0000,9.2282,4.8180,25.5245,1.2458,0.0000,0.8892,71.4335,1062.5206,3.0677,0.0000,5.5245,2.3946,28.1830,0.8414,0.0000,1.0000,0.1538,3g2j
4.7900,126.9781,1758.4171,2.6988,14.9643,6.2371,4.7450,69.6702,0.2297,0.0000,0.6758,125.5495,1740.5048,5.1015,16.2215,8.7758,5.5553,71.2274,0.0359,0.0000,0.2705,114.3971,1753.9503,4.0339,13.7799,6.8705,5.5054,68.2897,0.3639,0.0000,0.8478,106.6681,1772.0931,2.9989,17.0002,3.5055,5.1687,68.0868,0.3354,0.0000,0.5332,110.4318,1774.3302,3.9071,16.3003,4.7692,4.7411,69.2873,0.1840,0.0000,0.0000,114.5462,1772.3180,4.6335,13.2795,5.5179,5.0609,68.8031,0.1340,0.0000,0.0000,112.1563,1744.8097,3.9989,13.1082,4.0290,4.6501,69.8157,0.3700,0.0000,1.1857,126.9719,1727.6536,6.0060,15.8577,6.0639,5.3884,68.1194,0.0403,0.0000,0.0000,107.3612,1757.6713,5.2604,16.6862,4.5499,5.0514,70.2823,0.4868,0.0000,1.2090,0.1667,3g2k
3.8700,96.7374,1624.9421,3.3398,15.3066,6.0752,7.1177,78.5849,0.6723,0.0000,1.1389,93.3275,1619.1069,2.8437,15.7420,6.1054,7.0673,76.4881,0.7122,0.0000,0.4678,89.7526,1636.2552,2.5954,25.1453,4.6405,7.6801,78.0893,0.2014,0.0000,0.2884,91.7108,1637.4476,3.2579,29.2607,4.6209,6.9596,81.2876,0.6309,0.0000,0.8796,79.6623,1616.4683,3.4288,21.4772,6.1257,7.1204,78.7644,1.3510,0.0000,1.3549,80.6842,1623.4432,2.6332,26.6966,3.8273,6.5264,77.3671,0.8463,0.0000,0.8233,76.2807,1648.6370,2.4921,24.8920,3.3578,6.8433,77.4979,0.5662,0.0000,0.7767,90.2203,1631.8990,4.1665,22.9315,4.6621,7.1441,82.5687,0.4902,0.0000,0.8321,84.2421,1601.2402,2.5669,13.3936,4.1486,7.4371,76.3331,0.7433,0.0000,0.5165,0.1667,3g2l
4.0900,87.2193,1322.1849,2.5962,10.9475,6.6648,4.0890,50.3767,0.1343,0.0000,0.5235,88.9804,1314.7917,2.3247,18.8773,5.5429,3.4530,49.5950,0.2741,0.0000,0.7479,89.0379,1313.4130,2.3424,19.0411,5.5348,3.4131,49.5819,0.2845,0.0000,0.7620,84.2085,1307.4458,3.2015,18.1432,6.4136,4.7671,47.3467,1.0576,0.0000,0.8112,66.9372,1308.2581,1.7419,9.8098,4.3709,4.2335,48.4099,0.3968,0.0000,0.9298,70.8448,1292.4667,2.1279,13.5026,4.2410,3.9404,48.3563,0.4569,0.0000,1.0230,60.0002,1302.7411,1.8233,7.1645,4.0991,3.6665,48.7654,0.7244,0.0000,1.3765,79.6537,1316.8270,4.0899,14.4035,5.3615,4.2988,49.1052,0.3710,0.0000,0.8691,71.5140,1328.7498,2.8877,19.3495,5.1913,6.6695,48.9068,1.1443,0.0000,0.1448,0.1667,3g2n
2.0000,47.3440,763.8599,2.6325,12.0240,5.9058,3.8784,18.1102,0.4971,1.0000,0.9952,56.9149,802.0988,2.2134,3.0599,4.8071,4.2834,18.1981,0.3559,1.0000,0.8522,44.3009,733.3423,1.6577,2.2069,5.0891,3.7376,18.1268,0.4980,1.0000,0.9830,42.8210,776.5909,1.5284,4.4541,3.8065,4.5482,18.1960,0.1729,1.0000,0.5940,42.8662,708.7554,1.5481,13.0839,3.9358,4.2085,18.1276,0.5862,1.0000,1.0000,48.5851,748.0955,1.9519,5.1613,3.9706,4.6065,18.1950,0.1193,1.0000,0.4934,45.7974,680.8237,1.8408,5.9575,4.5106,4.4688,18.2004,0.1257,1.0000,0.5024,40.2749,763.2445,2.3936,8.0608,5.0394,4.3928,18.1944,0.1001,0.9445,0.0000,31.3150,698.1719,1.6149,6.2530,4.5575,4.2535,18.1700,0.2072,1.0000,0.6480,0.3333,3g2y
2.3600,53.3648,742.2440,3.6016,14.0366,7.5932,2.5841,18.4869,0.0593,0.0000,0.0000,48.9537,754.5251,2.2580,11.3232,6.0229,2.9768,17.4800,0.1023,0.0000,0.0000,53.9961,748.5623,3.1613,11.0656,7.0369,2.1909,18.2718,0.3831,0.0000,0.0000,49.1791,744.4353,2.1056,3.6847,5.2627,3.0953,18.8062,0.0000,0.0000,0.0000,45.6157,671.1530,2.2457,12.2911,5.3319,2.8453,19.0910,0.0010,0.0000,0.0000,54.6073,717.2050,1.8243,11.9695,3.0805,2.5955,19.2739,0.0123,0.0000,0.0000,37.6395,698.3556,1.5519,1.0000,4.6710,2.8897,17.9973,0.1276,0.0000,0.0000,38.3121,653.2397,2.1194,15.1077,4.7908,2.3620,19.1824,0.0329,0.0000,0.0000,49.5650,694.0154,1.9886,8.6343,4.0149,1.9202,18.7512,0.1518,0.0000,0.0000,0.3333,3g2z
2.5100,57.4804,864.6877,1.3684,12.6946,2.5263,11.4873,40.0825,0.0100,2.5831,0.0000,60.3785,850.0131,1.6349,11.9956,3.3470,7.6217,38.5579,0.1656,1.4635,0.0000,65.8843,881.5157,1.8000,14.2778,3.5720,5.2847,40.4487,0.6158,0.9695,0.0000,48.9919,840.7757,1.0947,14.5961,2.5369,11.9410,35.8604,0.1372,3.1659,0.0000,57.3505,781.7145,0.4577,19.4189,1.5488,12.2081,34.7645,0.1860,3.2578,0.0000,48.8393,797.1973,1.3472,13.5260,2.9363,12.5230,34.3947,0.1146,3.3733,0.0000,55.3731,829.4951,1.0710,8.7464,2.1265,10.3949,41.7132,0.0352,2.4191,0.0000,44.6299,837.0253,1.2917,17.0240,2.7106,7.0833,38.6105,0.1874,0.9647,0.4628,43.2325,844.8327,1.1406,8.7953,2.5481,10.8145,41.0378,0.1171,2.4567,0.0000,0.2500,3g30
2.8900,39.7781,602.5424,0.4502,29.8208,0.3354,8.0066,19.4359,0.5036,1.4986,0.0000,32.9189,591.0002,0.8129,23.2824,1.3045,7.5381,22.1801,0.2931,2.8861,0.0000,41.1950,581.9957,0.3647,29.7965,0.0000,6.8530,22.4623,0.4279,2.6322,0.0000,30.8208,569.2875,0.4175,26.0816,0.7635,7.6430,22.0634,0.3151,2.9184,0.0000,28.7265,561.4319,0.6310,29.0610,0.9812,7.4681,22.2372,0.2880,2.8474,0.0000,37.7206,608.1423,0.7420,26.7287,0.3348,7.5567,22.0797,0.2994,2.8907,0.0000,30.6028,591.1974,0.4112,26.7218,0.6545,7.7557,19.3100,0.4540,1.5016,0.0000,27.3827,573.3898,0.5482,26.8847,1.0595,7.8958,19.1423,0.4647,1.5051,0.0000,32.2721,564.0739,0.4187,30.6798,0.0000,7.6006,22.1689,0.2881,2.8750,0.0000,0.3333,3g31
3.7100,69.7503,1007.2447,2.6232,11.3812,5.5163,6.4220,35.0869,0.2554,1.6468,0.0000,59.7414,916.7702,2.2445,4.5727,5.6794,8.6217,35.6980,0.0575,1.6591,0.0000,59.3647,913.5386,2.2622,4.5068,5.6973,8.4343,35.7887,0.0468,1.6355,0.0000,67.3955,879.6882,2.7127,23.0296,4.8126,3.1477,33.6784,0.0004,1.6534,0.0000,65.7871,844.3187,2.1553,22.6185,4.2153,3.2060,35.2358,0.0196,1.6393,0.0000,60.1795,885.9409,0.8685,26.1653,1.7798,3.0023,33.8671,0.0437,1.6590,0.0000,55.2324,888.7532,0.8160,24.0917,1.8904,3.1854,33.6821,0.0147,1.6353,0.0000,52.2564,801.5855,1.4901,26.1673,3.5982,9.0036,35.4745,0.3266,1.6480,0.0000,68.8917,822.3029,2.8356,16.8429,4.7340,8.1409,35.6271,0.1960,1.6397,0.0000,0.2500,3g32
2.9600,70.0947,1038.8765,3.3879,4.1594,4.9360,5.2357,28.7958,0.1108,0.0000,0.0000,61.8426,957.7371,1.9740,0.3128,4.8231,5.8120,33.4991,0.6142,0.0000,0.0000,62.6031,1011.0154,2.0254,6.6801,3.3095,5.1080,27.4722,0.1172,0.0000,0.0000,52.3691,944.5351,1.3508,0.3163,3.5383,5.0333,32.6389,0.1389,0.0000,0.0000,55.0194,962.2123,1.8289,3.1869,3.5716,5.4657,31.0924,0.0588,0.0000,0.0000,63.6503,876.0189,1.4606,13.8765,3.2239,4.7345,26.3492,0.4463,0.0000,0.0000,64.9256,886.0278,0.8819,26.5944,0.8739,5.0275,32.0244,0.1833,0.0000,0.0000,55.7265,813.9420,1.4063,1.3781,3.9407,5.4470,31.9213,0.0715,0.0000,0.0000,54.3303,917.3329,0.8733,7.4159,2.0514,5.0678,32.5038,0.1214,0.0000,0.0000,0.3333,3g34
4.6800,85.1333,1177.3223,1.8184,20.5284,2.9313,3.1849,53.9150,0.1961,1.7096,0.0000,76.7448,1035.7777,2.1496,26.4948,4.0582,3.7890,56.1117,0.0324,1.8671,0.0000,83.1075,1104.7333,2.9997,20.4207,5.0362,3.2602,53.5675,0.5360,1.9402,0.0000,64.8625,971.8367,2.4475,16.7298,5.0260,3.7776,56.4981,0.0478,1.8161,0.0000,72.6908,963.3322,0.6174,25.3753,0.2109,3.9070,54.3596,0.0263,1.8672,0.0000,63.3231,868.1431,1.2748,26.6571,2.4402,3.5360,56.5403,0.0525,1.8072,0.0000,55.9669,977.4119,0.7789,15.3971,1.8722,3.4034,56.5851,0.0314,1.7252,0.0000,49.1278,942.1358,1.6576,14.1156,3.7251,3.7215,54.9693,0.0402,1.7705,0.0000,54.3951,889.2404,1.5071,16.5429,3.4305,3.7658,57.7657,0.0248,1.6585,0.0000,0.2500,3g35
6.4800,71.6691,720.6249,5.0485,0.0000,13.0713,9.1380,14.4350,0.0149,0.0000,0.0000,74.2619,690.8250,5.2061,0.0000,13.8141,3.8274,19.4411,0.1312,0.0000,0.0000,71.7040,720.8867,4.4203,0.0000,11.9548,8.6977,14.1365,0.2535,0.0000,0.0000,69.3189,679.9879,5.2976,0.0000,13.4007,4.6076,19.8219,0.1659,0.0000,0.2890,71.2565,668.0357,5.3956,0.0000,13.6515,3.0881,18.7910,0.6127,0.0000,0.2612,65.7596,738.4226,4.6009,0.0000,11.1258,5.0064,19.2767,0.1291,0.0000,0.0000,70.1491,660.9673,5.0824,0.0000,12.3846,3.9499,18.6894,0.4177,0.0000,0.0000,56.1799,618.8900,3.7449,0.0000,10.7857,4.8150,19.5192,0.0851,0.0000,0.0000,53.9077,614.2206,4.3493,0.0000,11.3557,5.0807,19.5586,0.0636,0.0000,0.0000,0.2000,3g3r
5.4900,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,109.6740,1279.8893,5.9836,0.0000,12.6299,2.3674,35.9972,0.2238,0.0000,0.6758,0.1111,3ga5
9.0700,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,131.0632,1428.2573,6.6170,12.0642,11.9496,12.1916,52.2718,1.1149,0.0000,1.9035,0.1429,3gba
6.9000,102.6507,1171.3433,4.6066,16.6295,9.3973,9.4115,35.2484,0.9285,0.0000,0.9517,102.6507,1171.3433,4.6066,16.6295,9.3973,9.4115,35.2484,0.9285,0.0000,0.9517,102.6507,1171.3433,4.6066,16.6295,9.3973,9.4115,35.2484,0.9285,0.0000,0.9517,102.6507,1171.3433,4.6066,16.6295,9.3973,9.4115,35.2484,0.9285,0.0000,0.9517,102.6507,1171.3433,4.6066,16.6295,9.3973,9.4115,35.2484,0.9285,0.0000,0.9517,102.6507,1171.3433,4.6066,16.6295,9.3973,9.4115,35.2484,0.9285,0.0000,0.9517,89.1795,1187.1500,2.4491,19.1846,4.0085,12.0862,32.7646,2.5420,0.0000,2.2716,89.5130,1190.3081,4.1387,9.8906,3.7068,11.3323,34.2766,0.0539,0.0000,0.2303,81.2423,1199.8799,3.8130,17.0558,3.5694,9.7272,36.2313,0.6702,0.0000,0.0000,0.1818,3gbb
5.0000,65.9646,766.5370,3.3658,0.0000,6.1111,1.4108,2.4309,0.0071,0.0000,0.1204,40.0806,774.7740,1.2213,0.0000,4.2489,0.4468,3.3169,0.2194,0.0000,0.6692,53.0315,709.5211,1.4003,0.0000,4.0636,0.6873,3.3952,0.1008,0.0000,0.4536,54.4907,775.7171,2.9621,0.0000,5.5772,0.5503,3.6496,0.0000,0.0000,0.0000,42.3262,777.3561,2.1217,0.0000,4.7277,1.2100,2.4176,0.0605,0.0000,0.3514,37.1238,786.2032,1.5184,0.0000,3.9469,0.7742,2.4403,0.2574,0.0000,0.7247,45.1252,709.7695,1.7851,0.0000,4.5365,0.5426,2.5032,0.4906,0.0000,1.0000,40.6105,737.4495,1.1915,0.0000,3.6805,0.5743,2.4890,0.4465,0.0000,0.9546,40.6751,721.3015,2.8709,0.0000,6.0388,0.2168,3.1776,0.4736,0.0000,0.9831,0.2500,3gbe
7.6000,156.7171,1546.5836,7.3389,39.8437,7.8026,6.0639,92.9880,0.1104,3.7492,0.0000,128.8737,1451.9924,3.2853,37.8338,2.5317,7.3127,96.0492,0.1873,4.3254,0.0000,120.3353,1418.6572,2.7398,36.5954,0.9243,13.8934,89.8024,0.3442,5.0259,0.0000,91.4463,1194.5723,2.5468,42.9157,4.2693,8.9797,91.0933,0.3008,3.5792,0.0000,91.0866,1169.7756,1.1375,42.4332,2.3930,11.5990,85.8779,0.2506,2.3646,0.0000,92.0059,1345.7834,1.4111,24.2800,2.3196,8.1472,70.9286,0.1194,1.6130,0.0000,82.6355,1325.0874,1.2647,16.1672,2.2896,9.8920,74.4837,0.0804,1.7349,0.0000,86.1304,1133.3951,1.9255,43.2040,1.9231,12.6036,101.1172,0.1272,3.4636,0.0000,97.3037,1272.1605,2.6452,30.8808,1.8747,15.4038,93.9166,0.4673,6.6185,0.0000,0.1333,3gc4
7.2600,129.2901,1207.1427,4.5411,22.6643,8.0229,2.6618,24.9333,0.0160,0.0000,0.0000,129.2901,1207.1427,4.5411,22.6643,8.0229,2.6618,24.9333,0.0160,0.0000,0.0000,129.2901,1207.1427,4.5411,22.6643,8.0229,2.6618,24.9333,0.0160,0.0000,0.0000,129.2901,1207.1427,4.5411,22.6643,8.0229,2.6618,24.9333,0.0160,0.0000,0.0000,104.3646,1151.6880,2.6671,23.2462,3.0243,4.8445,20.9709,0.3060,0.0000,0.0000,89.3037,1132.1353,1.8714,9.4871,2.4988,4.4543,23.4294,0.1306,0.0000,0.4494,99.8983,1080.0690,1.2252,18.6580,1.3142,2.5340,24.6344,0.0641,0.0000,0.0000,70.2998,1003.5477,2.4109,14.7842,5.2579,4.8532,21.5845,0.0178,0.0000,0.0000,94.3595,1066.5764,3.4013,16.6420,3.7175,4.4161,23.5079,0.0980,0.0000,0.3924,0.2000,3gc5
7.8200,127.2354,1440.4988,1.6459,90.3630,0.6007,7.8834,99.7062,0.2255,8.6731,0.0000,127.2354,1440.4988,1.6459,90.3630,0.6007,7.8834,99.7062,0.2255,8.6731,0.0000,122.1994,1405.8087,2.6851,97.3137,0.9475,7.4834,100.2557,0.3451,8.1052,0.0000,114.7969,1373.5881,2.6074,95.1560,0.9865,8.1284,99.9116,0.9051,8.3373,0.0000,102.7670,1450.6359,3.6942,80.8032,0.4046,8.3375,99.6069,0.5031,7.9907,0.0000,90.4101,1185.0774,1.8496,69.8406,1.1138,8.3845,101.0701,0.7615,8.1379,0.0000,84.8146,1048.7911,0.8824,49.4937,1.4929,8.4807,100.6040,0.1261,8.5183,0.0000,85.9133,1191.4664,2.3873,59.8944,1.5752,7.3939,102.4046,0.0330,7.5315,0.0000,81.3942,1112.8438,0.5721,54.8875,0.8823,8.3302,100.9033,0.5585,7.9627,0.0000,0.1818,3gcp
7.2500,120.3633,1877.8330,2.1850,64.3216,3.1174,9.1206,97.4955,1.5209,8.5607,0.0000,120.3633,1877.8330,2.1850,64.3216,3.1174,9.1206,97.4955,1.5209,8.5607,0.0000,120.3633,1877.8330,2.1850,64.3216,3.1174,9.1206,97.4955,1.5209,8.5607,0.0000,120.3633,1877.8330,2.1850,64.3216,3.1174,9.1206,97.4955,1.5209,8.5607,0.0000,112.5591,1820.3811,2.2507,63.2324,3.1388,10.6525,108.9215,2.0019,8.7876,0.0000,117.7057,1841.1414,2.3524,57.4016,2.5265,9.0699,95.7368,1.4969,8.4279,0.0000,112.3248,1747.2900,2.1614,59.0711,1.9959,9.3770,107.0338,1.4779,8.6807,0.0000,95.9494,1505.7493,2.7408,52.8667,2.7024,9.0021,96.0548,1.4188,8.3650,0.0000,128.9545,1832.7310,8.1874,68.0008,5.3146,10.1735,106.7080,1.9733,8.6599,0.0000,0.1429,3gcs
