pbindaff,gauss1,gauss2,repulsion,hydrophobic,hydrogenbonding,flexibility,PDB
4.9200,67.1448,588.8837,8.5845,0.0000,11.2834,0.3333,2haw
3.8000,68.7139,850.4099,3.1153,7.8871,4.0518,0.2000,2hb1
11.3500,120.7422,2097.8801,3.6244,66.8596,4.8780,0.0667,2hb3
5.4700,159.5467,1935.2850,10.1863,0.0000,16.2437,0.0952,2hf8
7.4900,140.5487,1954.3157,9.6012,43.9346,3.1147,0.0769,2hhn
4.3900,64.2002,695.4069,2.4451,27.6216,1.7755,0.2857,2hjb
6.3800,138.3017,2284.9470,6.1954,38.0448,9.1989,0.0377,2hkf
7.7000,113.5301,1480.7432,3.7338,0.0000,5.1441,0.0952,2hmu
7.7000,101.9658,1320.3868,3.9597,0.0000,5.5817,0.1176,2hmv
8.4800,115.0032,2074.9995,5.9163,51.1223,6.2186,0.0714,2hs1
8.3100,110.4891,2046.5774,6.9467,47.9968,6.2775,0.0714,2hs2
3.8100,104.5472,1524.3608,3.9153,45.6164,2.4787,0.1818,2hu6
2.9700,109.9497,2241.1960,1.4891,77.1916,0.5063,0.1176,2hw2
5.2200,108.4589,1202.9283,4.6097,14.6928,7.6813,0.1000,2hxm
6.5700,45.5213,440.5796,3.8417,10.2189,4.5968,0.5000,2hzl
7.3900,101.7865,1109.2509,8.3167,11.7465,11.2297,0.1429,2hzy
11.4000,122.7995,2198.0684,5.0191,54.4401,4.2738,0.0645,2i0a
7.8000,57.6936,985.5091,9.0194,15.9944,9.2667,0.1667,2i19
2.4400,68.3868,900.4979,3.7401,0.0000,5.5380,0.2857,2i2b
4.7000,125.2866,1745.1025,6.1658,0.0000,8.8342,0.0909,2i2c
7.4000,100.9142,1249.7841,4.1062,44.6477,4.3761,0.0952,2i3h
7.3000,109.5562,1200.7737,3.1578,44.9645,3.3142,0.1429,2i3i
11.6800,133.5312,2302.2744,5.5948,41.1087,5.4109,0.0571,2i4d
6.1600,101.8334,1984.9103,12.0048,85.1948,1.0000,0.0667,2i4j
11.5700,119.8485,2116.3628,5.3714,48.4202,5.0783,0.0690,2i4u
11.2000,122.1668,2091.4153,5.5746,47.1749,5.6565,0.0690,2i4v
11.5900,151.1578,2419.5776,7.1738,51.9851,5.6938,0.0465,2i4w
11.7200,154.9552,2400.2700,6.7121,48.3875,5.9189,0.0465,2i4x
5.7000,108.9586,1978.0079,11.2700,76.4484,2.0000,0.0667,2i4z
7.1700,94.5547,1205.4847,5.4176,60.4284,2.1701,0.1538,2i6b
5.4000,87.5878,1184.6302,3.1455,47.8518,1.0216,0.2000,2i80
8.8900,118.1199,1960.0752,5.1044,46.7861,6.3095,0.0714,2idw
8.4900,117.2158,2028.1849,7.9902,48.4550,6.0712,0.0714,2ieo
2.2300,46.2266,612.3215,2.9809,16.3921,4.5173,0.2000,2igv
4.5900,138.0594,2277.0166,8.5276,6.3595,12.1516,0.0667,2ihj
8.4900,107.5157,1525.0696,5.6022,50.8287,2.3674,0.6667,2ihq
5.4500,88.1423,1362.8267,2.3745,52.2870,3.3707,0.1538,2iko
7.1000,154.5268,2290.0122,4.2304,66.7069,4.1462,0.0741,2il2
7.4300,76.7175,697.0598,8.1144,0.0000,10.6570,0.2222,2isw
7.6900,81.2191,1433.5299,4.6389,29.5768,4.5142,0.0571,2itk
5.5500,165.5361,1276.3093,5.6078,0.0000,1.0819,0.2500,2iuz
9.3000,67.6847,612.0696,9.4605,0.0000,13.8883,0.3333,2iw4
6.6800,62.3250,1259.5673,1.7551,28.3367,1.5492,0.5000,2iwx
6.0000,76.1105,1104.8311,2.7629,27.2303,4.6706,0.1538,2izl
3.5200,47.5995,608.3899,4.1288,0.0000,4.1786,0.2500,2j27
7.3300,127.8068,1537.8667,3.5823,22.0219,0.4222,0.1667,2j2u
7.8200,118.1039,1440.8251,2.1187,18.9689,0.2507,0.1667,2j34
5.4100,98.0656,1396.6628,6.8262,28.2761,8.5026,0.1538,2j47
6.6000,95.0556,1149.4324,4.9122,37.5031,4.6779,0.1818,2j4g
9.0000,140.2856,1739.5469,4.1556,44.7074,1.0967,0.0909,2j4i
11.3400,118.7268,1745.9060,6.3373,64.6818,6.7786,0.1176,2j62
6.6500,76.0898,760.7125,5.8352,3.8374,10.6749,0.2500,2j75
5.9600,88.2422,908.6237,7.5462,0.0000,9.8186,0.2222,2j79
6.6200,91.0832,972.2972,8.2705,0.0000,8.8265,0.2500,2j7b
7.1300,109.7559,1207.5220,8.0461,0.0000,8.8220,0.1538,2j7d
7.3200,111.0871,1270.2588,8.6083,4.1348,9.1248,0.1429,2j7e
6.3500,106.6146,1164.9585,9.9713,0.0000,9.4458,0.2000,2j7f
7.0000,99.1400,1204.6948,7.9630,4.6744,8.6017,0.1667,2j7g
7.1900,71.5831,689.3636,5.3168,0.0000,8.4000,0.2857,2j7h
6.2700,122.9592,1539.6560,3.0375,17.1686,0.0000,0.1429,2j94
8.4000,113.3806,1491.4934,2.4624,22.2099,0.4714,0.1429,2j95
4.7000,64.8046,626.9514,2.4682,5.6600,4.0985,0.4000,2j9n
6.5100,61.8080,849.0303,5.9242,1.0000,11.7307,0.1000,2jdh
6.5400,61.8858,855.1794,5.9093,1.0000,11.9147,0.0952,2jdk
5.4000,48.3391,587.8524,4.6499,0.9410,9.7314,0.2857,2jdm
5.5600,57.1380,626.9268,6.2919,0.0000,12.0189,0.2000,2jdn
6.6000,50.0640,602.5877,4.7941,2.0000,9.1829,0.2857,2jdp
8.2000,111.2832,1744.8649,4.8180,49.9434,4.6628,0.1333,2jds
6.7200,51.8063,652.8679,5.5620,1.0000,10.9835,0.2857,2jdu
4.3700,54.9219,644.1329,5.9556,0.0000,10.6658,0.2000,2jdy
6.6900,68.9141,1015.5062,3.8994,19.4067,5.3180,0.1053,2jew
8.1500,113.3039,1723.5214,7.3288,19.7242,13.9271,0.1111,2jf4
3.0600,71.2497,1156.2214,3.7610,20.4134,3.8362,0.0833,2jfh
5.2400,119.4682,1467.9050,1.5139,65.5303,0.0000,0.1667,2jfz
7.8200,137.4873,1947.1439,8.8082,0.0000,12.4228,0.1111,2jg0
6.6200,74.3913,1121.6713,4.3255,33.8311,4.8564,0.1667,2jgs
8.7000,120.5999,1469.6357,3.3499,15.8553,1.2460,0.1429,2jh0
6.4400,114.3970,1425.8572,3.1713,13.6835,1.4772,0.1429,2jh5
7.7700,116.2185,1422.4949,2.1967,15.5204,1.0118,0.1250,2jh6
4.5900,90.4090,1074.1182,5.0015,19.1848,7.8523,0.2000,2jiw
7.9200,107.0690,1772.2236,6.5906,0.0000,11.0832,0.1111,2jjb
4.2300,59.6366,776.6599,4.1933,0.0000,6.7909,0.2500,2jke
8.0500,109.9192,1539.7942,1.3551,12.5473,0.1633,0.1429,2jkh
4.2300,67.8224,902.3752,5.6254,10.8870,6.8951,0.3333,2jkp
7.0500,117.4954,2073.8010,5.4546,62.2430,7.1853,0.0588,2jxr
5.5700,56.1972,854.5640,2.6350,17.5613,2.3631,0.1818,2nmx
8.3700,136.6964,2382.5078,6.0923,67.6272,4.4664,0.0690,2nmz
5.8200,52.8847,835.1725,2.2106,18.5168,1.8287,0.1818,2nn1
6.5200,60.2209,901.9166,2.7899,22.4802,2.4800,0.1333,2nn7
3.5900,52.2015,650.9380,3.9369,0.0000,7.4234,0.1111,2nn8
6.0600,46.2413,799.6905,1.2564,27.4709,1.0000,0.2500,2nnd
8.3700,140.6208,2388.5439,3.6385,77.0692,4.6771,0.0690,2nnp
4.7900,98.8558,1277.0101,9.7910,0.0000,12.5754,0.1333,2nsj
4.6800,88.3805,1278.5377,8.1059,0.0000,12.1839,0.1333,2nsl
6.5200,123.1510,1886.8806,7.1229,35.9959,5.4897,0.0909,2nt7
4.8000,99.2930,1115.7229,5.2806,29.2750,4.6623,0.3333,2nta
5.4900,110.4307,1673.0258,1.2965,70.8966,0.9343,0.2000,2o0u
4.7200,46.2626,479.0587,4.9218,0.0000,5.7059,0.3333,2o1c
10.1000,92.9737,1975.1012,3.1323,100.4099,5.1618,0.1333,2o4j
10.4600,161.9246,2541.6880,6.8903,98.8733,7.7527,0.0513,2o4k
9.2200,149.7978,2199.9709,4.7955,73.9983,6.2907,0.0741,2o4l
7.8200,160.4438,2216.4509,5.5270,86.9782,6.9498,0.0741,2o4n
10.7200,142.7500,2188.7144,5.3470,78.3699,6.1561,0.0741,2o4p
9.4000,88.6640,1990.1061,3.5344,96.1319,5.4310,0.1333,2o4r
10.5100,153.2689,2387.9436,6.1317,99.2002,5.9629,0.0606,2o4s
7.6000,87.8261,1244.2103,2.3038,43.5106,1.3190,0.1667,2o8h
8.4700,120.8040,1582.5044,4.1604,40.8559,3.2934,0.1818,2oag
8.8500,122.9956,1553.4562,5.3126,79.1748,2.6370,0.1818,2obf
8.5200,158.6355,2486.9175,9.9768,69.7335,6.3207,0.0769,2oc2
4.4800,74.3270,1414.7562,4.8683,13.8813,6.8656,0.1000,2ogy
7.5500,74.0303,1202.2644,3.8091,24.4474,1.1718,0.1538,2oi0
6.3000,64.7166,1129.8307,7.2184,9.7963,7.9881,0.1053,2oi2
5.0000,134.2028,2122.9778,4.6599,55.5788,4.4611,0.1250,2oiq
5.6400,75.4081,1272.1764,2.6450,36.4631,3.0092,0.2500,2ojg
8.7000,91.6017,1625.5883,3.3006,48.8814,3.8288,0.1333,2ojj
5.5400,146.2087,1856.7461,7.0617,33.4362,12.6641,0.0500,2olb
7.2500,78.5259,1372.4095,6.9411,42.0800,2.0000,0.1538,2ole
10.7000,192.4220,2793.4290,8.0899,87.7465,7.3696,0.0625,2pk5
8.4700,53.2643,966.2800,2.1356,42.5530,1.9138,0.1176,2qo8
7.2800,51.9033,734.3299,2.4229,31.6468,1.8895,0.4000,2qoa
6.3700,48.9945,827.9281,3.5398,6.0735,4.2251,0.1538,2qpq
3.6000,42.7444,997.9108,1.2241,0.0000,1.2280,0.0952,2qpu
5.1800,93.9174,1533.9554,2.9580,16.5041,6.4851,0.1667,2qrg
4.7100,85.6224,1387.0881,2.8576,17.9634,6.5027,0.2000,2qrh
4.2600,88.7551,976.3172,3.4492,0.0000,4.7387,0.1538,2qrk
4.0000,35.3396,493.0007,4.4017,0.0000,5.7555,0.2500,2qrl
4.0300,96.0445,1586.3621,2.8226,16.6099,5.8875,0.1667,2qrm
6.2000,113.5106,1716.3204,3.4704,21.0857,6.7196,0.2000,2qrp
5.1000,81.8635,1403.5494,3.1574,20.4554,5.8105,0.2000,2qrq
8.6400,126.6309,1595.5159,7.3005,23.4312,4.2634,0.1333,2qry
5.0300,90.6418,1061.4408,4.8486,22.7802,8.4400,0.0714,2qt5
5.7600,138.0090,1678.6896,7.7727,23.9418,8.8886,0.1111,2qta
5.0800,101.3874,1172.4774,3.9642,2.2496,5.0024,0.1818,2qtg
3.4200,82.7222,966.7907,3.4519,13.4329,3.5335,0.1429,2qtn
4.3200,113.3558,1290.4645,5.4931,0.0000,6.8292,0.2222,2qtt
8.5200,119.6684,2114.3159,3.8629,48.4935,3.1695,0.1111,2qu6
3.6600,108.0070,1267.3182,6.3652,0.0000,8.1049,0.1250,2qv7
8.7000,169.2062,1890.6918,9.8297,102.2945,7.5829,0.0714,2vj8
4.9600,79.7922,802.1986,4.9017,6.0185,7.6850,0.2857,2vjx
6.8900,71.2589,964.9802,5.6185,0.0000,10.0580,0.2222,2vk2
5.3000,87.1223,1140.2079,6.3832,12.7490,9.8510,0.1250,2vk6
8.7400,209.4217,2535.0273,8.9220,87.8500,6.3816,0.0606,2vkm
6.0100,80.2482,806.8887,5.9793,6.2010,9.4138,0.2500,2vl4
6.7600,91.1710,1196.3567,4.8886,1.1069,2.6701,0.2222,2on6
4.0000,80.9332,800.7744,1.6248,34.3170,0.0000,0.2500,2ot1
4.7400,155.1993,2088.0779,13.8098,0.0000,15.8275,0.0833,2ov4
7.9200,78.4576,1279.3169,0.8350,51.4564,0.7831,0.1667,2ovv
8.4000,79.2451,1255.6642,1.1203,34.1019,0.5490,0.1667,2ovy
6.8200,59.2277,897.1454,3.3741,34.7239,0.0000,1.0000,2oxd
7.4400,65.0283,942.2652,5.1592,6.5622,5.9213,0.1333,2oxn
6.7000,59.5054,861.1971,2.0411,31.2154,0.0000,1.0000,2oxx
6.5200,48.4216,770.3890,1.2071,31.1624,0.0000,1.0000,2oxy
5.0000,88.7399,1243.2893,5.1565,20.9538,6.0629,0.1333,2oym
6.3500,109.8781,1162.9082,5.2279,0.0000,6.4724,0.1000,2p09
10.3000,100.2009,1919.7632,2.4092,110.9756,2.7879,0.2000,2p15
10.1000,133.8933,1675.5809,3.9356,48.6159,2.0290,0.1667,2p16
6.1200,149.2365,1666.1737,8.4973,43.5785,8.8311,0.1333,2p2a
7.9600,155.4795,2966.3669,10.5145,87.3849,10.9977,0.0370,2p3a
8.4800,140.2198,2803.3752,10.0038,80.5285,9.1092,0.0370,2p3b
7.6200,184.2227,2933.8972,14.0612,93.1880,12.9617,0.0370,2p3c
3.4800,50.9851,700.2124,2.1115,9.7089,4.5341,0.1111,2p3i
8.9600,196.4596,2495.4116,9.1864,67.0372,10.2362,0.0541,2p4j
9.5100,110.5692,1285.0200,4.1248,7.6258,4.9810,0.2000,2p4s
9.0000,117.7789,2278.4368,2.9255,64.8699,1.3322,0.1000,2p4y
7.4600,87.7901,1306.0356,6.8241,0.0000,8.9716,0.1333,2p53
6.1000,39.2949,618.7185,1.5688,39.1178,1.2606,0.6667,2p7a
6.5300,67.8554,1128.4683,3.0003,81.1888,2.8537,0.2500,2p7g
6.5800,83.3646,1665.6060,3.7462,83.1461,1.7231,0.1053,2p7z
9.3700,123.4455,1522.3184,2.4950,58.8470,0.6254,0.1667,2p95
8.2500,96.0282,1241.6460,6.0618,29.6396,9.7905,0.1250,2pbw
8.7000,94.5419,1208.4292,3.3520,75.2180,0.6690,0.3333,2pcp
6.5200,84.1558,659.5251,5.6988,21.9665,8.7005,0.5000,2pfy
5.7400,99.2481,1214.9778,2.2710,51.5280,0.8703,0.1667,2pgz
10.8900,176.9967,2689.5500,7.8434,85.1973,6.2543,0.0625,2pk6
5.9200,106.2135,1035.9934,6.0506,0.0000,8.0997,0.0952,2pmk
3.3300,70.1679,809.5739,2.6808,21.7045,1.6470,0.3333,2pnc
9.5400,54.9541,1325.0797,2.7790,67.3779,3.1728,0.3333,2pog
7.4200,67.2019,1000.1005,3.3572,20.9838,3.2770,0.2500,2pou
7.1200,63.3039,994.5517,2.8368,17.5479,3.1485,0.2222,2pov
7.2000,60.2575,1123.6235,3.2655,15.1882,2.8383,0.1818,2pow
8.1100,156.0826,1699.5319,13.3755,23.5321,21.1726,0.0952,2pq9
7.2000,131.6983,1718.7970,9.8480,11.0056,17.8390,0.0952,2pqb
5.7400,120.2931,1558.8313,10.4572,8.6043,14.8485,0.1176,2pqc
7.2800,78.6482,810.7975,2.2317,43.8220,3.1007,0.2857,2pql
5.6700,114.4803,2178.4351,5.8134,77.1227,4.4279,0.0909,2pqz
7.6200,107.5341,1926.8086,4.1648,54.3666,5.0891,0.0645,2psu
7.2400,102.5041,1800.2612,4.3840,50.2247,5.1863,0.0690,2psv
7.8200,74.0080,706.8766,9.4929,0.0000,13.9030,0.2857,2ptz
5.8500,75.3941,752.4678,8.2363,0.7662,12.1893,0.2857,2pu1
4.4300,66.8116,1150.4753,3.9943,37.9702,5.1140,0.1538,2pu2
7.1400,143.5107,1997.3291,8.0147,56.6001,5.9249,0.0385,2pv1
6.5900,81.5891,1353.0011,1.7673,35.3981,1.1082,0.2500,2pvh
8.1000,100.2149,1524.1456,1.9923,28.8208,1.7920,0.2000,2pvj
8.3000,105.8769,1594.0293,1.9474,31.2004,1.3329,0.2000,2pvk
7.6200,98.2774,1523.3811,1.8736,27.5113,1.0818,0.2000,2pvl
6.4400,96.9096,1494.6486,2.0022,27.7800,1.4280,0.1667,2pvm
6.3100,83.9795,746.0335,5.3168,23.2480,8.6068,0.1429,2pvu
6.5700,119.1266,2291.4043,6.4827,62.7764,5.7119,0.0833,2pwc
4.4000,65.0995,766.2734,8.0461,0.0000,9.4331,0.2500,2pwd
4.8200,71.1801,888.9067,7.1567,9.6189,7.2721,0.3333,2pwg
6.5900,158.6932,2583.1814,8.3944,77.1360,7.8069,0.0769,2pwr
6.7000,169.1308,1899.3617,14.0491,10.4521,19.5677,0.1053,2py4
3.7500,112.1564,1631.1678,4.4784,7.4349,7.1253,0.1250,2pyi
6.8200,117.4184,2137.7424,4.9637,67.7280,5.1550,0.0833,2pym
7.5700,113.9352,2165.0854,3.5931,68.3731,4.4071,0.0833,2pyn
4.6000,62.6844,686.1899,5.2612,8.7098,8.9007,0.1818,2pyy
8.1500,51.9560,954.2106,3.5572,19.0040,2.8296,0.2857,2q1q
7.4100,107.5627,897.2175,7.7434,13.8075,12.1488,0.1538,2q2a
9.0100,126.4622,2367.9192,6.3054,61.6618,6.8223,0.0606,2q54
8.6900,136.0196,2457.3748,6.6557,82.6184,6.7393,0.0645,2q55
11.3000,141.7735,2356.2034,4.7861,90.1258,5.9063,0.0606,2q5k
7.1800,120.6010,2152.8115,4.5405,65.2502,4.8037,0.0833,2q63
8.5200,119.1410,2162.3501,3.6654,69.5781,3.7688,0.0833,2q64
5.4400,139.5404,2153.5632,12.1218,29.2914,5.2922,0.0500,2q6f
5.3000,56.1372,612.5928,1.4247,31.7073,1.7979,0.4000,2q7q
4.3000,75.1280,1771.4650,1.7141,120.0624,2.9074,0.0339,2q7y
5.8000,85.8146,727.5994,4.2007,19.2178,5.0826,0.5000,2q88
6.3000,92.9328,808.8193,5.2473,11.7074,7.7722,0.4000,2q89
3.0000,29.2718,426.6660,2.3894,5.6768,0.6983,0.5000,2q8h
4.0300,93.1375,1206.4673,5.8001,0.0000,8.4380,0.1538,2q8m
5.6800,95.5385,1472.9330,9.5161,4.5567,14.6545,0.1538,2q8z
8.4000,116.3967,1788.0842,4.2578,37.8807,4.3057,0.1000,2qbp
7.4400,96.1165,1431.4008,3.8312,32.0066,4.4013,0.1250,2qbq
6.3300,90.7335,1352.1091,3.8553,36.4457,4.6250,0.1111,2qbr
6.6800,90.6866,1350.6881,3.2231,29.9207,5.0119,0.1250,2qbs
6.1900,136.0330,1577.5095,7.5745,1.6128,12.1508,0.1000,2qbu
7.2500,203.5992,2843.6748,7.1727,45.6899,8.9361,0.0392,2qbw
8.3400,122.8000,2159.7415,5.1478,44.9641,5.7690,0.0741,2qci
8.6800,119.1074,2112.0571,5.5353,45.1836,4.9316,0.0741,2qd6
9.1000,123.5990,2082.8098,4.2507,44.2374,5.3134,0.0741,2qd7
9.0700,117.4062,2137.3535,6.2402,43.0575,4.9844,0.0741,2qd8
5.1900,40.1516,560.2842,2.6061,5.4501,1.0000,0.1818,2qdt
7.9600,65.9051,1404.2426,2.2581,59.7541,2.5195,0.2000,2qe4
4.7000,38.5249,738.1584,0.7494,13.2302,0.8702,0.4000,2qfo
5.2600,72.6315,626.1882,7.5965,0.0000,10.6091,0.2000,2qft
4.1800,72.7384,630.1080,7.2947,0.0000,10.4573,0.2000,2qfu
5.7200,92.9487,1437.8618,2.5249,11.9373,2.5710,0.1429,2qg0
5.4000,90.3192,1355.1582,1.8690,33.6522,1.4435,0.2000,2qg2
5.3800,38.4389,768.5684,0.6722,22.2299,0.2769,0.0909,2qhd
7.4800,116.4378,2113.8550,4.6506,60.5440,5.4689,0.0741,2qhy
7.2800,117.9086,2178.6426,3.6119,73.6300,3.2340,0.0741,2qhz
7.3800,121.0624,2175.2407,5.6461,75.9745,3.8999,0.0741,2qi0
7.3000,124.9906,2205.7263,4.4166,63.9429,4.3193,0.0690,2qi1
10.2000,90.4097,1941.3047,3.4191,46.5276,3.6413,0.0667,2qi3
10.4400,123.9776,2087.2493,4.2743,58.9568,4.7165,0.0714,2qi4
10.8500,121.9913,2122.8359,5.3050,65.3080,5.6348,0.0606,2qi5
10.5700,123.9292,2034.5432,4.6218,57.0914,4.7186,0.0769,2qi6
10.2100,103.8105,1963.4176,5.5885,58.1313,4.1567,0.0571,2qi7
7.7700,91.0464,1771.9293,8.7900,52.3963,4.8765,0.1538,2qm9
9.1500,162.5411,2295.0955,5.2518,70.2350,6.9974,0.0800,2qmg
4.2100,99.3259,1698.4703,6.3080,12.2637,9.3624,0.0606,2qmj
7.1500,156.5172,2784.0073,7.8225,80.0576,7.6451,0.0667,2qnn
6.4100,132.1116,2271.6616,6.3725,81.6050,4.8547,0.0909,2qnp
6.1100,114.0314,2257.7666,7.9631,73.0756,4.2713,0.0909,2qnq
3.9000,24.9953,485.7361,1.9439,0.0000,2.6948,0.2000,2qw1
3.5500,66.9801,1022.3224,5.6821,8.8526,7.7162,0.1250,2qwc
5.6700,84.7203,1251.1971,4.7241,15.1577,7.7010,0.1429,2qwf
6.1100,89.5831,808.5626,3.6923,0.0000,5.6208,0.3333,2qx0
7.2600,92.4459,1380.1354,6.6800,20.2700,5.4109,0.2222,2qzr
3.5100,74.2097,1056.6415,5.0731,2.3411,9.3939,0.0667,2r0h
5.4700,164.1519,2146.2849,8.8147,42.5390,6.5262,0.0370,2r0z
4.5100,39.1772,746.1037,3.6907,2.8237,6.7324,0.1667,2r1y
3.7200,64.4161,1299.2399,7.0463,1.8226,8.2347,0.0625,2r23
4.2000,59.9502,1295.2455,4.8215,3.9566,7.5513,0.0455,2r2b
7.3300,107.5014,1489.2853,2.7701,61.8456,5.3195,0.0909,2r2m
4.4700,94.4793,1115.0262,4.6652,7.4520,6.3520,0.2000,2r2w
7.4400,147.2555,2491.7034,5.8208,70.9988,6.4367,0.0769,2r38
5.8500,143.3705,2469.4707,6.4942,70.4679,6.7050,0.0769,2r3t
6.8900,126.4126,2298.0764,4.9700,65.0875,5.3851,0.0833,2r3w
6.0000,116.1505,2229.2910,5.2765,65.4094,5.7594,0.0833,2r43
2.0000,48.0211,434.9000,1.0023,17.1603,1.0415,0.1333,2r58
8.1900,179.7800,2040.5819,10.1487,85.3094,8.6356,0.0741,2r59
2.6000,44.1875,396.8347,0.5092,18.7268,0.5763,0.1333,2r5a
8.4800,142.1771,2413.4045,5.1147,92.2515,5.0438,0.0714,2r5p
6.1500,145.2377,1909.1234,9.4109,0.0000,14.7991,0.0952,2r75
5.1000,82.6406,1217.2885,4.1799,50.7311,4.1560,0.1667,2r9w
4.8500,66.3416,1180.4515,3.2318,36.7289,3.8405,0.1429,2r9x
7.8000,143.2412,1954.4742,6.2019,30.0299,3.2671,0.1333,2ra0
4.5200,52.0480,598.8282,3.4405,63.6130,3.6451,0.4000,2ra6
6.7900,67.7194,516.1494,5.8865,0.0000,8.2179,0.2500,2rcb
6.0000,147.8957,1101.6848,7.5516,0.0000,11.4462,0.1176,2rcn
5.6400,77.9590,518.9497,1.5617,0.0000,1.7662,0.2857,2reg
6.8200,47.2472,958.8681,4.4552,26.2126,4.3524,0.1667,2rfh
5.2200,64.8509,1323.6956,2.0946,0.0000,1.3958,0.1111,2rfy
3.2200,29.0330,573.0389,2.2994,0.0000,3.9833,0.4000,2ri9
4.0000,86.0148,747.3218,8.3348,5.5744,1.2515,0.2000,2rin
4.6900,88.6994,1533.2802,8.6583,0.0000,7.3001,0.1250,2rio
4.0500,28.7283,336.6472,2.3428,0.0000,4.8556,0.5000,2rk7
3.6400,38.2272,495.7808,4.5484,0.0000,6.6035,0.5000,2rk8
3.0000,36.7060,533.2195,3.3786,0.0000,5.4641,0.2500,2rka
2.7200,37.7941,544.7930,4.6678,2.3400,5.6711,0.2500,2rkd
4.0800,43.9790,476.7030,2.0197,0.0000,4.2465,0.3333,2rke
9.0800,123.8148,2268.4370,5.8993,76.9979,5.4648,0.0606,2rkf
8.0900,123.8602,2276.0420,6.6657,67.0205,5.8471,0.0606,2rkg
3.4200,72.2647,1046.5347,3.3851,8.9705,6.8473,0.1250,2sim
5.8900,52.9108,768.0136,4.6334,15.7280,5.0838,0.1667,2tmn
4.3100,73.5461,1042.4814,3.0901,16.8930,4.8052,0.1333,2tpi
8.3500,98.5041,1614.9733,2.6682,23.5310,2.1734,0.1429,2uwd
8.4000,108.8441,1390.7294,2.9781,18.7058,0.1842,0.1429,2uwl
8.7000,126.6221,1463.2310,4.2809,18.1020,1.9584,0.1429,2uwo
6.8100,110.4453,1396.8666,2.6243,19.0759,0.2887,0.1250,2uwp
7.3000,38.7798,1083.7369,3.4001,25.7302,2.4379,0.1429,2uxi
8.4800,147.2321,2544.8411,5.1058,105.4699,4.3935,0.0588,2uxz
6.9200,157.9684,2636.3369,6.4172,106.5691,6.2348,0.0625,2uy0
3.2200,81.4169,722.7021,2.4111,5.7962,1.3998,1.0000,2uy3
4.6800,72.2742,641.9527,2.7885,8.7253,3.2992,0.2857,2uy4
5.4900,109.9541,1002.0788,4.1762,12.5544,1.7754,0.2500,2uy5
2.7000,53.5428,504.9558,3.0578,14.1246,3.2601,0.5000,2uyn
5.6800,53.4596,920.7100,2.6916,0.0000,3.7813,0.3333,2uyq
3.6600,70.3785,903.8392,2.9239,40.3691,3.3757,0.2222,2v00
5.7200,63.8250,679.5464,6.1899,3.4622,11.2642,0.2222,2v25
3.4100,55.9622,586.0458,5.3753,0.0000,5.1820,0.2500,2v2c
3.7700,57.9555,544.2103,4.8775,0.0000,6.0069,0.2500,2v2h
4.1500,106.0889,1019.5138,2.1609,5.4182,2.1054,0.1176,2v2q
4.0700,98.9034,1027.3029,1.6873,6.1439,1.5139,0.1333,2v2v
3.9400,79.5711,966.5278,4.4272,15.6011,7.0452,0.1429,2v3d
3.0000,64.0913,516.8699,4.2399,0.0000,7.4677,0.2500,2v3u
4.6000,117.2930,1569.0647,5.5879,15.4244,6.3524,0.1333,2v54
7.1000,88.3220,929.7211,2.6163,28.9310,2.3538,0.5000,2v57
9.0900,73.6863,1185.2378,3.2272,33.2376,4.0305,0.3333,2v58
8.1900,74.4279,1238.6302,2.8473,23.8612,3.5788,0.2000,2v59
5.0600,88.4745,1250.3304,6.9233,24.8207,9.4149,0.0909,2v77
8.3000,90.4088,1693.0051,2.7925,39.8642,3.2270,0.1429,2v7a
6.5900,78.6017,1374.9329,6.2578,7.4584,7.1453,0.0364,2v7d
4.4700,167.4922,2818.9324,7.8674,42.3642,11.4868,0.0238,2v83
4.4600,130.1009,2113.2417,4.2375,41.3914,5.8257,0.0282,2v86
4.0900,134.1217,2000.1917,4.7686,40.6309,6.9397,0.0317,2v88
6.8200,118.4688,924.2419,5.0800,0.0000,7.8718,0.1000,2v8w
8.3000,87.5936,1424.9546,1.7121,80.5331,1.8322,0.2222,2v95
4.6000,75.0572,921.5566,1.7148,27.7733,0.0000,0.2857,2vb8
4.6000,82.7933,1036.3595,2.9224,45.6569,0.0000,0.2500,2vba
3.3600,67.1287,1185.5403,2.7781,57.4998,1.3922,0.1000,2vc7
8.4400,72.4046,962.9725,5.5569,11.3262,5.5402,0.2222,2vc9
7.7000,94.2307,1640.6357,7.2705,54.2233,8.0047,0.1333,2ves
3.7100,85.2368,874.9830,2.5233,0.0000,2.1211,0.1667,2vfk
8.5100,136.3155,1630.2019,2.7887,38.0437,0.6645,0.1111,2vh0
9.7000,144.9304,1655.0608,3.6439,90.6944,0.2899,0.1111,2vh6
3.9000,117.0633,1291.0872,13.7781,0.0000,11.6592,0.1250,2vhj
2.9400,45.7588,511.5577,2.2059,0.0000,4.1910,0.2000,2vmc
3.0200,49.0548,488.3210,2.9056,0.0000,4.7830,0.2000,2vmd
5.8500,101.1954,1024.6171,7.0651,0.0000,7.3952,0.2500,2vmf
9.9200,81.4036,918.7902,6.3289,0.0000,7.5056,0.1429,2vnp
4.4500,124.9612,1261.3387,7.1825,26.6791,8.6894,0.1000,2wbg
6.0800,118.8333,1278.0452,6.9209,26.2191,8.6242,0.1000,2wc3
