pbindaff,gauss1_inter_1,gauss2_inter_1,repulsion_inter_1,hydrophobic_inter_1,hydrogenbonding_inter_1,gauss1_intra_1,gauss2_intra_1,repulsion_intra_1,hydrophobic_intra_1,hydrogenbonding_intra_1,gauss1_inter_2,gauss2_inter_2,repulsion_inter_2,hydrophobic_inter_2,hydrogenbonding_inter_2,gauss1_intra_2,gauss2_intra_2,repulsion_intra_2,hydrophobic_intra_2,hydrogenbonding_intra_2,nacttors,ninacttors,PDB
8.0000,104.2771,1152.3813,6.1720,1.9516,13.5730,7.2740,83.2344,0.0563,0.0000,0.0000,67.3661,1160.1860,3.7751,1.0436,8.4682,12.4675,79.7069,1.4071,0.0000,2.5275,4.0000,2.0000,1dqn
8.0000,111.4988,1305.3051,3.0705,116.3743,1.2161,46.9824,219.1262,0.6953,20.5321,0.0000,105.8312,1314.3179,2.1037,117.1624,1.3643,34.1021,218.5492,0.7643,10.6534,0.0000,10.0000,3.0000,1fkg
8.0000,95.1718,1209.5431,2.8386,37.0189,5.0407,10.2776,47.7142,0.0906,1.0000,0.0000,94.1140,1206.1753,2.2303,44.2623,3.2033,7.8199,55.0327,0.0124,1.2848,0.0000,8.0000,0.0000,1gaf
8.0000,137.2088,1974.9860,4.9158,15.8300,10.2023,32.8574,233.4371,1.8765,2.0000,2.4782,120.5559,1945.0291,5.7693,14.9496,12.0395,29.5566,239.4547,1.9023,2.0000,3.3668,9.0000,14.0000,1gai
8.0000,110.8370,1434.1455,3.1958,26.6967,6.9604,17.1318,170.9608,0.2965,4.7615,0.0000,94.4371,1491.5652,2.8997,24.8779,6.2671,31.1890,154.2432,0.8771,1.7200,0.8165,12.0000,2.0000,1qin
8.0000,90.7887,1465.0105,3.5673,39.0229,2.2692,33.9051,227.5319,6.6983,13.8710,0.0000,77.2176,1430.2435,2.8395,28.1748,1.6832,33.1042,219.9233,6.3298,16.7833,0.0000,5.0000,3.0000,1r0p
8.0000,129.5169,1695.6925,2.7270,48.4615,4.7461,9.7714,78.1280,0.6287,2.5406,0.0000,100.0653,1628.2188,2.6263,20.5500,4.2074,11.7381,82.0361,0.5398,2.2644,0.0000,8.0000,3.0000,1tkb
8.0000,85.3257,1379.6094,1.3946,86.5002,2.4065,14.6366,85.9652,0.0250,26.7890,0.0000,81.1809,1347.0021,1.3234,79.2176,2.4173,21.7790,89.7346,0.2177,37.2458,0.0000,14.0000,1.0000,1vyg
8.0000,63.1947,889.2001,3.8771,0.0000,8.4276,1.7991,3.2317,0.0000,0.0000,0.0000,65.1181,891.8868,3.3646,0.0000,5.3590,0.6986,3.2995,0.3745,0.0000,0.8742,1.0000,5.0000,8abp
8.0000,58.5756,874.5400,3.7469,0.0000,8.3980,1.2106,3.5681,0.0000,0.0000,0.0000,58.7652,879.4871,4.8950,0.0000,7.0950,0.5354,3.7253,0.3894,0.0000,0.8914,1.0000,5.0000,9abp
8.0100,81.5122,1003.2057,1.2832,25.1090,1.2626,0.0000,0.0000,0.0000,0.0000,0.0000,81.6181,1003.0117,1.2698,24.8595,1.2499,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,2.0000,2cc7
8.0400,118.1000,1755.8304,3.1729,61.8756,4.6298,20.1485,131.0548,0.0466,0.0000,0.0000,100.9194,1517.0682,2.0475,61.2860,3.2166,51.6069,209.0140,0.5245,7.3868,0.5393,14.0000,4.0000,5tmn
8.0500,111.1416,2135.6226,2.4293,65.9131,5.5765,49.1840,267.8173,0.4442,9.2031,0.0000,117.3801,2147.9055,2.8534,71.9543,5.3572,48.8726,279.1545,0.8534,7.7589,0.2500,15.0000,7.0000,1hih
8.0500,73.7664,1204.1075,1.4570,74.6856,2.2666,22.4676,60.9364,0.0773,34.6116,0.0000,81.9927,1223.8032,1.2243,92.6135,1.7836,8.7315,59.3779,0.0062,14.9292,0.0000,15.0000,1.0000,1vyf
8.0500,129.9908,2257.4749,1.7014,91.5057,3.4190,39.6989,279.9675,0.9829,1.3221,0.0000,124.6712,2259.3474,1.8879,84.2113,3.0919,39.7349,274.0671,0.9198,0.8986,0.0000,13.0000,5.0000,2bqv
8.0800,127.0247,2065.5742,4.6607,60.0022,10.0381,33.5127,218.5433,0.4201,6.2525,0.0000,133.4866,2115.3547,5.3610,54.5449,10.2756,35.0925,220.3121,2.3401,8.0973,0.1722,17.0000,9.0000,1siv
8.0800,81.0240,1250.7437,1.6337,60.8818,1.7333,25.0719,234.2752,0.1834,13.6816,0.0000,75.8899,1238.6287,1.3932,49.0022,1.7862,31.7350,217.2325,0.1443,15.3712,0.0000,12.0000,4.0000,6fiv
8.1000,89.6434,1491.7029,1.0510,96.0005,0.0000,18.2243,65.7738,0.8519,27.0838,0.0000,80.8431,1519.8434,2.0973,107.3719,0.0000,15.4165,84.4201,0.8396,28.3803,0.0000,8.0000,6.0000,1erb
8.1000,221.1788,2972.2705,4.9925,103.7221,8.1269,66.7175,554.2471,2.0841,9.4063,1.7433,206.4554,2967.1462,5.0922,98.6878,8.7268,57.1310,553.6551,2.0593,14.6496,1.2746,29.0000,7.0000,1fzj
8.1000,98.6377,1113.7297,6.4216,17.5240,8.5177,3.6981,37.3174,0.2145,0.0000,0.6617,100.5271,1118.1360,6.0252,17.1246,7.4979,3.5658,38.6875,0.2356,0.0000,0.6934,2.0000,2.0000,1ghy
8.1000,43.7846,498.3201,3.1226,12.9970,6.3063,1.0141,4.9769,0.0574,0.0000,0.3423,39.2729,499.1412,2.5961,34.1832,4.0699,0.7747,5.0563,0.1305,0.0000,0.5161,1.0000,2.0000,1l6m
8.1000,170.6571,2646.1614,4.7795,90.1218,8.4860,61.5983,404.6876,1.2740,15.3525,0.2988,178.3114,2783.0576,6.1313,92.2881,7.1854,60.8913,428.5146,1.7113,16.6797,1.3888,20.0000,7.0000,1ody
8.1000,91.3774,1755.2347,2.1766,27.0283,1.4117,28.5242,208.7794,2.0774,10.0774,0.0000,88.0434,1876.8822,2.7888,69.4106,0.9694,29.5029,194.0353,3.8888,10.9919,0.0000,5.0000,3.0000,1stc
8.1000,109.6894,1708.1276,1.6347,64.4385,3.0231,19.1482,134.0755,0.9538,15.4494,0.0000,96.6002,1614.7677,1.4560,43.6076,2.6760,23.4763,169.3888,1.7096,16.5143,0.0000,5.0000,3.0000,2cf8
8.1100,101.3999,1826.9233,4.6603,60.3329,2.4980,22.6641,118.2220,2.7728,4.2031,0.0000,104.7354,1892.6926,5.7010,67.4645,2.6011,27.4649,126.0869,4.0133,6.1991,0.0000,3.0000,3.0000,1nvr
8.1300,71.0283,1157.8792,2.0676,52.8951,1.2761,9.4786,75.5747,0.1690,4.3340,0.5076,62.8692,1130.7363,0.8204,46.3059,0.9693,9.5803,54.0560,0.6033,1.5422,0.8857,5.0000,2.0000,2arm
8.1400,145.9018,2439.3423,5.7222,81.2693,7.8792,15.5211,312.0373,0.0544,2.9523,0.0000,143.1128,2417.1672,3.8891,57.3474,4.6787,35.7327,341.8506,1.6115,19.0030,1.6463,12.0000,4.0000,1g35
8.1400,127.7344,1732.4540,2.2994,86.3487,2.5693,17.3639,198.0158,0.3492,23.6989,0.0000,115.5241,1707.0406,2.4917,83.1131,2.4311,11.7563,175.0413,0.6127,11.9790,0.0000,5.0000,0.0000,1yqj
8.1500,100.1459,1319.4377,1.1906,99.2173,1.3876,40.4072,190.2417,1.1227,15.9177,0.0000,93.8062,1264.5933,1.0640,105.9021,0.8491,33.8988,182.4765,0.7950,23.3854,0.0000,10.0000,3.0000,1fkh
8.1500,184.9222,2712.9636,6.1425,107.1349,8.3654,42.4437,329.6442,1.2152,0.3342,1.3778,182.8930,2712.9653,6.1272,105.5382,8.1691,41.4002,321.5488,1.5310,0.4831,1.3431,13.0000,4.0000,1w5v
8.1500,130.2535,1838.6156,3.5204,78.0305,7.3399,25.1484,124.8034,0.4644,16.5564,0.0000,124.2825,1899.6617,3.2501,73.1776,7.0068,33.6585,124.6488,1.1872,13.9518,0.5467,18.0000,2.0000,2d1n
8.1500,155.3148,2055.0710,2.3797,96.1051,4.2381,21.1606,244.0660,0.4686,15.6572,0.9067,164.1669,2061.6521,3.1095,75.0870,4.7527,21.5314,282.4601,0.6187,14.8055,1.1013,18.0000,9.0000,2fxu
8.2000,82.0726,1352.5741,2.4131,11.7105,5.4434,4.7304,66.4226,0.2983,3.6289,0.0000,87.2584,1343.0884,2.3688,14.0863,4.9506,3.8400,70.4549,0.4180,3.0814,0.0000,4.0000,2.0000,1owd
8.2100,107.5187,1185.1451,3.6062,7.7292,6.9304,5.4269,44.6360,0.1081,0.0000,0.0000,98.5773,1224.8512,4.6748,6.6391,8.2533,7.5737,41.2921,0.8477,0.0000,1.3354,2.0000,3.0000,2ff1
8.2200,90.2469,1103.6793,1.9485,30.5200,3.8375,2.4292,50.8129,0.0503,0.0000,0.0000,95.1011,1092.0143,1.7074,39.9763,2.6976,2.4534,46.5996,0.0347,0.0000,0.0000,3.0000,1.0000,1efy
8.2200,91.7395,1137.3013,2.3184,44.8970,4.3760,16.7153,150.2299,0.5254,1.5619,0.8986,101.4018,1221.0260,2.1599,48.3259,2.9736,10.5254,132.1321,0.5319,1.5766,0.9244,7.0000,2.0000,1h1d
8.2200,80.6724,1538.0780,0.9194,55.2629,1.6015,8.9850,105.4065,0.0348,0.0000,0.0000,86.3797,1541.4399,1.2652,55.7624,1.6867,6.8190,102.6649,0.0630,0.0000,0.0000,6.0000,1.0000,1h1s
8.2200,118.5216,1545.0035,1.8916,22.1848,0.0000,12.5331,115.7289,0.1182,0.8643,0.0000,104.6011,1521.1815,0.8532,14.9132,0.3199,9.4764,109.7319,0.5078,2.8395,0.0000,5.0000,1.0000,2cji
8.2400,82.3728,869.6839,3.5748,12.6494,3.6591,3.0194,17.5139,0.0209,0.0000,0.0000,48.5833,717.0446,1.4429,6.6495,4.2060,2.9924,17.3964,0.0764,0.0000,0.0000,2.0000,2.0000,1ydb
8.2500,81.7744,1257.9481,2.5901,25.3431,4.4931,3.2944,52.1082,0.0795,0.0000,0.4027,104.8568,1302.0836,3.2579,35.5459,3.3119,2.8165,47.3400,0.0000,0.0000,0.0000,3.0000,1.0000,1c1u
8.2500,67.9054,920.4936,1.9526,44.3271,3.5336,1.6399,50.2490,0.0000,0.5922,0.0000,65.6553,888.2861,1.9474,40.9711,3.6066,4.2604,48.5898,0.0106,0.9515,0.0000,4.0000,1.0000,1g4o
8.3000,110.0012,2089.5586,2.5804,46.6182,5.4051,16.4568,180.4352,1.3393,1.7455,0.2655,98.5132,2080.8083,3.4031,46.0889,4.1099,16.9706,169.8387,1.8103,0.5216,0.6160,7.0000,4.0000,1b6l
8.3000,64.8905,1200.5575,0.8813,58.3046,2.0169,13.1921,46.3795,0.0157,17.0572,0.0000,73.8354,1155.4200,0.6849,66.0398,1.4798,7.8595,64.5713,0.0064,11.2117,0.0000,8.0000,5.0000,1qbq
8.3000,129.5995,1580.3456,3.4684,47.6671,4.7970,10.9264,104.9834,0.1098,3.2866,0.0000,83.1994,1639.2378,2.5102,42.3927,2.6804,11.2806,103.7829,0.0286,3.0856,0.0000,5.0000,2.0000,1rej
8.3000,104.6650,1399.7157,3.1692,57.6365,4.3365,22.2155,125.6811,0.2308,2.1989,0.5247,88.4932,1299.5183,1.1983,56.4508,1.1044,21.4707,132.4679,1.0106,2.6039,0.9921,7.0000,2.0000,1tom
8.3100,130.5417,2100.9895,3.7096,58.7439,4.7379,25.3216,249.9017,0.3762,0.3010,0.0000,122.1838,2050.2957,3.9309,48.4109,3.2237,40.9047,252.9259,0.2955,11.5302,0.0000,12.0000,4.0000,2hs2
8.3300,98.7259,1606.4115,2.0690,64.4799,4.0729,24.3543,142.6616,0.3427,9.6415,0.0000,93.6077,1594.7722,2.0769,56.9648,3.9422,30.7054,135.7937,0.3936,17.6115,0.0000,8.0000,2.0000,1hwr
8.3400,136.4570,1592.8950,10.3414,6.6594,16.1133,6.6742,82.8435,0.2286,0.0000,0.0000,106.2579,1651.7902,7.2413,7.6572,9.8888,14.0312,91.0623,1.4473,0.0000,1.4040,4.0000,2.0000,1bzy
8.3500,139.5635,1642.5302,2.1680,83.5372,2.0666,21.1953,157.8861,0.1688,4.8692,0.0000,122.0296,1619.7919,2.5920,81.8844,2.6086,18.8423,148.7391,0.2654,0.9832,0.3602,14.0000,0.0000,1mj7
8.3800,111.2017,1502.1570,3.1266,62.6177,5.2020,29.1182,173.6202,0.3632,2.6643,1.1840,111.1372,1482.0542,2.7450,63.0675,4.5604,15.1123,166.5370,0.3171,2.0217,0.7220,11.0000,0.0000,1k21
8.3800,113.2400,1551.5287,1.3392,49.4953,1.0231,18.2849,139.9803,0.9506,0.9850,0.9154,98.8373,1556.2274,1.4522,16.8917,2.6439,20.0594,115.7298,0.4947,0.7884,0.4454,8.0000,1.0000,1mu6
8.3900,181.2592,2466.8818,4.0150,87.2559,4.2627,48.9903,365.2408,1.3125,21.9430,0.4777,174.6968,2516.7534,5.9326,92.9414,5.7003,48.5335,420.6149,1.0964,16.1654,0.4031,21.0000,3.0000,1lzq
8.4000,116.9588,2034.8842,3.1940,52.8668,7.9637,32.7099,222.6466,0.3912,8.4250,0.3722,133.6337,2131.5857,3.1102,80.3798,4.5250,39.4854,247.3677,1.2044,18.4418,0.0000,17.0000,9.0000,1aaq
8.4000,123.1203,2238.5750,2.9555,76.8135,4.6246,26.4611,208.8267,1.6179,0.5320,0.5202,128.8378,2214.3335,2.5474,76.1515,4.1024,23.0500,196.0948,1.4154,0.6771,0.0000,11.0000,6.0000,1b6m
8.4000,162.6931,2586.6255,3.9313,91.0176,7.3817,32.1107,318.5274,0.4647,31.7118,0.2349,146.9867,2494.1758,3.6914,71.1396,7.4824,45.4802,262.6880,1.0100,69.7629,0.4207,10.0000,5.0000,1fq5
8.4000,134.6728,1619.2476,3.9160,58.1257,6.1881,22.1827,171.9790,0.2723,0.3682,0.0000,118.7472,1687.0359,3.0581,32.5795,1.8467,22.4738,155.2431,0.4666,0.0000,0.7343,9.0000,2.0000,1k22
8.4000,126.7114,2252.0024,3.4415,97.5778,3.4365,29.1225,216.9257,1.0925,3.8775,0.5780,122.0002,2269.8245,3.1963,80.4832,4.2508,27.4472,209.6948,1.1835,0.4624,0.5604,11.0000,6.0000,1mtr
8.4000,186.9602,2849.4187,6.8369,106.3263,8.6819,52.7971,361.0146,1.3377,0.6227,1.2484,191.8454,2856.9631,6.1265,106.5359,7.6930,53.4133,371.3414,1.8015,0.4812,1.3359,13.0000,4.0000,1w5x
8.4000,149.5191,1764.8020,4.2387,32.0181,6.3628,25.4239,240.2694,0.5502,15.6171,0.0000,150.5901,1744.0115,4.0075,29.4656,6.3779,21.5702,235.9790,0.3298,11.4989,0.0000,12.0000,2.0000,1w7x
8.4000,100.1325,2065.5339,2.2726,66.7655,4.1341,15.1957,191.2716,0.5655,3.7476,0.0000,111.4609,2048.3191,2.4165,78.0809,3.0267,19.8521,207.0128,0.7912,1.6526,0.0000,9.0000,5.0000,1z1h
8.4000,128.1547,2362.5452,1.7472,59.7656,1.8719,54.5204,364.8119,0.8485,25.7688,0.0000,125.7052,2363.8535,2.9047,56.0686,5.0699,50.7869,351.1288,1.2389,20.1068,0.0000,18.0000,7.0000,1zpa
8.4100,40.8394,763.3687,0.6441,36.7171,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.8589,761.6199,0.6488,36.7865,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1e4h
8.4100,60.9520,1117.3560,0.8299,30.8520,1.5921,2.7728,55.1165,0.0000,0.1757,0.0000,68.8753,1073.7977,1.7154,33.4410,2.6157,2.5071,54.7098,0.0137,0.1638,0.0000,4.0000,1.0000,1g48
8.4100,90.1268,1348.7725,2.0841,29.7951,1.5614,10.9779,84.8505,0.2118,8.7448,0.0000,89.3754,1344.3654,2.1230,29.7269,1.5937,11.0019,84.3676,0.2576,8.7179,0.0000,4.0000,1.0000,1i9p
8.4100,65.5330,1184.1128,1.8149,28.4296,2.5075,1.3583,53.2171,0.0000,0.1444,0.0000,65.0015,1183.1804,1.7897,28.6971,2.4936,1.3505,53.3085,0.0000,0.1380,0.0000,4.0000,1.0000,1i9q
8.4100,120.4809,1753.7087,3.4233,64.9751,4.9397,9.4787,77.5795,0.0051,4.6462,0.0000,120.4809,1753.7087,3.4233,64.9751,4.9397,9.4787,77.5795,0.0051,4.6462,0.0000,4.0000,8.0000,1w96
8.4200,176.7151,2882.5576,5.4555,90.6850,10.6129,32.7323,419.3766,1.1928,15.0097,1.9757,170.4523,2873.7324,5.6565,89.4113,10.7944,32.8799,423.7487,1.0117,13.8457,1.8235,12.0000,2.0000,1bwb
8.4200,80.5937,1303.2070,1.5786,30.0666,0.0000,2.9076,58.2116,0.0002,2.2753,0.0000,73.6974,1079.2308,1.6247,28.4053,2.3681,5.9337,63.8401,0.0675,2.4427,0.0000,4.0000,1.0000,1i9o
8.4800,67.0812,942.6600,1.6799,44.5073,3.2521,3.5892,51.6425,0.0041,1.0785,0.0000,71.8857,898.4572,1.8549,35.1076,3.7275,2.4226,48.5799,0.0000,0.3474,0.0000,4.0000,1.0000,1i9l
8.4800,69.7680,972.0380,1.6482,40.3036,3.3416,1.9149,53.3495,0.0000,0.7743,0.0000,67.3371,988.3256,1.8275,39.7554,3.2697,3.1772,55.7064,0.0000,1.1628,0.0000,4.0000,1.0000,1i9m
8.4800,171.1994,2754.0930,5.0191,100.7915,7.1635,44.2760,363.4481,1.1663,0.0029,1.4657,177.7723,2753.6868,6.2375,95.1472,8.3587,53.1120,366.8400,1.3356,0.2505,1.2408,13.0000,4.0000,1w5y
8.4800,136.8780,2073.7339,3.9949,58.7606,5.1558,35.2371,258.9868,0.6903,3.7102,0.0000,143.3342,2012.2949,4.9330,41.8139,5.2010,36.2453,255.7393,0.8130,9.8595,0.0000,12.0000,4.0000,2hs1
8.4900,107.7329,1517.6915,5.1541,51.6925,2.1270,0.0000,0.0000,0.0000,0.0000,0.0000,107.7329,1517.6915,5.1541,51.6925,2.1270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,2ihq
8.4900,86.4965,1641.7275,2.4885,52.9668,4.7498,21.6793,160.4955,0.9503,17.5294,0.0000,88.4905,1621.3180,2.0504,51.8952,4.1360,15.2484,135.5583,0.8984,6.2963,0.0000,6.0000,1.0000,7upj
8.5200,117.9986,1927.2699,2.0734,140.8002,2.6132,2.9677,73.5910,0.2250,7.5648,0.0000,123.4264,1940.3108,4.2949,148.3669,2.9274,3.4307,77.8212,0.5914,9.8854,0.0000,3.0000,4.0000,1fcy
8.5200,204.1465,3053.8391,7.2935,102.4695,9.4636,11.3675,121.8069,0.0033,7.6874,0.0000,161.1506,2783.7646,4.7353,102.4605,6.6017,39.5102,312.5974,0.7458,20.9247,0.0000,13.0000,6.0000,1i5r
8.5200,133.0355,1602.3623,1.6283,39.1649,1.0480,12.3438,120.0653,0.2308,0.0000,0.0000,105.3884,1499.4708,1.4310,53.7950,1.8325,12.1052,127.0728,0.0500,0.0000,0.0000,6.0000,1.0000,1nfx
8.5200,133.4212,1750.8748,4.5564,23.1493,8.2148,11.8700,83.4000,0.5611,1.0000,0.7243,127.1008,1748.8533,3.9947,22.6668,6.3473,11.5176,87.4056,0.1862,1.0000,0.0000,8.0000,2.0000,1rp7
8.5200,131.9268,1650.4373,2.3667,82.1352,1.8740,21.7481,169.1490,0.5814,13.0653,0.5135,116.2165,1565.8717,3.6901,74.4967,2.3367,25.7873,178.1671,0.6934,13.4137,0.5810,7.0000,1.0000,1ta2
8.5200,158.1135,2230.6511,2.3915,74.2181,1.2840,15.7161,217.3557,1.1642,10.0408,1.3747,153.0627,2205.0515,2.8317,69.9966,1.9671,19.0147,171.4436,1.0029,10.4220,0.9945,11.0000,1.0000,1xkk
8.5200,140.1984,1640.0721,2.4060,38.2405,0.7894,15.4003,141.9990,0.9578,7.4057,0.0000,111.7222,1484.5530,1.9636,32.7185,2.1969,14.4967,142.2544,0.4206,4.4058,0.0000,6.0000,2.0000,2boh
8.5200,95.5451,1619.7185,3.6362,37.1737,3.0125,13.0747,103.1822,0.4155,1.6036,0.8410,95.7229,1624.7328,3.4256,30.3424,2.7533,11.1150,100.9171,0.5846,1.6031,0.8948,5.0000,2.0000,2fvd
8.5500,153.8785,2608.9023,2.1232,124.6013,1.5667,65.4867,447.4008,1.3558,27.4022,0.0000,148.5199,2555.1208,2.9632,109.7664,3.3238,67.3524,437.3050,0.8356,30.1859,0.0000,20.0000,4.0000,1hos
8.5500,139.1649,2018.2267,3.7884,79.9380,5.3086,43.5213,274.4200,0.9682,10.4599,0.3583,122.9359,1906.6813,3.3191,69.2613,5.2897,53.6158,291.5424,0.9518,18.9443,0.3570,18.0000,9.0000,1ppl
8.5500,94.7924,2036.1913,1.5751,42.3011,0.6231,55.4181,333.6149,2.5025,10.2223,0.0000,92.2257,1844.6836,2.7403,49.3712,3.3478,52.2445,363.5482,2.4624,11.8991,0.0000,11.0000,8.0000,2byr
8.5700,69.7242,1301.5197,3.0849,24.4524,1.9332,0.0000,0.0000,0.0000,0.0000,0.0000,61.2822,1059.7434,1.8003,12.5238,2.3324,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1bgq
8.5700,108.7781,1303.8148,2.3614,1.6538,4.5124,4.5559,58.3364,0.1969,0.0000,0.0000,95.0533,1293.9382,2.6325,2.6292,3.9706,5.1794,56.0054,0.0318,0.0000,0.2546,3.0000,3.0000,1q1g
8.6400,70.0822,933.8658,1.7395,43.1285,3.1362,2.6165,52.5435,0.0000,1.7027,0.0000,74.0693,1187.9171,2.5790,42.8816,1.8172,2.3514,51.8935,0.0000,1.4869,0.0000,4.0000,1.0000,1g45
8.6400,116.3222,1654.8005,2.4140,53.7112,2.3582,22.5698,145.6565,1.6641,2.2333,0.4320,111.9949,1579.4402,1.7797,49.8805,1.6683,19.0619,147.3875,1.2891,1.4956,0.6750,8.0000,0.0000,1mue
8.6400,108.5371,1478.9943,5.3683,55.3200,5.3672,17.6313,111.9090,0.3477,1.5104,0.0000,106.6978,1483.5763,4.4612,54.7172,4.0104,20.4508,146.9410,0.6053,2.8641,0.0000,9.0000,2.0000,1r1j
8.6400,144.3884,1806.3499,5.0023,53.2396,5.8240,48.7381,417.8786,1.5266,47.9792,0.0000,83.7365,1486.5168,3.3413,40.3407,3.7507,49.2180,408.5670,1.5307,45.5306,0.0000,7.0000,1.0000,1t31
8.6600,76.6125,1012.4769,2.1708,36.4380,3.4846,6.1516,57.7701,0.0933,2.2021,0.0000,73.1434,938.0359,2.0110,35.2015,4.0495,1.6733,56.5611,0.0000,0.4836,0.0000,4.0000,1.0000,1i9n
8.7000,39.9610,528.5391,1.6557,9.6383,4.2690,0.0000,0.0000,0.0000,0.0000,0.0000,40.7671,526.0101,1.6812,9.8505,4.2640,0.0000,0.0000,0.0000,0.0000,0.0000,1.0000,1.0000,1bcd
8.7000,71.7707,1330.3254,1.7144,29.5218,1.6267,3.3732,66.3206,0.0097,0.4158,0.0000,66.3975,1312.8959,1.5831,27.9671,1.5472,3.8413,65.6490,0.0297,0.3643,0.0000,4.0000,1.0000,1g4j
8.7000,89.3445,1192.5273,2.7151,104.0659,3.6237,0.0000,0.0000,0.0000,0.0000,0.0000,73.0657,1108.7688,1.9420,106.6654,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,3.0000,1jgl
8.7000,141.7637,1782.8628,5.2757,58.8317,11.3772,52.3634,384.3524,2.5746,19.1918,1.9389,150.1182,1919.5317,5.8955,58.1398,13.0506,39.8608,354.4234,2.5383,4.1973,1.2124,19.0000,2.0000,1jyq
8.7000,88.9187,1626.9783,1.4891,84.8627,2.0142,4.8914,32.9031,0.5632,2.2194,0.0000,103.7840,1547.0443,2.4246,72.8423,1.7350,4.5961,31.8011,0.2153,2.4070,0.0000,1.0000,4.0000,1lnm
8.7000,122.3512,2072.2908,2.2193,63.8933,4.0136,31.9165,259.7539,0.6742,11.5448,0.0000,125.1763,2072.9724,2.6639,73.1196,4.0476,19.9383,264.9221,0.6504,4.8122,0.0000,10.0000,6.0000,1ohr
8.7000,120.9205,1880.0714,3.4711,54.5969,5.0699,21.7101,229.1055,0.5029,4.2581,0.0000,122.6600,1877.0828,3.9036,50.6671,5.5627,18.2104,217.3139,0.0979,0.9387,0.0000,12.0000,4.0000,1t7j
8.7000,104.9763,1713.7993,1.4696,134.4206,2.5703,1.8984,52.2573,0.1634,8.3199,0.0000,98.7843,1741.8009,2.2354,135.8685,2.4656,2.1829,53.4284,0.1126,8.4420,0.0000,3.0000,5.0000,1xap
8.7000,136.2860,2122.9536,5.0667,68.2626,5.1929,22.9653,247.9625,0.1476,0.0201,0.0000,133.4434,2107.1167,4.9710,64.1371,4.7135,27.7271,256.4809,0.7413,0.6110,0.0000,12.0000,4.0000,2f8g
8.7000,51.4010,817.2279,2.3939,6.5316,5.0765,2.1758,18.4763,0.0056,0.0000,0.0000,53.6429,816.5892,1.4824,8.4775,3.4581,2.2489,18.4055,0.0001,0.0000,0.0000,2.0000,2.0000,2h4n
8.7000,99.4877,1218.4735,1.4977,78.4400,0.0000,6.4863,40.9968,0.6287,14.0842,0.0000,85.8090,1172.0776,1.1689,73.9986,0.0000,7.0450,40.7892,0.6047,14.1728,0.0000,2.0000,0.0000,2pcp
8.7300,67.3852,962.7040,2.5990,13.0798,3.5785,1.2324,29.2973,0.0234,0.0000,0.0000,65.2446,1015.6094,2.2250,7.9353,2.4448,1.1398,29.0124,0.0842,0.0000,0.0000,2.0000,3.0000,1cin
8.7400,132.6538,2431.3735,3.3333,65.4945,6.1609,34.8165,272.6112,1.0719,6.6858,0.7631,121.5764,2491.3083,4.5161,74.2786,5.6173,42.9078,286.3787,2.1062,14.6007,0.4617,12.0000,6.0000,1b6k
8.7400,126.4779,1720.1079,3.1803,76.3421,4.1477,18.2818,147.8444,0.0677,1.4905,0.0000,111.4299,1698.1235,2.4125,69.5131,3.9311,21.4921,153.0840,0.2984,6.7921,0.0000,14.0000,0.0000,1mjj
8.7400,138.9745,2361.2620,2.7664,86.9568,5.0542,26.1864,281.9570,0.9170,4.4352,0.0000,120.6757,2306.6665,1.7340,80.2691,1.9027,29.4041,280.4415,1.2950,4.3298,0.8764,12.0000,5.0000,1sdv
8.7700,72.5171,1173.8163,3.4920,8.0931,4.8070,9.4044,77.7696,0.4084,0.8287,0.0000,74.9571,1155.1288,3.3929,14.2484,3.7577,9.2131,81.4108,0.3265,0.8220,0.0000,4.0000,3.0000,1bnv
8.7700,119.6318,2197.3042,3.2808,64.7614,4.9558,26.9179,204.9120,0.8549,2.7273,0.0000,105.1950,2130.6970,2.3951,63.1605,4.4557,20.6045,194.7944,0.6699,7.8065,0.0000,9.0000,6.0000,1d4l
8.7700,58.7371,591.8375,2.5212,14.1241,3.4035,2.2982,1.2402,0.0961,0.0000,0.4310,65.2204,565.1006,2.0960,9.4694,2.9107,0.4222,2.7688,0.0000,0.0000,0.0000,2.0000,1.0000,1qft
8.7700,108.2364,1220.9392,4.1976,43.9895,6.3193,2.7849,39.1241,0.8409,0.0000,0.0000,103.0057,1198.1345,3.7498,43.2021,3.6221,1.1002,37.8171,0.6953,0.0000,1.0000,2.0000,4.0000,1x38
8.7700,125.1520,2342.0767,3.5103,64.4811,1.8855,65.4392,332.1253,1.8317,26.6171,3.0397,126.5536,2329.6670,3.6200,64.6995,1.8630,67.9547,331.9358,1.6172,28.0158,2.7083,15.0000,5.0000,1zp8
8.8000,75.9012,1273.0763,2.2668,39.6947,1.4172,2.5578,54.9485,0.0000,1.9515,0.0000,61.0946,1109.8677,0.7579,26.2782,1.7380,3.6444,55.5753,0.0958,1.6670,0.0000,4.0000,1.0000,1g46
